#SRC:M87,DATE(MJD):58230,FREQ:213.1GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
00.47638889,AA,AX,710466.3125,-1571845.1250,1.12120549,-0.1966,0.00635492
00.48194446,AA,AX,709926.1875,-1571625.2500,1.12119801,-0.0499,0.00622952
00.48472224,AA,AX,709632.1250,-1571505.8750,1.12131613,0.3914,0.00597141
00.48749998,AA,AX,709373.8750,-1571401.2500,1.12126381,-0.8888,0.00612150
00.49027777,AA,AX,709109.1875,-1571294.2500,1.12157024,-0.3774,0.00661930
00.49583334,AA,AX,708526.3750,-1571059.1250,1.12157268,-0.4678,0.00565672
00.49861112,AA,AX,708253.3750,-1570949.2500,1.12160790,-0.6212,0.00623415
00.50138891,AA,AX,707960.1875,-1570831.5000,1.12144608,0.8311,0.00638100
00.50416665,AA,AX,707688.0000,-1570722.5000,1.12153722,0.0077,0.00595197
00.50694443,AA,AX,707415.2500,-1570613.3750,1.12119475,-0.9417,0.00647043
00.51527779,AA,AX,706591.3125,-1570284.8750,1.12135410,0.0987,0.00576047
00.52083331,AA,AX,706023.0000,-1570059.3750,1.12149841,-0.8684,0.00553479
00.52361110,AA,AX,705747.8125,-1569950.3750,1.12131334,1.3310,0.00733806
00.52638888,AA,AX,705458.9375,-1569836.2500,1.12147568,0.4134,0.00562453
00.52916667,AA,AX,705185.1875,-1569728.2500,1.12141040,-0.0760,0.00556100
00.53194445,AA,AX,704896.1875,-1569614.5000,1.12142992,0.8650,0.00578499
00.53472224,AA,AX,704608.9375,-1569501.6250,1.12154098,-0.7799,0.00570802
00.53749998,AA,AX,704359.2500,-1569403.6250,1.12154226,-1.7844,0.00653657
00.54027776,AA,AX,704017.1875,-1569269.7500,1.12149453,0.7321,0.00656611
00.54583333,AA,AX,703476.3750,-1569058.5000,1.12160905,0.3994,0.00561668
00.54861112,AA,AX,703192.5000,-1568947.8750,1.12171322,-1.4049,0.00692786
00.55694443,AA,AX,702318.0000,-1568608.5000,1.12176013,-1.3887,0.00763336
00.55972221,AA,AX,702052.4375,-1568505.8750,1.12157903,0.1808,0.00575753
00.56250000,AA,AX,701769.8125,-1568396.6250,1.12142759,-0.9088,0.00584176
00.56527779,AA,AX,701479.7500,-1568284.8750,1.12155669,-0.2911,0.00641630
00.56805557,AA,AX,701202.8750,-1568178.3750,1.12180482,-0.2952,0.00577626
00.57083336,AA,AX,700908.8125,-1568065.3750,1.12152833,0.5398,0.00568360
00.57361110,AA,AX,700618.3125,-1567954.0000,1.12148475,0.1179,0.00584752
00.57638888,AA,AX,700327.7500,-1567842.8750,1.12158307,-0.1534,0.00572594
00.57916667,AA,AX,700047.2500,-1567735.7500,1.12136625,0.1396,0.00554814
00.63472223,AA,AX,694181.9375,-1565535.6250,1.12124328,-0.5898,0.00557319
00.63750002,AA,AX,693893.8750,-1565429.5000,1.12124376,1.3957,0.00648996
00.64027776,AA,AX,693585.0000,-1565316.0000,1.12124565,-0.7794,0.00579979
00.64305554,AA,AX,693304.8750,-1565213.1250,1.12138437,-0.1730,0.00575603
00.64583333,AA,AX,692959.5000,-1565086.6250,1.12165589,-0.1436,0.00666631
00.64861111,AA,AX,692697.8750,-1564990.8750,1.12159092,0.1641,0.00545906
00.65138890,AA,AX,692411.6875,-1564886.3750,1.12176485,0.2936,0.00547667
00.65416668,AA,AX,692121.0625,-1564780.3750,1.12143567,-0.3259,0.00591370
00.65694442,AA,AX,691814.0000,-1564668.6250,1.12155834,-1.2011,0.00565283
00.65972221,AA,AX,691504.5000,-1564556.2500,1.12150344,-0.0227,0.00544297
00.66249999,AA,AX,691202.4375,-1564446.6250,1.12180517,-0.1443,0.00546104
00.66527778,AA,AX,690894.1875,-1564335.0000,1.12191131,1.5114,0.00573269
00.66805556,AA,AX,690605.3750,-1564230.6250,1.12206163,-1.0628,0.00561963
00.67083335,AA,AX,690305.7500,-1564122.5000,1.12203838,0.8824,0.00610223
00.67361109,AA,AX,690000.5625,-1564012.6250,1.12175209,0.0203,0.00562728
00.67638887,AA,AX,689703.5000,-1563905.7500,1.12192786,1.1159,0.00626593
00.67916666,AA,AX,689400.4375,-1563797.0000,1.12200731,-0.4189,0.00567009
00.68194444,AA,AX,689110.8750,-1563693.1250,1.12201050,0.2183,0.00661750
00.68472223,AA,AX,688782.6875,-1563575.7500,1.12200967,-0.0479,0.00593081
00.68750001,AA,AX,688487.3750,-1563470.2500,1.12223724,1.1876,0.00664828
00.69027780,AA,AX,688175.3125,-1563359.0000,1.12168470,-0.8283,0.00587439
00.69305554,AA,AX,687905.6250,-1563263.0000,1.12147914,-0.3763,0.00624440
00.69861111,AA,AX,687334.1250,-1563060.0000,1.12123535,0.0741,0.00824452
00.70138890,AA,AX,686885.4375,-1562901.0000,1.12121995,0.8151,0.00820553
00.70416668,AA,AX,686681.2500,-1562828.8750,1.12112587,1.0851,0.00640067
00.70694447,AA,AX,686353.2500,-1562713.1250,1.12146078,0.8172,0.00560657
00.70972221,AA,AX,686049.8750,-1562606.1250,1.12131671,0.4163,0.00571951
00.71249999,AA,AX,685741.1250,-1562497.5000,1.12150793,0.6967,0.00557866
00.71527778,AA,AX,685432.5000,-1562389.1250,1.12151081,0.8930,0.00554718
00.71805556,AA,AX,685112.0625,-1562276.7500,1.12163752,-0.5588,0.00579257
00.72083335,AA,AX,684816.1250,-1562173.2500,1.12126906,-0.3705,0.00554165
00.72361113,AA,AX,684515.0625,-1562068.0000,1.12166476,-0.0835,0.00554743
00.72638887,AA,AX,684215.6875,-1561963.5000,1.12133554,0.7927,0.00599995
00.72916666,AA,AX,683894.1250,-1561851.5000,1.12112989,-0.0881,0.00578840
00.73194444,AA,AX,683573.9375,-1561740.2500,1.12125736,-0.7919,0.00565737
00.73472223,AA,AX,683421.5625,-1561687.2500,1.12109965,0.1335,0.02746907
00.88749996,AA,AX,665576.8125,-1555771.7500,1.12147784,0.7302,0.00827716
00.89027774,AA,AX,665356.2500,-1555701.8750,1.12160401,-0.0850,0.00589330
00.89583331,AA,AX,664667.8750,-1555484.3750,1.12155297,-0.6980,0.00588914
00.89861110,AA,AX,664358.2500,-1555386.7500,1.12120525,0.3283,0.00549770
00.90138888,AA,AX,664021.7500,-1555280.8750,1.12129026,0.0182,0.00532584
00.90416667,AA,AX,663693.1875,-1555177.6250,1.12102384,0.3441,0.00557574
00.90694445,AA,AX,663357.6250,-1555072.3750,1.12119751,0.1680,0.00539965
00.90972224,AA,AX,663026.0625,-1554968.5000,1.12097684,0.3984,0.00562329
00.91250002,AA,AX,662692.0000,-1554864.0000,1.12122258,-0.1143,0.00540778
00.91527781,AA,AX,662368.3750,-1554763.0000,1.12113678,0.1691,0.00585209
00.91805559,AA,AX,662048.5625,-1554663.2500,1.12113712,-0.6599,0.00673131
00.92638886,AA,AX,661002.3750,-1554338.1250,1.12099467,0.7094,0.00624079
00.92916664,AA,AX,660686.7500,-1554240.3750,1.12108997,-0.7170,0.00581133
00.94305557,AA,AX,659024.5000,-1553727.8750,1.12065277,0.4333,0.00679616
00.94583336,AA,AX,658594.3750,-1553596.0000,1.12116740,-1.2704,0.01034954
00.94861114,AA,AX,658331.0625,-1553515.3750,1.12067899,0.6077,0.00613189
00.95138893,AA,AX,657914.1875,-1553387.8750,1.12131842,0.7132,0.00823553
00.95416671,AA,AX,657726.3750,-1553330.5000,1.12094743,0.2124,0.00786805
00.95694441,AA,AX,657248.3750,-1553184.7500,1.12093166,0.4408,0.00746846
00.95972219,AA,AX,656977.1250,-1553102.2500,1.12088191,-0.3632,0.00575032
00.96249998,AA,AX,656634.3750,-1552998.0000,1.12125821,-0.5147,0.00566838
00.96527776,AA,AX,656304.2500,-1552897.8750,1.12071148,-0.1354,0.00592478
00.97083333,AA,AX,655625.6875,-1552692.3750,1.12161796,-0.9682,0.00589729
00.97361112,AA,AX,655274.5000,-1552586.3750,1.12157595,0.1732,0.00539659
00.97638890,AA,AX,654935.6250,-1552484.1250,1.12159623,-0.0991,0.00534144
00.97916669,AA,AX,654594.1875,-1552381.3750,1.12101045,-0.0804,0.00550796
00.98194447,AA,AX,654252.3125,-1552278.6250,1.12097579,0.6454,0.00557443
01.03472221,AA,AX,647622.3125,-1550317.0000,1.12132071,1.4364,0.00849808
01.03749999,AA,AX,647341.8125,-1550235.2500,1.12152016,0.1562,0.00519827
01.04027778,AA,AX,646991.2500,-1550133.2500,1.12138978,-1.0065,0.00576669
01.04305556,AA,AX,646640.0000,-1550031.2500,1.12139282,-0.7942,0.00552778
01.04583335,AA,AX,646296.0625,-1549931.5000,1.12140456,0.5656,0.00541293
01.04861113,AA,AX,645936.5625,-1549827.3750,1.12170495,0.0079,0.00556739
01.05138892,AA,AX,645575.7500,-1549723.1250,1.12156191,0.8979,0.00570383
01.05972219,AA,AX,644570.3125,-1549433.3750,1.12127830,-0.3565,0.00643361
01.06249997,AA,AX,644173.6875,-1549319.3750,1.12156058,0.1753,0.00576872
01.06527776,AA,AX,643838.4375,-1549223.2500,1.12149978,-0.0042,0.00564006
01.06805554,AA,AX,643481.5000,-1549121.0000,1.12145043,-0.0379,0.00538542
01.07083333,AA,AX,643147.8125,-1549025.5000,1.12133437,-1.1254,0.00619411
01.07361111,AA,AX,642752.7500,-1548912.7500,1.12161867,1.5605,0.00597946
01.07638890,AA,AX,642416.3750,-1548816.8750,1.12146456,0.0422,0.00637838
01.07916668,AA,AX,642084.3125,-1548722.3750,1.12133808,-0.1619,0.00590161
01.08194447,AA,AX,641704.8125,-1548614.5000,1.12134957,-0.6547,0.00571191
01.08472225,AA,AX,641366.1875,-1548518.3750,1.12129308,0.0091,0.00544374
01.09027782,AA,AX,640650.6250,-1548315.7500,1.12110436,1.3180,0.00535005
01.09305552,AA,AX,640299.2500,-1548216.5000,1.12128346,-0.2355,0.00543076
01.09861109,AA,AX,639579.2500,-1548013.6250,1.12139179,0.6151,0.00517688
01.10138887,AA,AX,639222.4375,-1547913.2500,1.12117398,0.2349,0.00529100
01.10694444,AA,AX,638507.0000,-1547712.6250,1.12131414,-1.1010,0.00602650
01.10972223,AA,AX,638163.4375,-1547616.3750,1.12121411,0.1745,0.00645947
01.11250001,AA,AX,637785.1875,-1547510.7500,1.12122531,-0.6443,0.00539291
01.11527780,AA,AX,637438.0000,-1547413.8750,1.12103135,0.4542,0.00579917
01.11805558,AA,AX,637076.1250,-1547313.0000,1.12100214,-0.5066,0.00676173
01.12361115,AA,AX,636350.1250,-1547111.2500,1.12122144,0.8591,0.00522892
01.12638885,AA,AX,635994.1250,-1547012.6250,1.12113015,-0.1819,0.00588565
01.12916663,AA,AX,635629.6250,-1546911.6250,1.12135839,0.0988,0.00561943
01.13194442,AA,AX,635267.6250,-1546811.5000,1.12116567,-0.4271,0.00520431
01.35138890,AA,AX,605709.0000,-1539121.7500,1.12144236,-1.0955,0.00608647
01.35138890,AA,MG,1739237120.0000,-4597478400.0000,0.19622387,-4.9314,0.00881326
01.35138890,AX,MG,1738549504.0000,-4595952640.0000,0.21000711,-3.5509,0.08596161
01.35416669,AA,AX,605271.9375,-1539014.7500,1.12158705,-0.6285,0.00658602
01.35416669,AA,MG,1740968448.0000,-4597201408.0000,0.19268675,7.1875,0.00728113
01.35416669,AX,MG,1740306816.0000,-4595671040.0000,0.18426254,9.1145,0.07653408
01.35694447,AA,AX,604963.9375,-1538939.3750,1.12158907,-0.5197,0.00540696
01.35694447,AA,MG,1742584320.0000,-4596942336.0000,0.18464777,6.5476,0.00589242
01.35972226,AA,AX,604570.0000,-1538843.1250,1.12130974,-0.7670,0.00546336
01.35972226,AA,MG,1744301312.0000,-4596666368.0000,0.19137318,1.0756,0.00647230
01.35972226,AX,MG,1743608192.0000,-4595142144.0000,0.17869559,12.3436,0.07818542
01.36250004,AA,AX,604158.8125,-1538742.8750,1.12150552,1.8154,0.00612132
01.36250004,AA,MG,1745939712.0000,-4596403200.0000,0.19151627,-3.7346,0.00676468
01.36250004,AX,MG,1745292160.0000,-4594871296.0000,0.19497497,-9.4420,0.07790082
01.36527774,AA,AX,603822.3750,-1538660.8750,1.12135791,-0.4799,0.00634132
01.37083331,AA,MG,1750959616.0000,-4595593728.0000,0.19984829,12.9544,0.00704552
01.37083331,AX,MG,1750354560.0000,-4594055680.0000,0.16204889,-18.5606,0.06986957
01.37361109,AA,AX,602621.3750,-1538369.2500,1.12144266,0.1344,0.00511527
01.37361109,AA,MG,1752650752.0000,-4595320320.0000,0.18445022,0.7589,0.00604304
01.37361109,AX,MG,1752042240.0000,-4593782784.0000,0.17325246,-1.8361,0.07607318
01.37638888,AA,AX,602228.2500,-1538274.0000,1.12134008,-0.0163,0.00509065
01.37638888,AA,MG,1754300544.0000,-4595053056.0000,0.20811750,-3.1685,0.00638418
01.37638888,AX,MG,1753765376.0000,-4593503744.0000,0.18996521,11.9206,0.07305594
01.37916666,AA,AX,601831.2500,-1538178.1250,1.12147318,-1.2520,0.00518759
01.37916666,AA,MG,1756033024.0000,-4594771968.0000,0.21092901,9.3412,0.00742193
01.37916666,AX,MG,1755416576.0000,-4593235968.0000,0.21529276,-17.3162,0.07650872
01.38194445,AA,AX,601449.8750,-1538086.0000,1.12136934,1.1421,0.00559489
01.38472223,AA,MG,1759384704.0000,-4594226688.0000,0.19866257,0.6000,0.00660259
01.38472223,AX,MG,1758825216.0000,-4592681984.0000,0.19419789,-5.2628,0.07511724
01.38750002,AA,AX,600667.6250,-1537897.6250,1.12119519,-0.8450,0.00527094
01.38750002,AA,MG,1761107968.0000,-4593946112.0000,0.21632786,6.9964,0.00769176
01.38750002,AX,MG,1760438272.0000,-4592419328.0000,0.20225704,-11.1663,0.07183399
01.39027780,AA,AX,600281.8750,-1537804.8750,1.12137404,0.8599,0.00518307
01.39027780,AA,MG,1762704384.0000,-4593684992.0000,0.22395833,-1.1829,0.00803259
01.39027780,AX,MG,1762161024.0000,-4592138240.0000,0.21503655,41.9127,0.06310825
01.39305559,AA,AX,599878.6875,-1537708.1250,1.12137433,0.9253,0.00543378
01.39305559,AA,MG,1764285952.0000,-4593426944.0000,0.19639944,7.1536,0.00733518
01.39305559,AX,MG,1763856000.0000,-4591861248.0000,0.20560240,21.2712,0.07298155
01.39583337,AA,AX,599481.8750,-1537613.0000,1.12133444,0.3928,0.00555801
01.39861107,AA,MG,1767732224.0000,-4592862208.0000,0.19783784,-1.4859,0.00677129
01.40138885,AA,AX,598715.8750,-1537430.0000,1.12146782,0.9685,0.00540349
01.40138885,AX,MG,1768791296.0000,-4591052288.0000,0.17139564,-4.8050,0.08890090
01.40416664,AX,MG,1770435072.0000,-4590782464.0000,0.23602133,21.1189,0.06732306
01.40694442,AA,AX,597907.5000,-1537237.2500,1.12133760,-0.1620,0.00553436
01.40972221,AA,AX,597545.9375,-1537151.2500,1.12112749,-0.4720,0.00608081
01.40972221,AA,MG,1774475776.0000,-4591752192.0000,0.21219305,-1.3318,0.00767066
01.40972221,AX,MG,1773690368.0000,-4590245888.0000,0.17250382,-31.6737,0.07013235
01.41249999,AA,MG,1776254592.0000,-4591458304.0000,0.21020525,7.3559,0.00799072
01.41249999,AX,MG,1775433728.0000,-4589958144.0000,0.21704922,7.9647,0.07286342
01.41527778,AA,MG,1777590912.0000,-4591237120.0000,0.18737648,-2.5571,0.00692148
01.41527778,AX,MG,1777159936.0000,-4589672960.0000,0.14509555,5.1261,0.07689235
01.41805556,AA,AX,596370.0000,-1536872.3750,1.12111642,1.4283,0.00588322
01.41805556,AA,MG,1779418624.0000,-4590934528.0000,0.18784871,-5.1435,0.00611705
01.41805556,AX,MG,1778805632.0000,-4589400064.0000,0.16819820,-3.2867,0.08476232
01.42083335,AA,AX,595945.0000,-1536771.8750,1.12145576,1.0336,0.00581339
01.42083335,AA,MG,1781060224.0000,-4590661632.0000,0.21500941,6.7299,0.00745516
01.42083335,AX,MG,1780524544.0000,-4589115392.0000,0.22530487,20.7474,0.07408571
01.42361113,AA,AX,595536.0625,-1536675.3750,1.12135056,-0.4279,0.00543580
01.42361113,AA,MG,1782773120.0000,-4590376960.0000,0.18537889,3.1655,0.00597334
01.42361113,AX,MG,1782146304.0000,-4588845568.0000,0.18403595,1.8318,0.08432015
01.42638892,AA,AX,595157.7500,-1536586.2500,1.12082474,1.1435,0.00569726
01.42638892,AA,MG,1784382080.0000,-4590109184.0000,0.20090366,6.0206,0.00715652
01.42638892,AX,MG,1783848448.0000,-4588562432.0000,0.22020190,14.5395,0.07157271
01.42916670,AA,AX,594780.7500,-1536497.5000,1.12137032,-0.3171,0.00577758
01.42916670,AA,MG,1786086528.0000,-4589825024.0000,0.20294494,0.8316,0.00658021
01.42916670,AX,MG,1785498624.0000,-4588287488.0000,0.20548954,19.4158,0.07202915
01.43194440,AA,AX,594410.8750,-1536410.5000,1.12080577,-1.3097,0.01109210
01.43194440,AA,MG,1787709184.0000,-4589554176.0000,0.19491497,-2.0930,0.00645487
01.43194440,AX,MG,1787148160.0000,-4588012544.0000,0.20224789,-29.0743,0.08095360
01.43472219,AA,AX,593967.4375,-1536306.5000,1.12111184,-0.4403,0.00561924
01.43472219,AA,MG,1789321344.0000,-4589284864.0000,0.21418626,-1.4739,0.00887727
01.43472219,AX,MG,1788781056.0000,-4587739648.0000,0.16616078,9.2592,0.06106548
01.43749997,AA,AX,593565.0000,-1536212.2500,1.12086729,1.3076,0.00548204
01.43749997,AA,MG,1791077376.0000,-4588990464.0000,0.20707746,-1.4759,0.00713566
01.43749997,AX,MG,1790457984.0000,-4587459072.0000,0.17672198,-11.8973,0.06873064
01.44027776,AA,AX,593169.8125,-1536119.6250,1.12120483,0.0516,0.00531075
01.44027776,AA,MG,1792800768.0000,-4588701696.0000,0.19124238,0.1292,0.00668923
01.44027776,AX,MG,1792086656.0000,-4587185664.0000,0.12946201,20.2971,0.07994838
01.44305554,AA,AX,592772.8750,-1536027.0000,1.12115681,0.1849,0.00534863
01.44305554,AX,MG,1793829760.0000,-4586893312.0000,0.11298864,-22.5158,0.08435909
01.44583333,AA,AX,592377.0625,-1535934.6250,1.12106729,0.1295,0.00516195
01.44583333,AA,MG,1796118656.0000,-4588143616.0000,0.20892524,-13.0999,0.00872934
01.44583333,AX,MG,1795390592.0000,-4586630656.0000,0.10613887,-63.3095,0.06740406
01.44861111,AA,AX,591970.8750,-1535840.0000,1.12091521,0.1190,0.00532841
01.44861111,AA,MG,1797695488.0000,-4587877888.0000,0.17871590,0.1802,0.00622692
01.50138885,AA,MG,1828981120.0000,-4582527488.0000,0.20444823,-1.3847,0.00632214
01.50416672,AA,MG,1830563328.0000,-4582253056.0000,0.21678788,6.4192,0.00596976
01.50416672,AX,MG,1830428288.0000,-4580640768.0000,0.16236908,-8.6699,0.10736231
01.50694442,AA,AX,583545.6875,-1533909.1250,1.12112261,-0.0920,0.00621400
01.50694442,AX,MG,1831604992.0000,-4580436480.0000,0.15078655,24.9468,0.08955874
01.50972229,AA,AX,583128.9375,-1533815.2500,1.12124720,-0.7208,0.00528279
01.50972229,AA,MG,1833720448.0000,-4581703680.0000,0.19592769,-2.7154,0.00590152
01.50972229,AX,MG,1833260288.0000,-4580148224.0000,0.18890359,18.3159,0.08119759
01.51249999,AA,AX,582717.5625,-1533722.5000,1.12121962,-0.3772,0.00518525
01.51249999,AA,MG,1835462272.0000,-4581400064.0000,0.23090203,-1.5681,0.00657015
01.51249999,AX,MG,1834865408.0000,-4579868672.0000,0.23753607,-11.4223,0.06516123
01.51527786,AA,AX,582323.4375,-1533634.0000,1.12129138,0.2127,0.00544557
01.51527786,AA,MG,1837097984.0000,-4581114368.0000,0.22241438,4.6658,0.00661116
01.51527786,AX,MG,1836481792.0000,-4579586560.0000,0.22652066,-5.0834,0.07117882
01.51805556,AA,MG,1838698880.0000,-4580834304.0000,0.23073774,0.1449,0.00714918
01.51805556,AX,MG,1838215552.0000,-4579283456.0000,0.23755731,15.1113,0.07215282
01.52083325,AA,MG,1840352512.0000,-4580544512.0000,0.17577745,-0.8671,0.00638294
01.52083325,AX,MG,1839756032.0000,-4579013632.0000,0.16122311,-10.0447,0.09201117
01.52361113,AA,AX,581110.3750,-1533362.0000,1.12125639,0.3387,0.00542222
01.52361113,AA,MG,1841999232.0000,-4580255744.0000,0.20974783,-0.7812,0.00621267
01.52638882,AA,AX,580693.0625,-1533268.7500,1.12138848,0.1616,0.00551952
01.52638882,AA,MG,1843560064.0000,-4579981824.0000,0.19561295,0.1241,0.00665968
01.52638882,AX,MG,1843040896.0000,-4578437632.0000,0.23650165,17.3337,0.07870409
01.52916670,AA,MG,1845109120.0000,-4579708928.0000,0.18014860,-0.0467,0.00636364
01.52916670,AX,MG,1844758784.0000,-4578135552.0000,0.14623063,-48.5680,0.09342107
01.53194439,AA,AX,579877.5625,-1533087.0000,1.12127759,0.4577,0.00608885
01.53194439,AA,MG,1846845952.0000,-4579403264.0000,0.21645250,1.6847,0.00597578
01.53194439,AX,MG,1846324736.0000,-4577859584.0000,0.20823328,-7.4103,0.07177338
01.53472227,AA,AX,579486.0000,-1532999.8750,1.12135751,-0.3242,0.00542327
01.53472227,AA,MG,1848489472.0000,-4579112960.0000,0.19622487,1.4896,0.00615148
01.53472227,AX,MG,1847896320.0000,-4577582592.0000,0.15858677,-28.4871,0.07744533
01.53749996,AA,AX,579047.1250,-1532902.2500,1.12128527,0.9444,0.00558404
01.53749996,AA,MG,1850040064.0000,-4578839040.0000,0.22963729,2.6668,0.00640013
01.53749996,AX,MG,1849513472.0000,-4577296896.0000,0.25369096,12.9134,0.07286621
01.54027784,AA,AX,578669.6250,-1532818.5000,1.12113318,-0.0634,0.00511297
01.54027784,AA,MG,1851732736.0000,-4578539520.0000,0.23603592,-0.3286,0.00680450
01.54027784,AX,MG,1851178496.0000,-4577002496.0000,0.23621310,-12.0368,0.06709564
01.54305553,AA,AX,578244.3750,-1532724.3750,1.12131338,-0.8015,0.00500892
01.54305553,AA,MG,1853280896.0000,-4578265088.0000,0.20511855,0.9327,0.00582612
01.54305553,AX,MG,1852787072.0000,-4576717312.0000,0.20072612,12.2451,0.07311277
01.54583341,AA,AX,577849.5625,-1532637.0000,1.12119295,0.0089,0.00508710
01.54583341,AA,MG,1854968832.0000,-4577965568.0000,0.17735284,1.1501,0.00529829
01.54583341,AX,MG,1854413056.0000,-4576429056.0000,0.14375901,44.8654,0.08351652
01.54861110,AA,MG,1856475904.0000,-4577697792.0000,0.17944658,1.7897,0.00637623
01.54861110,AX,MG,1855963904.0000,-4576153600.0000,0.19999906,-30.3737,0.08024646
01.55138880,AA,MG,1858168576.0000,-4577396224.0000,0.16652262,0.5514,0.00577105
01.55138880,AX,MG,1857640064.0000,-4575855104.0000,0.17591268,-25.6288,0.05321590
01.55416667,AA,AX,576627.1250,-1532367.3750,1.12150422,-0.0293,0.00819536
01.55416667,AA,MG,1859759232.0000,-4577112576.0000,0.22804220,4.7627,0.00673465
01.55416667,AX,MG,1859229952.0000,-4575571968.0000,0.18873724,-33.7158,0.06657000
01.55694437,AA,MG,1861449472.0000,-4576811008.0000,0.19554763,4.0977,0.00609960
01.55694437,AX,MG,1860838016.0000,-4575284736.0000,0.20304836,9.5221,0.07603163
01.55972224,AA,AX,575792.8125,-1532184.1250,1.12131136,0.2911,0.00503771
01.55972224,AA,MG,1863019264.0000,-4576529920.0000,0.17400824,3.9986,0.00514978
01.55972224,AX,MG,1862603648.0000,-4574969344.0000,0.13665752,20.3681,0.09903500
01.56249994,AA,AX,575381.8125,-1532094.0000,1.12131339,0.5532,0.00507587
01.56249994,AA,MG,1864996608.0000,-4576176128.0000,0.17049795,-4.4484,0.00644896
01.56249994,AX,MG,1864077440.0000,-4574705664.0000,0.15539296,19.5483,0.08717796
01.56527781,AA,AX,574970.4375,-1532004.0000,1.12145301,0.2544,0.00504831
01.56527781,AA,MG,1866148992.0000,-4575969280.0000,0.16632019,-4.6940,0.00550875
01.56805551,AA,AX,574583.0625,-1531919.2500,1.12165604,-0.4466,0.00545120
01.56805551,AA,MG,1867902720.0000,-4575654400.0000,0.22345063,1.2868,0.00705917
01.56805551,AX,MG,1867299072.0000,-4574127616.0000,0.14498566,-16.8695,0.06874555
01.57083338,AA,AX,574118.2500,-1531817.8750,1.12168440,0.2025,0.00646307
01.57083338,AA,MG,1869486592.0000,-4575369216.0000,0.19427533,-6.6417,0.00605606
01.57083338,AX,MG,1868922240.0000,-4573835776.0000,0.19072992,10.5092,0.07286876
01.57361108,AA,AX,573727.3750,-1531732.6250,1.12157879,-0.8636,0.00529149
01.57361108,AA,MG,1871138176.0000,-4575071744.0000,0.20713110,1.3038,0.00663380
01.57361108,AX,MG,1870464128.0000,-4573558272.0000,0.21092951,-10.2253,0.07603458
01.57638896,AA,MG,1872793344.0000,-4574773248.0000,0.23647705,0.9172,0.00782028
01.57638896,AX,MG,1872124928.0000,-4573258752.0000,0.24771083,-18.3253,0.07171514
01.57916665,AA,AX,572909.0625,-1531554.6250,1.12133723,1.4993,0.00519574
01.57916665,AA,MG,1874372352.0000,-4574488064.0000,0.21288995,-0.3311,0.00640145
01.57916665,AX,MG,1873803392.0000,-4572955648.0000,0.22407875,10.3133,0.07145399
01.58194453,AA,MG,1875957504.0000,-4574200832.0000,0.20794667,1.4890,0.00646877
01.58194453,AX,MG,1875365376.0000,-4572673024.0000,0.20293216,0.2213,0.06580877
01.58472222,AA,AX,572085.1250,-1531376.0000,1.12158108,-0.2029,0.00508760
