#SRC:M87,DATE(MJD):58232,FREQ:227.1GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.30972242,AX,PV,-4316582912.0000,-4427821568.0000,0.12524068,3.7522,0.03279262
23.31250048,AA,PV,-4316577280.0000,-4430222848.0000,0.10187483,-2.4797,0.00341920
23.31250048,AX,PV,-4317406208.0000,-4428499968.0000,0.10108638,12.3964,0.03661256
23.31527710,AA,PV,-4317323264.0000,-4430839808.0000,0.12796442,-3.1212,0.00438047
23.31527710,AX,PV,-4318195200.0000,-4429152768.0000,0.12302933,-16.6889,0.03367686
23.31805515,AA,AX,832583.9375,-1719157.3750,1.13175610,-1.6537,0.01083247
23.31805515,AA,PV,-4318076928.0000,-4431464960.0000,0.12274921,4.0991,0.00452724
23.31805515,AX,PV,-4319042560.0000,-4429855744.0000,0.13272513,-7.7488,0.03256954
23.32083321,AA,AX,832449.5625,-1719027.7500,1.13165496,-1.0715,0.01092663
23.32083321,AA,PV,-4319005696.0000,-4432237568.0000,0.12708185,5.9840,0.00482741
23.32083321,AX,PV,-4319801856.0000,-4430488064.0000,0.13953847,-30.1635,0.03097985
23.32361126,AA,PV,-4319882240.0000,-4432969216.0000,0.08910456,-9.4829,0.00491880
23.32361126,AX,PV,-4320622080.0000,-4431173120.0000,0.10367432,-3.2429,0.03595125
23.32638931,AA,AX,832167.0625,-1718756.8750,1.13211787,-0.7095,0.01054568
23.32638931,AA,PV,-4320584192.0000,-4433556992.0000,0.08057589,-1.3004,0.00296021
23.32638931,AX,PV,-4321457152.0000,-4431872512.0000,0.07804359,-22.8184,0.04689672
23.32916737,AA,AX,832026.2500,-1718622.7500,1.13191835,1.9269,0.01083448
23.32916737,AA,PV,-4321392640.0000,-4434235904.0000,0.08545482,-10.9000,0.00379134
23.32916737,AX,PV,-4322233344.0000,-4432524288.0000,0.09571412,2.7200,0.03512419
23.33194399,AA,PV,-4322159616.0000,-4434881536.0000,0.09035009,3.9656,0.00352212
23.33194399,AX,PV,-4323040256.0000,-4433204736.0000,0.07850824,-28.6531,0.04477100
23.33472204,AA,AX,831743.6875,-1718354.8750,1.13136937,-1.9124,0.01196623
23.33472204,AA,PV,-4322964992.0000,-4435561984.0000,0.10164132,-5.4640,0.00462007
23.33472204,AX,PV,-4323796480.0000,-4433843712.0000,0.12810903,-3.2472,0.03192777
23.33750010,AA,AX,831607.8125,-1718226.6250,1.13241104,-1.9963,0.01257496
23.33750010,AA,PV,-4323773952.0000,-4436247552.0000,0.08207765,-5.0735,0.00368665
23.33750010,AX,PV,-4324625408.0000,-4434546176.0000,0.10391499,-9.5384,0.04023144
23.34027815,AA,AX,831438.0625,-1718067.2500,1.13238222,0.4035,0.01431968
23.34027815,AA,PV,-4324582912.0000,-4436935680.0000,0.06694863,8.1319,0.00422219
23.34027815,AX,PV,-4325401088.0000,-4435206144.0000,0.06571692,-5.4383,0.03692751
23.34305620,AA,AX,831326.2500,-1717962.6250,1.13202120,-0.4125,0.01311342
23.34305620,AA,PV,-4325392384.0000,-4437625344.0000,0.08049619,-7.0533,0.00396423
23.34305620,AX,PV,-4326165504.0000,-4435857920.0000,0.09170139,10.4419,0.04181813
23.34583282,AA,AX,831163.6875,-1717811.0000,1.13267662,0.7705,0.01342001
23.34583282,AA,PV,-4326122496.0000,-4438250496.0000,0.10867229,-2.7333,0.00433814
23.34583282,AX,PV,-4326974976.0000,-4436550656.0000,0.12175978,-31.7628,0.03228566
23.34861088,AA,AX,831027.5000,-1717684.3750,1.13237771,-1.7668,0.01212221
23.34861088,AX,PV,-4327780352.0000,-4437242368.0000,0.12557448,-16.3923,0.03454072
23.35138893,AA,PV,-4327316480.0000,-4439275520.0000,0.10300797,0.8151,0.01881644
23.35138893,AX,PV,-4328147456.0000,-4437558272.0000,0.07663354,165.9644,0.16566766
23.40138960,AA,PV,-4341516800.0000,-4451867136.0000,0.09742366,0.0635,0.00426639
23.40694427,AA,PV,-4342758400.0000,-4453005312.0000,0.10099239,0.9052,0.00335677
23.41250038,AA,PV,-4344258560.0000,-4454389248.0000,0.07781581,2.1786,0.00336678
23.41527843,AA,PV,-4345011712.0000,-4455087616.0000,0.07504274,2.2001,0.00375311
23.41805506,AA,PV,-4345743360.0000,-4455768064.0000,0.09026804,6.7074,0.00347042
23.42083311,AA,PV,-4346447872.0000,-4456425984.0000,0.09414008,-2.1592,0.00317695
23.42361116,AA,PV,-4347176448.0000,-4457108480.0000,0.09258535,3.8675,0.00340633
23.42638922,AA,PV,-4347916800.0000,-4457803776.0000,0.08640921,2.8293,0.00349395
23.42916727,AA,PV,-4348599296.0000,-4458447872.0000,0.08732571,-2.1979,0.00310139
23.43194389,AA,PV,-4349389312.0000,-4459195392.0000,0.07609399,5.1158,0.00372220
23.43472195,AA,PV,-4350048256.0000,-4459821056.0000,0.07517435,-1.1655,0.00317257
23.43750000,AA,PV,-4350711296.0000,-4460452864.0000,0.10512151,-0.5713,0.00314439
23.44583273,AA,PV,-4352883200.0000,-4462536192.0000,0.10239187,-3.6413,0.00329368
23.44861078,AA,PV,-4353563136.0000,-4463193600.0000,0.11024136,0.4688,0.00320185
23.45138884,AA,PV,-4354240512.0000,-4463849472.0000,0.08724286,2.8574,0.00292332
23.45416689,AA,PV,-4354935296.0000,-4464525312.0000,0.09336581,3.4049,0.00291168
23.45694494,AA,PV,-4355610112.0000,-4465184256.0000,0.10631333,-1.1627,0.00309176
23.45972157,AA,PV,-4356305920.0000,-4465865728.0000,0.09664470,0.0158,0.00315329
23.46249962,AA,PV,-4357047296.0000,-4466594304.0000,0.09056786,-1.6825,0.00315219
23.46527767,AA,PV,-4357689856.0000,-4467228160.0000,0.09326898,1.3773,0.00323037
23.46805573,AA,PV,-4358404608.0000,-4467936256.0000,0.08849754,-6.3156,0.00361210
23.47638845,AA,PV,-4360411136.0000,-4469936128.0000,0.08236741,-3.1044,0.00301364
23.47916651,AA,PV,-4361095168.0000,-4470623232.0000,0.08928201,0.4357,0.00295019
23.48194456,AA,PV,-4361740800.0000,-4471273984.0000,0.08957426,4.7341,0.00308138
23.80138922,AA,AX,801312.5625,-1696381.2500,1.13176793,-0.3582,0.01170203
23.80138922,AA,GL,-2368687872.0000,-6908332032.0000,0.05889979,34.6947,0.01957955
23.80138922,AA,PV,-4423467008.0000,-4549773824.0000,0.11268944,-7.3117,0.00369784
23.80416727,AA,GL,-2367046656.0000,-6908686336.0000,0.05852720,58.3699,0.02045950
23.80416727,AA,PV,-4423840768.0000,-4550415360.0000,0.11338946,2.6595,0.00302042
23.80416727,AX,GL,-2367865600.0000,-6906986496.0000,0.15996584,146.8306,0.20287303
23.80416727,AX,PV,-4424634368.0000,-4548705792.0000,0.11027487,-19.0509,0.03597517
23.80416727,GL,PV,-2056865792.0000,2358260224.0000,0.09834438,144.6321,0.07005829
23.80694389,AA,AX,800880.9375,-1696131.1250,1.13179221,0.7717,0.01062031
23.80694389,AA,GL,-2365339648.0000,-6909054976.0000,0.05867848,-41.0608,0.02260252
23.80694389,AX,GL,-2366135040.0000,-6907359744.0000,0.17625704,94.1106,0.18057143
23.80972195,AA,AX,800649.7500,-1695997.6250,1.13104713,0.7132,0.01084356
23.80972195,AA,GL,-2363681280.0000,-6909411840.0000,0.06345783,-17.6504,0.02191146
23.80972195,AA,PV,-4424623616.0000,-4551769088.0000,0.11387277,-1.9444,0.00391823
23.80972195,AX,GL,-2364464640.0000,-6907719680.0000,0.39722012,158.7640,0.20930656
23.80972195,AX,PV,-4425439744.0000,-4550099968.0000,0.12496536,-16.0850,0.03626897
23.80972195,GL,PV,-2061044992.0000,2357625344.0000,0.11154760,-132.6260,0.06835057
23.81250000,AA,AX,800436.2500,-1695874.6250,1.13077720,-0.0210,0.01008543
23.81250000,AA,GL,-2361948160.0000,-6909785088.0000,0.04923787,47.8310,0.01978797
23.81250000,AA,PV,-4425039872.0000,-4552495104.0000,0.10939594,-0.3368,0.00371821
23.81250000,AX,GL,-2362670592.0000,-6908105728.0000,0.36382240,-70.4151,0.20938255
23.81250000,AX,PV,-4425820672.0000,-4550765056.0000,0.09728376,-27.1751,0.03714847
23.81527805,AA,AX,800216.1875,-1695748.1250,1.13133311,0.2262,0.01030716
23.81527805,AA,GL,-2360240640.0000,-6910151680.0000,0.04787601,6.7160,0.01978794
23.81527805,AA,PV,-4425399808.0000,-4553126912.0000,0.10696338,0.1916,0.00344784
23.81527805,AX,GL,-2361055744.0000,-6908452864.0000,0.09371819,-167.6912,0.20425311
23.81527805,AX,PV,-4426233344.0000,-4551490560.0000,0.12895002,-12.0762,0.03545421
23.81527805,GL,PV,-2065242752.0000,2356985600.0000,0.11086354,-133.3970,0.06524058
23.81805611,AX,GL,-2359411456.0000,-6908805632.0000,0.20775306,-60.4845,0.19272312
23.81805611,AX,PV,-4426626048.0000,-4552184832.0000,0.14146529,-13.3055,0.03336810
23.82083273,AA,AX,799789.3750,-1695503.6250,1.13122144,1.6064,0.01284100
23.82083273,AA,GL,-2356785152.0000,-6910892032.0000,0.03125014,-47.9724,0.02158065
23.82083273,AX,GL,-2357590016.0000,-6909195776.0000,0.08489126,-63.0780,0.19013636
23.82083273,AX,PV,-4427008512.0000,-4552864768.0000,0.14512796,22.0618,0.03633963
23.82083273,GL,PV,-2069438720.0000,2356344320.0000,0.10528224,69.4140,0.06663359
23.82361078,AA,AX,799541.3750,-1695362.1250,1.13149305,-1.0779,0.01062078
23.82361078,AA,PV,-4426582528.0000,-4555228672.0000,0.09456522,-2.6475,0.00245495
23.82361078,AX,GL,-2355875328.0000,-6909562368.0000,0.22334802,146.9675,0.26878624
23.82361078,AX,PV,-4427382784.0000,-4553535488.0000,0.09160005,2.1021,0.04888286
23.82361078,GL,PV,-2071467776.0000,2356033536.0000,0.09054926,124.8886,0.06984614
23.82638884,AA,AX,799326.8750,-1695240.0000,1.13158911,-0.3861,0.00999326
23.82638884,AA,GL,-2353393408.0000,-6911617024.0000,0.04428812,-33.1809,0.01818934
23.82638884,AA,PV,-4426953216.0000,-4555896320.0000,0.11983652,5.4515,0.00317248
23.82638884,AX,GL,-2354230784.0000,-6909913600.0000,0.26211992,-177.6200,0.21683850
23.82638884,AX,PV,-4427778048.0000,-4554247168.0000,0.12944644,0.1115,0.03568455
23.82638884,GL,PV,-2073586688.0000,2355708416.0000,0.10039948,84.4038,0.06812406
23.82916689,AA,AX,799101.9375,-1695112.2500,1.13127400,-1.1994,0.00968974
23.82916689,AA,GL,-2351603200.0000,-6911998976.0000,0.03564543,11.2829,0.01764729
23.82916689,AA,PV,-4427347456.0000,-4556610560.0000,0.10427860,-1.9663,0.00281114
23.82916689,AX,PV,-4428140032.0000,-4554903552.0000,0.11168969,-8.2416,0.04186028
23.82916689,GL,PV,-2075690368.0000,2355385088.0000,0.11255296,-74.9861,0.07354073
23.83194494,AA,AX,798892.5625,-1694993.5000,1.13090414,0.1995,0.01063605
23.83194494,AA,GL,-2350010112.0000,-6912337920.0000,0.03228564,13.1257,0.01559864
23.83194494,AA,PV,-4427722752.0000,-4557294592.0000,0.09331278,-7.5528,0.00278345
23.83194494,AX,GL,-2350764032.0000,-6910652416.0000,0.12554419,-3.3503,0.23681695
23.83194494,AX,PV,-4428517888.0000,-4555592704.0000,0.09491427,26.6260,0.04212960
23.83472157,AA,AX,798660.1875,-1694862.1250,1.13166454,-0.7926,0.00952498
23.83472157,AA,GL,-2348261120.0000,-6912709632.0000,0.05059892,-20.3828,0.01710728
23.83472157,AA,PV,-4428084224.0000,-4557957632.0000,0.08689480,5.4679,0.00284847
23.83472157,AX,GL,-2349012736.0000,-6911025152.0000,0.32808706,-29.9762,0.22740587
23.83472157,AX,PV,-4428889088.0000,-4556274176.0000,0.08574006,26.9563,0.04047194
23.83472157,GL,PV,-2079918464.0000,2354733824.0000,0.09602421,43.3899,0.06800584
23.83749962,AA,AX,798434.5000,-1694734.7500,1.13110752,-1.4493,0.00959420
23.83749962,AA,GL,-2346555648.0000,-6913072128.0000,0.05152237,-19.9526,0.01675779
23.83749962,AA,PV,-4428467712.0000,-4558665728.0000,0.11000014,4.5000,0.00299942
23.83749962,AX,GL,-2347314688.0000,-6911385600.0000,0.15484978,-146.3935,0.23312010
23.83749962,AX,PV,-4429266944.0000,-4556973056.0000,0.11780860,-6.8572,0.04055027
23.83749962,GL,PV,-2081879168.0000,2354430976.0000,0.09723432,54.9224,0.06494941
23.84027767,AA,AX,798205.8125,-1694606.0000,1.13160738,0.7525,0.00984441
23.84027767,AA,GL,-2344766464.0000,-6913451520.0000,0.04800301,32.9630,0.01697145
23.84027767,AA,PV,-4428838400.0000,-4559353856.0000,0.09613939,-1.2461,0.00270752
23.84027767,AX,GL,-2345588736.0000,-6911751680.0000,0.36134413,-115.0131,0.23674445
23.84027767,AX,PV,-4429626368.0000,-4557640704.0000,0.09878802,28.6362,0.04216377
23.84305573,AA,AX,797982.8125,-1694480.7500,1.13103163,1.2946,0.00937030
23.84305573,AA,GL,-2343077888.0000,-6913808896.0000,0.04003386,7.4021,0.01735819
23.84305573,AA,PV,-4429165568.0000,-4559966208.0000,0.09105066,1.7660,0.00325516
23.84305573,AX,PV,-4430004224.0000,-4558347776.0000,0.10105317,-35.0928,0.04011068
23.84305573,GL,PV,-2086140672.0000,2353771776.0000,0.05659007,-78.1971,0.06789700
23.84583378,AA,AX,797754.1250,-1694352.6250,1.13087534,-0.4617,0.00924925
23.84583378,AA,GL,-2341308928.0000,-6914182656.0000,0.03131494,111.0988,0.01712536
23.84583378,AA,PV,-4429573632.0000,-4560733184.0000,0.09963050,-1.6204,0.00306243
23.84583378,AX,GL,-2342186240.0000,-6912471552.0000,0.11575296,-166.0136,0.20437492
23.84583378,AX,PV,-4430359552.0000,-4559016960.0000,0.14567717,-25.5404,0.03990237
23.84583378,GL,PV,-2088210688.0000,2353450752.0000,0.07689436,111.0575,0.06348190
23.84861040,AA,AX,797556.4375,-1694242.1250,1.13103644,0.8028,0.01130646
23.84861040,AA,GL,-2339624192.0000,-6914538496.0000,0.05362107,98.5142,0.01847452
23.84861040,AA,PV,-4429877760.0000,-4561309184.0000,0.08913736,11.5054,0.00382583
23.84861040,AX,GL,-2340422912.0000,-6912843776.0000,0.19676445,-127.2715,0.20391642
23.84861040,AX,PV,-4430734848.0000,-4559727616.0000,0.08536260,-20.1115,0.03559360
23.84861040,GL,PV,-2090284288.0000,2353128448.0000,0.08470529,-99.0317,0.06950330
23.85138845,AA,GL,-2337879040.0000,-6914906112.0000,0.05046634,88.2464,0.02063403
23.85138845,AA,PV,-4430290432.0000,-4562096128.0000,0.10512419,-0.6877,0.00338812
23.85138845,AX,GL,-2338674944.0000,-6913212416.0000,0.24046173,128.9268,0.18512951
23.85138845,AX,PV,-4431071232.0000,-4560370176.0000,0.12017516,-2.4897,0.03633243
23.85138845,GL,PV,-2092329728.0000,2352810496.0000,0.06040943,-5.1579,0.06477974
23.85416651,AA,GL,-2336138496.0000,-6915272704.0000,0.03384569,64.7860,0.01882728
23.85416651,AA,PV,-4430606848.0000,-4562702848.0000,0.09647555,-5.6651,0.00399356
23.85416651,AX,GL,-2336985600.0000,-6913568256.0000,0.10598011,-29.6546,0.19990653
23.85416651,AX,PV,-4431437312.0000,-4561073664.0000,0.08329080,-50.1789,0.03651134
23.85416651,GL,PV,-2094484992.0000,2352474624.0000,0.09813612,108.4617,0.06942919
23.85694456,AA,GL,-2334505984.0000,-6915615744.0000,0.04351344,71.7930,0.02301338
23.85694456,AA,PV,-4430999552.0000,-4563462144.0000,0.11379445,1.6128,0.00358638
23.85694456,AX,GL,-2335241984.0000,-6913934336.0000,0.09088999,142.8462,0.18946926
23.85694456,AX,PV,-4431789056.0000,-4561753600.0000,0.12417508,-22.2488,0.03300643
23.85972261,AA,AX,796618.3125,-1693720.6250,1.13130871,-2.2843,0.00917558
23.85972261,AA,GL,-2332761344.0000,-6915981824.0000,0.03731997,36.5204,0.01939343
23.85972261,AA,PV,-4431353856.0000,-4564150784.0000,0.07902618,2.1757,0.00377886
23.85972261,AX,GL,-2333531648.0000,-6914293760.0000,0.03921191,-54.5929,0.17896804
23.85972261,AX,PV,-4432151040.0000,-4562458624.0000,0.09698659,0.4941,0.03487075
23.85972261,GL,PV,-2098694784.0000,2351816960.0000,0.11722378,-122.8659,0.06613112
23.86250067,AA,AX,796387.3750,-1693592.8750,1.13095541,-0.9016,0.00979784
23.86250067,AA,GL,-2330993152.0000,-6916352000.0000,0.05843913,-25.4002,0.02085836
23.86250067,AX,GL,-2331783424.0000,-6914659840.0000,0.30112718,-52.5088,0.20941484
23.86250067,AX,PV,-4432510464.0000,-4563162624.0000,0.13153574,3.7615,0.03849388
23.86250067,GL,PV,-2100814976.0000,2351485184.0000,0.03075704,-75.7561,0.06932475
23.86527729,AA,AX,796161.6250,-1693468.5000,1.13083518,0.3451,0.00998235
23.86527729,AA,GL,-2329170944.0000,-6916733440.0000,0.03297588,-2.5937,0.02083844
23.86527729,AX,GL,-2330069248.0000,-6915018752.0000,0.22579648,-164.4481,0.19820609
23.86527729,AX,PV,-4432828928.0000,-4563791360.0000,0.13457081,5.5536,0.03628270
23.86527729,GL,PV,-2102825088.0000,2351170048.0000,0.08517142,94.8529,0.07111544
23.86805534,AA,AX,795925.5625,-1693338.5000,1.13149599,-1.0858,0.01041715
23.86805534,AX,GL,-2328348160.0000,-6915378176.0000,0.17899236,-90.7626,0.18816191
23.86805534,AX,PV,-4433191424.0000,-4564512256.0000,0.14391513,14.4585,0.03282883
23.86805534,GL,PV,-2104883840.0000,2350846720.0000,0.07097237,-15.0840,0.06925476
23.87083340,AA,AX,795687.1875,-1693207.6250,1.13182716,-1.5244,0.01096936
23.87083340,AA,GL,-2325824000.0000,-6917432320.0000,0.01633341,124.1324,0.01938847
23.87083340,AA,PV,-4432742912.0000,-4566899200.0000,0.09593372,3.5410,0.00331337
23.87083340,AX,GL,-2326546176.0000,-6915754496.0000,0.16742042,-28.5788,0.23961537
23.87083340,AX,PV,-4433556992.0000,-4565243392.0000,0.07277045,-29.6371,0.04182391
23.87083340,GL,PV,-2106989568.0000,2350515712.0000,0.04984495,105.1118,0.06454484
23.87361145,AA,AX,795476.0625,-1693092.0000,1.13169119,-0.3845,0.01233277
23.87361145,AA,GL,-2324035584.0000,-6917805056.0000,0.03299313,103.5987,0.02220162
23.87361145,AA,PV,-4433114112.0000,-4567646720.0000,0.08883766,12.4883,0.00371140
23.87361145,AX,GL,-2324859392.0000,-6916105728.0000,0.16744696,-164.4128,0.23137134
23.87361145,AX,PV,-4433904640.0000,-4565943808.0000,0.08459653,41.7323,0.03926878
23.87361145,GL,PV,-2108998784.0000,2350199296.0000,0.01826916,-24.2148,0.06752065
23.87638950,AA,AX,795254.5625,-1692971.0000,1.13107022,0.3960,0.01278827
23.87638950,AA,GL,-2322257664.0000,-6918174720.0000,0.02067881,143.9578,0.01979640
23.87638950,AX,PV,-4434228736.0000,-4566602240.0000,0.07712537,-33.2535,0.04343903
23.87638950,GL,PV,-2111137664.0000,2349861888.0000,0.02852051,177.6452,0.06594107
23.87916613,AA,AX,795066.5625,-1692868.5000,1.13130026,1.1130,0.02139980
23.87916613,AA,GL,-2320641024.0000,-6918510592.0000,0.03867025,120.0923,0.02067134
23.87916613,AA,PV,-4433766912.0000,-4568976384.0000,0.09179174,-2.4804,0.00362731
23.87916613,AX,GL,-2321412352.0000,-6916822528.0000,0.05028044,155.1116,0.24415958
23.87916613,AX,PV,-4434561536.0000,-4567281664.0000,0.07998348,-36.0411,0.04190943
23.87916613,GL,PV,-2113201152.0000,2349536000.0000,0.07862594,-143.8591,0.06449471
23.88194418,AA,GL,-2318886144.0000,-6918874624.0000,0.01948698,14.8704,0.02239411
23.88194418,AA,PV,-4434086400.0000,-4569632256.0000,0.11273880,1.6573,0.00421589
23.88194418,AX,GL,-2319651840.0000,-6917187584.0000,0.14470852,140.9854,0.19247446
23.88194418,AX,PV,-4434888192.0000,-4567954432.0000,0.11391292,27.2017,0.03361535
23.88194418,GL,PV,-2115226112.0000,2349215488.0000,0.11639139,22.2027,0.06594326
23.93472290,AA,AX,790283.9375,-1690319.6250,1.13197408,0.3898,0.01052132
23.93472290,AA,GL,-2285593856.0000,-6925680128.0000,0.08282978,9.8450,0.02704361
23.93472290,AA,PV,-4440022016.0000,-4582773760.0000,0.13279185,2.2308,0.00362262
23.93472290,AX,GL,-2286384128.0000,-6923990016.0000,0.29880047,-103.3805,0.23161695
23.93472290,AX,PV,-4440809472.0000,-4581076992.0000,0.13268810,-7.2136,0.03768437
23.93472290,GL,PV,-2154422784.0000,2342919168.0000,0.04396994,-76.0775,0.08620278
23.93749952,AA,GL,-2283867392.0000,-6926028288.0000,0.06285978,66.5879,0.02196404
23.93749952,AA,PV,-4440262144.0000,-4583349760.0000,0.11945840,2.6481,0.00367950
23.93749952,AX,GL,-2284657408.0000,-6924337664.0000,0.09399416,98.6220,0.26502604
23.93749952,AX,PV,-4441078784.0000,-4581722624.0000,0.14481872,14.2202,0.04286595
23.93749952,GL,PV,-2156431104.0000,2342591744.0000,0.04846018,3.4265,0.08436082
23.94027758,AA,AX,789814.0000,-1690075.2500,1.13158063,-0.2025,0.01039540
23.94027758,AA,GL,-2282104320.0000,-6926382592.0000,0.04730684,41.6451,0.02036082
23.94027758,AA,PV,-4440598016.0000,-4584160768.0000,0.11243729,1.5121,0.00341088
23.94027758,AX,GL,-2282894080.0000,-6924692480.0000,0.81891980,77.7242,0.29798359
23.94027758,GL,PV,-2158479104.0000,2342257152.0000,0.02115111,31.0049,0.08436272
23.94305563,AA,AX,789566.0000,-1689946.6250,1.13164424,0.8702,0.01007744
23.94305563,AA,GL,-2280340224.0000,-6926736896.0000,0.08664239,60.4644,0.02937718
23.94305563,AX,GL,-2281129728.0000,-6925047296.0000,0.19442842,128.0511,0.20867899
23.94305563,GL,PV,-2160526080.0000,2341922304.0000,0.10735307,-8.4261,0.08434550
23.94583368,AA,AX,789324.6250,-1689821.7500,1.13143550,-1.6574,0.01085139
23.94583368,AA,GL,-2278574592.0000,-6927091200.0000,0.07280204,17.6826,0.02734744
23.94583368,AA,PV,-4441136128.0000,-4585477632.0000,0.13616588,-0.7020,0.00357723
23.94583368,AX,GL,-2279364096.0000,-6925401088.0000,0.32679839,53.0608,0.22629332
23.94583368,AX,PV,-4441930240.0000,-4583799808.0000,0.15023974,-7.4215,0.03572804
23.94583368,GL,PV,-2162571776.0000,2341587200.0000,0.10343772,-84.7109,0.08430105
23.94861174,AA,GL,-2276808192.0000,-6927444992.0000,0.03782959,-16.0894,0.01808381
23.94861174,AX,GL,-2277597184.0000,-6925755392.0000,0.35606056,4.9730,0.31482992
23.94861174,GL,PV,-2164616448.0000,2341251584.0000,0.07779265,43.7924,0.08425868
23.95138836,AA,GL,-2275040256.0000,-6927798272.0000,0.07179786,-41.8697,0.02419925
23.95138836,AA,PV,-4441699840.0000,-4586881536.0000,0.11971983,2.9103,0.00309978
23.95138836,AX,GL,-2275828992.0000,-6926109184.0000,0.31842690,108.7511,0.23325330
23.95138836,AX,PV,-4442488320.0000,-4585190912.0000,0.13817356,0.4504,0.03522484
23.95138836,GL,PV,-2166660096.0000,2340915968.0000,0.12469080,-6.2671,0.08421651
23.95416641,AA,AX,788676.8125,-1689487.8750,1.13149642,-2.4928,0.01930370
23.95416641,AA,GL,-2273271040.0000,-6928152064.0000,0.10734365,-44.3799,0.03205782
23.95416641,AA,PV,-4441952768.0000,-4587520000.0000,0.14488203,1.7979,0.00462011
23.95416641,AX,GL,-2274059776.0000,-6926462464.0000,0.30330334,176.2884,0.19256212
23.95416641,AX,PV,-4442763264.0000,-4585885184.0000,0.15614181,-8.4961,0.02974543
23.95416641,GL,PV,-2168702208.0000,2340579584.0000,0.09566028,69.2495,0.08417050
23.95694447,AA,AX,788333.6250,-1689311.8750,1.13137531,-1.4399,0.01077420
23.95694447,AA,GL,-2271500800.0000,-6928504832.0000,0.05583115,-42.0587,0.02015654
23.95694447,AA,PV,-4442252800.0000,-4588282368.0000,0.10215885,1.3819,0.00276108
23.95694447,AX,GL,-2272289280.0000,-6926815744.0000,0.29150646,122.7066,0.29695104
