#SRC:M87,DATE(MJD):58232,FREQ:227.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.29305553,AX,PV,-4314355712.0000,-4424318464.0000,0.11530036,7.0384,0.03614125
23.29583359,AA,AX,836497.5000,-1715730.7500,1.13124594,0.2165,0.01111729
23.29583359,AA,PV,-4314336256.0000,-4426713088.0000,0.11291022,-0.1050,0.00366762
23.29583359,AX,PV,-4315184640.0000,-4425007104.0000,0.09017805,11.4197,0.03537918
23.29861164,AA,PV,-4315146752.0000,-4427387904.0000,0.12621249,-0.0481,0.00457351
23.30138826,AA,AX,836202.1875,-1715469.0000,1.13139560,0.1090,0.01147655
23.30138826,AA,PV,-4315955200.0000,-4428063232.0000,0.12158705,-0.0291,0.00392197
23.30138826,AX,PV,-4316791296.0000,-4426348032.0000,0.12522592,-6.3838,0.03326777
23.30416632,AA,AX,836053.8750,-1715338.2500,1.13049379,0.2342,0.01251575
23.30416632,AA,PV,-4316761088.0000,-4428738560.0000,0.08937274,0.3984,0.00305161
23.30416632,AX,PV,-4317597184.0000,-4427023360.0000,0.09275315,13.7725,0.04649024
23.30694437,AA,PV,-4317564928.0000,-4429414400.0000,0.11431161,-0.9836,0.00413924
23.30694437,AX,PV,-4318400512.0000,-4427699200.0000,0.12149277,-15.0285,0.03524969
23.30972242,AA,AX,835755.8750,-1715076.6250,1.13171323,0.2612,0.01111236
23.30972242,AA,PV,-4318366208.0000,-4430089728.0000,0.10226997,-0.7388,0.00355898
23.30972242,AX,PV,-4319201792.0000,-4428375040.0000,0.10306908,14.9150,0.03522981
23.31250048,AA,PV,-4319165440.0000,-4430765568.0000,0.09714811,1.1841,0.00284708
23.31250048,AX,PV,-4320001024.0000,-4429050880.0000,0.08694244,14.4474,0.04020576
23.31527710,AA,PV,-4319962112.0000,-4431441408.0000,0.11516010,0.5777,0.00315623
23.31527710,AX,PV,-4320797696.0000,-4429726720.0000,0.12080511,-25.7030,0.03704721
23.31805515,AA,AX,835305.5625,-1714684.3750,1.13216187,0.3883,0.01035492
23.32083321,AA,AX,835154.6250,-1714553.6250,1.13154423,0.3368,0.01088858
23.32361126,AA,PV,-4322338816.0000,-4433469952.0000,0.08410040,-2.3380,0.00411411
23.32361126,AX,PV,-4323173888.0000,-4431755776.0000,0.06947441,-8.6939,0.03751765
23.32638931,AA,AX,834851.2500,-1714292.3750,1.13199427,-0.2810,0.01061797
23.32638931,AA,PV,-4323126784.0000,-4434146304.0000,0.06907721,-0.0629,0.00249075
23.32916737,AA,AX,834698.9375,-1714161.7500,1.13150940,0.4961,0.01089608
23.32916737,AA,PV,-4323911680.0000,-4434823168.0000,0.07644271,1.5851,0.00331745
23.32916737,AX,PV,-4324746752.0000,-4433108992.0000,0.08516080,34.3989,0.03710277
23.33194399,AA,PV,-4324695040.0000,-4435499520.0000,0.08494468,0.2296,0.00335491
23.33194399,AX,PV,-4325529600.0000,-4433785856.0000,0.07173385,-51.4645,0.04099575
23.33472204,AA,AX,834393.0000,-1713900.5000,1.13145924,-0.5052,0.01175711
23.33472204,AA,PV,-4325475840.0000,-4436176384.0000,0.10642848,1.3825,0.00474251
23.33472204,AX,PV,-4326309888.0000,-4434462720.0000,0.12351088,7.0773,0.02801437
23.33750010,AA,AX,834239.3125,-1713770.0000,1.13191223,0.0696,0.01169068
23.33750010,AA,PV,-4326254080.0000,-4436853248.0000,0.09092353,-1.5547,0.00400398
23.33750010,AX,PV,-4327091200.0000,-4435141632.0000,0.11305207,-0.9855,0.03368002
23.34027815,AA,AX,834081.4375,-1713636.2500,1.13235983,0.1358,0.01275519
23.34027815,AA,PV,-4327030272.0000,-4437530624.0000,0.06585488,0.4982,0.00377487
23.34027815,AX,PV,-4327864320.0000,-4435816960.0000,0.06831488,-12.8378,0.03661513
23.34305620,AA,AX,833930.6250,-1713509.0000,1.13184275,-0.8813,0.01144582
23.34305620,AA,PV,-4327804416.0000,-4438207488.0000,0.06698560,-0.0678,0.00284866
23.34305620,AX,PV,-4328622592.0000,-4436480512.0000,0.06831157,-8.5831,0.04636240
23.34583282,AA,PV,-4328575488.0000,-4438884864.0000,0.09167738,0.7892,0.00327680
23.34583282,AX,PV,-4329409536.0000,-4437171200.0000,0.10645638,-36.2092,0.03860669
23.34861088,AA,PV,-4329345024.0000,-4439562240.0000,0.10453788,-0.4499,0.00332465
23.40138960,AA,PV,-4343539200.0000,-4452470272.0000,0.07869143,-1.5133,0.00330804
23.40694427,AA,PV,-4344966656.0000,-4453814272.0000,0.10855175,-0.0466,0.00313523
23.41250038,AA,PV,-4346401280.0000,-4455174656.0000,0.06993339,-0.7515,0.00311893
23.41527843,AA,PV,-4347115008.0000,-4455854592.0000,0.07345084,-1.0158,0.00311945
23.41805506,AA,PV,-4347826688.0000,-4456535040.0000,0.08892836,1.1394,0.00311996
23.42083311,AA,PV,-4348535808.0000,-4457215488.0000,0.09523241,-0.3906,0.00312048
23.42361116,AA,PV,-4349242880.0000,-4457895936.0000,0.09536760,0.4479,0.00312102
23.42638922,AA,PV,-4349947904.0000,-4458576384.0000,0.07763517,-0.4518,0.00310361
23.42916727,AA,PV,-4350649856.0000,-4459256832.0000,0.08477554,-0.3309,0.00306125
23.43472195,AA,PV,-4352047616.0000,-4460618752.0000,0.07511408,-0.3579,0.00297654
23.43750000,AA,PV,-4352742912.0000,-4461299712.0000,0.10283352,-0.0006,0.00293410
23.44305611,AA,PV,-4354126848.0000,-4462662144.0000,0.10714045,-1.9453,0.00287091
23.44583273,AA,PV,-4354814976.0000,-4463343616.0000,0.10483143,1.3536,0.00287997
23.44861078,AA,PV,-4355501568.0000,-4464025088.0000,0.10789044,0.0653,0.00288904
23.45138884,AA,PV,-4356185088.0000,-4464706560.0000,0.08204842,-0.2369,0.00289819
23.45416689,AA,PV,-4356866560.0000,-4465388544.0000,0.09262280,-0.6510,0.00290726
23.45694494,AA,PV,-4357545984.0000,-4466070528.0000,0.10991957,0.2812,0.00291631
23.45972157,AA,PV,-4358222848.0000,-4466752000.0000,0.09284782,-0.0687,0.00292186
23.46249962,AA,PV,-4358897152.0000,-4467433984.0000,0.08311360,-0.4137,0.00292231
23.46527767,AA,PV,-4359569408.0000,-4468116480.0000,0.09753486,-1.2555,0.00292269
23.47638845,AA,PV,-4362234880.0000,-4470845952.0000,0.07878023,-0.4882,0.00292417
23.47916651,AA,PV,-4362895872.0000,-4471528448.0000,0.08607208,-0.0224,0.00292416
23.48194456,AA,PV,-4363553792.0000,-4472211456.0000,0.09000222,-0.3015,0.00292415
23.80138922,AA,PV,-4423702016.0000,-4551319552.0000,0.10532327,-0.5366,0.00300688
23.80138922,AA,AX,802427.5625,-1692359.1250,1.13142231,0.3750,0.00974809
23.80138922,AX,PV,-4424504832.0000,-4549628416.0000,0.10276140,14.8495,0.03787792
23.80138922,GL,PV,-2066695296.0000,2359971328.0000,0.09144525,-33.4567,0.05716889
23.80416727,AA,GL,-2355298048.0000,-6911661056.0000,0.06643966,-31.8748,0.01426146
23.80416727,AA,PV,-4424089600.0000,-4552012800.0000,0.10486144,0.8317,0.00283856
23.80416727,AX,PV,-4424892928.0000,-4550323200.0000,0.10311817,-32.0455,0.03833147
23.80416727,GL,PV,-2068791808.0000,2359647744.0000,0.08116090,-72.8718,0.05708105
23.80694389,AA,AX,801973.4375,-1692108.1250,1.13160156,0.0359,0.00994956
23.80694389,AX,GL,-2354389504.0000,-6910337024.0000,0.27374048,36.6561,0.15759935
23.80694389,GL,PV,-2070925440.0000,2359318016.0000,0.12361938,105.2668,0.05825627
23.80972195,AA,PV,-4424857088.0000,-4553397760.0000,0.10129503,-1.4336,0.00314836
23.80972195,AA,GL,-2351875840.0000,-6912397312.0000,0.03485710,-51.3326,0.01582796
23.80972195,AX,GL,-2352666112.0000,-6910707712.0000,0.08420681,-69.2155,0.19017670
23.80972195,AX,PV,-4425658368.0000,-4551705600.0000,0.10311257,-12.2399,0.03729452
23.80972195,GL,PV,-2072981248.0000,2358999808.0000,0.04689993,-48.8743,0.05701689
23.81250000,AA,GL,-2350162688.0000,-6912765440.0000,0.04371025,0.4619,0.01559485
23.81250000,AA,AX,801517.6250,-1691857.1250,1.13126912,0.0286,0.00978449
23.81250000,AA,PV,-4425236992.0000,-4554089984.0000,0.10029070,0.2691,0.00309940
23.81250000,AX,GL,-2350935552.0000,-6911079424.0000,0.30915115,163.9931,0.18340739
23.81250000,AX,PV,-4426038272.0000,-4552398336.0000,0.09405845,-14.0751,0.03593741
23.81527805,AA,GL,-2348448512.0000,-6913133056.0000,0.03846008,-65.4188,0.01367181
23.81527805,AA,AX,801289.0625,-1691731.7500,1.13140165,-0.2795,0.00968969
23.81527805,AA,PV,-4425614848.0000,-4554782720.0000,0.09421009,1.2429,0.00271516
23.81527805,AX,GL,-2349249792.0000,-6911440896.0000,0.03677805,-53.7955,0.20279466
23.81527805,AX,PV,-4426416128.0000,-4553091072.0000,0.11891449,-5.4135,0.04052512
23.81527805,GL,PV,-2077166336.0000,2358350336.0000,0.07481555,-31.1221,0.05682416
23.81805611,AA,GL,-2346733056.0000,-6913500160.0000,0.06131202,-51.4561,0.01467063
23.81805611,AX,GL,-2347534080.0000,-6911808512.0000,0.12137822,-98.9557,0.18211120
23.81805611,AX,PV,-4426790912.0000,-4553783296.0000,0.12147644,-18.1742,0.03634243
23.81805611,GL,PV,-2079295488.0000,2358019072.0000,0.07598015,8.7381,0.05792574
23.82083273,AA,AX,800835.2500,-1691483.6250,1.13077945,0.1329,0.01032053
23.82083273,AA,GL,-2345016320.0000,-6913867264.0000,0.04878745,-58.6332,0.01821900
23.82083273,AX,GL,-2345817088.0000,-6912175616.0000,0.16484905,-5.4950,0.15849323
23.82083273,GL,PV,-2081308672.0000,2357705472.0000,0.11602516,106.5638,0.05780047
23.82361078,AA,AX,800600.8750,-1691355.7500,1.13086429,0.3104,0.00969776
23.82361078,AA,PV,-4426733568.0000,-4556860416.0000,0.09526815,-0.9376,0.00238858
23.82361078,AX,GL,-2344098816.0000,-6912542720.0000,0.09438448,179.2944,0.22953561
23.82361078,GL,PV,-2083439104.0000,2357373184.0000,0.09743775,-149.1296,0.05769895
23.82638884,AA,GL,-2341579008.0000,-6914600448.0000,0.04876932,-89.8459,0.01586592
23.82638884,AA,AX,800370.5625,-1691230.5000,1.13139606,-0.0026,0.00922588
23.82638884,AA,PV,-4427102208.0000,-4557553152.0000,0.11387840,0.8443,0.00314115
23.82638884,AX,GL,-2342364928.0000,-6912912384.0000,0.10696569,102.3915,0.16917956
23.82638884,AX,PV,-4427902464.0000,-4555862016.0000,0.12427238,-3.7237,0.03302316
23.82638884,GL,PV,-2085523200.0000,2357047552.0000,0.03763675,-82.2833,0.05759991
23.82916689,AA,GL,-2339861248.0000,-6914966528.0000,0.03037516,-47.8928,0.01426217
23.82916689,AA,AX,800139.9375,-1691105.2500,1.13127979,-0.1076,0.00923575
23.82916689,AA,PV,-4427467776.0000,-4558245888.0000,0.10239235,0.0950,0.00276437
23.82916689,AX,GL,-2340678656.0000,-6913271296.0000,0.16090013,-120.4010,0.19212209
23.82916689,AX,PV,-4428268032.0000,-4556554752.0000,0.10959082,-26.6219,0.03747092
23.82916689,GL,PV,-2087609600.0000,2356721152.0000,0.06502518,45.6463,0.05634086
23.83194494,AA,AX,799908.8125,-1690980.1250,1.13059675,0.1315,0.00972888
23.83194494,AX,GL,-2338936576.0000,-6913641984.0000,0.20253177,55.2761,0.23239123
23.83194494,GL,PV,-2089694976.0000,2356394240.0000,0.02959021,148.0741,0.05624000
23.83472157,AA,GL,-2336413696.0000,-6915698688.0000,0.04125075,-79.2192,0.01199143
23.83472157,AA,AX,799677.2500,-1690855.0000,1.13160093,0.0424,0.00889258
23.83472157,GL,PV,-2091779200.0000,2356067072.0000,0.05627262,132.5069,0.05614228
23.83749962,AA,GL,-2334689536.0000,-6916064256.0000,0.04562737,-85.1703,0.01464139
23.83749962,AA,AX,799445.3125,-1690729.8750,1.13118995,-0.0051,0.00915381
23.83749962,AA,PV,-4428551680.0000,-4560324608.0000,0.12241791,-0.2281,0.00288981
23.83749962,AX,GL,-2335489024.0000,-6914373120.0000,0.04728278,60.2996,0.17753947
23.83749962,AX,PV,-4429350912.0000,-4558633984.0000,0.12922453,-6.0208,0.03526132
23.84027767,AA,GL,-2332964096.0000,-6916429312.0000,0.05498059,-40.1000,0.01442595
23.84027767,AA,AX,799212.9375,-1690604.7500,1.13131335,0.0393,0.00903804
23.84027767,AA,PV,-4428908032.0000,-4561017344.0000,0.10207860,0.9791,0.00284500
23.84027767,AX,GL,-2333763328.0000,-6914738688.0000,0.19262892,-169.4057,0.17775269
23.84027767,AX,PV,-4429707264.0000,-4559326720.0000,0.11494903,3.7342,0.03527531
23.84027767,GL,PV,-2095906176.0000,2355417856.0000,0.02955859,138.1578,0.05710736
23.84305573,AA,PV,-4429255680.0000,-4561697792.0000,0.09211318,-0.9901,0.00330972
23.84305573,AA,AX,798980.1250,-1690479.7500,1.13099157,-0.0983,0.00925768
23.84305573,AX,PV,-4430061568.0000,-4560019968.0000,0.11071556,-23.9173,0.03165290
23.84305573,GL,PV,-2098025216.0000,2355083776.0000,0.05755625,61.1207,0.05588319
23.84583378,AA,GL,-2329509376.0000,-6917158912.0000,0.03875890,13.7293,0.01672588
23.84583378,AA,AX,798746.8750,-1690354.7500,1.13103134,0.3384,0.00931404
23.84583378,AA,PV,-4429614080.0000,-4562403840.0000,0.10968292,0.2971,0.00329876
23.84583378,AX,GL,-2330308096.0000,-6915468288.0000,0.08569043,-156.9592,0.15771465
23.84583378,AX,PV,-4430412800.0000,-4560713216.0000,0.14697934,-13.0167,0.03130069
23.84583378,GL,PV,-2100105088.0000,2354755328.0000,0.05337391,162.6005,0.05585678
23.84861040,AA,AX,798516.0625,-1690231.2500,1.13051700,0.3068,0.01003325
23.84861040,AA,GL,-2327780096.0000,-6917523456.0000,0.03728243,-4.2391,0.01696913
23.84861040,AA,PV,-4429963776.0000,-4563096576.0000,0.09191057,0.6706,0.00334816
23.84861040,AX,GL,-2328578816.0000,-6915832832.0000,0.16524192,-146.4223,0.16045607
23.84861040,AX,PV,-4430761984.0000,-4561406464.0000,0.09686737,-24.0000,0.03185854
23.84861040,GL,PV,-2102118656.0000,2354436864.0000,0.05179846,12.9458,0.05820358
23.85138845,AA,PV,-4430310912.0000,-4563789824.0000,0.10954056,-0.6341,0.00366381
23.85138845,AX,PV,-4431112704.0000,-4562106880.0000,0.11991229,6.3971,0.03199893
23.85138845,GL,PV,-2104261248.0000,2354097408.0000,0.05914514,52.2503,0.05579833
23.85416651,AA,AX,798035.2500,-1689975.0000,1.13051049,-0.0960,0.00993055
23.85416651,AA,GL,-2324318208.0000,-6918251008.0000,0.04129614,-29.4631,0.01894349
23.85416651,AA,PV,-4430655488.0000,-4564483072.0000,0.09540150,0.7194,0.00374056
23.85416651,AX,GL,-2325073920.0000,-6916570112.0000,0.09854237,1.2679,0.14806992
23.85416651,AX,PV,-4431453696.0000,-4562793472.0000,0.10635630,-58.3329,0.02822041
23.85416651,GL,PV,-2106379264.0000,2353761280.0000,0.07182467,-7.9271,0.05691873
23.85694456,AA,AX,797809.6875,-1689855.1250,1.13029361,-0.2383,0.00972567
23.85694456,AA,PV,-4430998016.0000,-4565176832.0000,0.11247699,-0.2617,0.00354100
23.85694456,AX,GL,-2323383040.0000,-6916924928.0000,0.14358597,-9.9390,0.15309865
23.85694456,AX,PV,-4431795712.0000,-4563486720.0000,0.12189087,-19.4732,0.03043256
23.85972261,AA,GL,-2320875264.0000,-6918972928.0000,0.03296340,-45.1382,0.01813310
23.85972261,AA,AX,797574.3750,-1689730.2500,1.13135914,-0.1425,0.00901899
23.85972261,AA,PV,-4431337984.0000,-4565870080.0000,0.07868127,-1.2662,0.00343961
23.85972261,AX,GL,-2321648640.0000,-6917288448.0000,0.07401828,-51.9754,0.14608439
23.85972261,AX,PV,-4432135680.0000,-4564180480.0000,0.09037960,-6.8876,0.02904912
23.85972261,GL,PV,-2110487168.0000,2353107968.0000,0.04597431,90.1385,0.05571167
23.86250067,AA,GL,-2319115776.0000,-6919341056.0000,0.03236825,-142.1439,0.01839059
23.86250067,AA,AX,797338.5625,-1689605.5000,1.13101232,0.0695,0.00972034
23.86250067,AX,GL,-2319912960.0000,-6917651456.0000,0.02972709,178.8730,0.14889406
23.86250067,AX,PV,-4432473088.0000,-4564873728.0000,0.14030066,-25.8113,0.02961815
23.86250067,GL,PV,-2112560256.0000,2352777728.0000,0.04550971,-127.5346,0.05568511
23.86527729,AA,PV,-4432010752.0000,-4567257088.0000,0.11479052,0.1759,0.00329733
23.86527729,AA,GL,-2317379072.0000,-6919704064.0000,0.05097752,159.0857,0.01667827
23.86527729,AA,AX,797102.3750,-1689480.7500,1.13137493,0.0442,0.00980923
23.86527729,AX,PV,-4432809984.0000,-4565571072.0000,0.13455817,3.6481,0.03362874
23.86527729,AX,GL,-2318176256.0000,-6918014464.0000,0.06332200,79.6788,0.16562982
23.86527729,GL,PV,-2114632192.0000,2352446976.0000,0.08428229,-139.5357,0.05567169
23.86805534,AA,GL,-2315641344.0000,-6920066048.0000,0.02945257,42.5977,0.01945111
23.86805534,AA,AX,796865.7500,-1689356.0000,1.13161536,0.0335,0.01012038
23.86805534,AX,GL,-2316435200.0000,-6918377472.0000,0.27531096,11.5893,0.14932480
23.86805534,GL,PV,-2116702976.0000,2352115968.0000,0.06598882,95.7208,0.05562819
23.87083340,AA,GL,-2313881856.0000,-6920432640.0000,0.04381419,25.3881,0.01518110
23.87083340,AA,AX,796628.6875,-1689231.3750,1.13182659,0.1222,0.01029741
23.87083340,AA,PV,-4432674304.0000,-4568644096.0000,0.08828146,0.6076,0.00294286
23.87083340,AX,PV,-4433476096.0000,-4566965248.0000,0.07277536,-31.9362,0.03954404
23.87083340,GL,PV,-2118772608.0000,2351784448.0000,0.07857534,-129.1903,0.05559731
23.87361145,AA,AX,796391.1875,-1689106.7500,1.13197595,-0.1850,0.01043074
23.87361145,AA,PV,-4433003008.0000,-4569337856.0000,0.09872402,0.7262,0.00395661
23.87361145,AX,GL,-2312958208.0000,-6919101440.0000,0.14986872,123.3015,0.14651033
23.87361145,AX,PV,-4433799168.0000,-4567648768.0000,0.09700721,11.1179,0.02918724
23.87361145,GL,PV,-2120858368.0000,2351450112.0000,0.07967730,97.1288,0.05671724
23.87638950,AA,GL,-2310420480.0000,-6921152000.0000,0.02553041,-52.5086,0.01785149
23.87638950,AA,AX,796153.3125,-1688982.1250,1.13069881,-0.1022,0.01195035
23.87638950,AX,GL,-2311216640.0000,-6919462912.0000,0.07912684,-100.4186,0.18777422
23.87638950,GL,PV,-2122908544.0000,2351120896.0000,0.05788710,135.6172,0.05554835
23.87916613,AA,GL,-2308658688.0000,-6921517568.0000,0.04133580,-73.3470,0.01379474
23.87916613,AA,AX,795919.5625,-1688860.0000,1.13249741,-0.7355,0.01030602
23.87916613,AA,PV,-4433651200.0000,-4570722816.0000,0.08421934,-2.0856,0.00261546
23.87916613,AX,GL,-2309473536.0000,-6919824896.0000,0.25990063,136.8950,0.21427787
23.87916613,AX,PV,-4434448384.0000,-4569036288.0000,0.05384856,-16.0555,0.04269457
23.88194418,AA,PV,-4433969152.0000,-4571409408.0000,0.10987025,0.9988,0.00354534
23.88194418,AA,GL,-2306939392.0000,-6921873408.0000,0.04397888,-83.2075,0.01789663
23.88194418,AA,AX,795676.2500,-1688733.0000,1.13233770,-0.1805,0.01017808
23.88194418,AX,PV,-4434769408.0000,-4569730048.0000,0.11318466,4.2396,0.03243017
23.88194418,AX,GL,-2307729408.0000,-6920185856.0000,0.19535045,-119.2988,0.16267979
23.88194418,GL,PV,-2127040128.0000,2350455808.0000,0.03460821,44.0627,0.05551846
23.93472290,AA,AX,791059.8750,-1686374.2500,1.13202897,-0.0135,0.00980426
23.93472290,AX,PV,-4440418304.0000,-4582922240.0000,0.15265283,-11.0848,0.03136613
23.93749952,AA,AX,790809.3750,-1686248.8750,1.13217388,0.7688,0.00951879
23.93749952,AA,PV,-4439899648.0000,-4585298944.0000,0.12032069,-0.1321,0.00260436
23.93749952,AX,PV,-4440692736.0000,-4583618560.0000,0.12143013,-5.8816,0.04035786
23.94027758,AA,AX,790565.0625,-1686126.7500,1.13151807,0.0329,0.01015112
23.94027758,AA,PV,-4440173568.0000,-4585999360.0000,0.11169218,1.5054,0.00238847
23.94305563,AA,AX,790317.0625,-1686003.1250,1.13179351,0.5312,0.01009979
23.94583368,AA,AX,790068.6250,-1685879.5000,1.13119904,0.1376,0.01034137
23.94583368,AA,PV,-4440709632.0000,-4587388928.0000,0.11402971,0.1210,0.00303175
23.94583368,AX,PV,-4441499648.0000,-4585703424.0000,0.11981715,-7.0741,0.03764292
23.94861174,AA,AX,789819.7500,-1685755.8750,1.13246313,0.3287,0.00933112
23.95138836,AA,AX,789570.4375,-1685632.2500,1.13225280,-0.0580,0.00924512
23.95138836,AA,PV,-4441236480.0000,-4588779008.0000,0.11416725,-0.5544,0.00297937
23.95138836,AX,PV,-4442025984.0000,-4587093504.0000,0.13049512,7.0098,0.03423561
23.95416641,AX,PV,-4442285568.0000,-4587788288.0000,0.15345305,-11.9393,0.02891374
23.95694447,AA,AX,789066.0625,-1685383.0000,1.13102282,-0.1088,0.01030182
23.95694447,AA,PV,-4441753600.0000,-4590169088.0000,0.13036915,0.8406,0.00329503
23.95694447,AX,PV,-4442545152.0000,-4588489216.0000,0.13483373,-40.6392,0.03448949
23.95972252,AA,AX,788820.1250,-1685261.7500,1.13087810,-0.0699,0.01028261
23.95972252,AA,PV,-4442009088.0000,-4590863872.0000,0.11829856,-1.9253,0.00336327
23.95972252,AX,PV,-4442797568.0000,-4589178880.0000,0.13930693,-7.3595,0.03371803
23.96250057,AA,AX,788569.1250,-1685138.3750,1.13123067,0.0774,0.00979569
23.96250057,AA,PV,-4442261504.0000,-4591559168.0000,0.11684730,0.1665,0.00311487
23.96250057,AX,PV,-4443049984.0000,-4589873664.0000,0.12564812,-6.5781,0.03467836
23.96527719,AA,AX,788317.7500,-1685015.0000,1.13123746,-0.0424,0.00976153
23.96527719,AX,PV,-4443300352.0000,-4590568960.0000,0.15411376,21.4470,0.03244087
23.96805525,AA,AX,788065.9375,-1684891.6250,1.13137162,0.1804,0.00961327
23.96805525,AA,PV,-4442760192.0000,-4592949248.0000,0.09404820,0.4802,0.00278136
23.96805525,AX,PV,-4443548160.0000,-4591264256.0000,0.08817549,3.5217,0.03810345
23.97083330,AA,AX,787813.7500,-1684768.3750,1.13182384,-0.3050,0.00928734
23.97083330,AA,PV,-4443005440.0000,-4593644544.0000,0.10081654,-0.6670,0.00267286
23.97083330,AX,PV,-4443793408.0000,-4591959552.0000,0.11917854,-11.7971,0.03830112
23.97361135,AA,PV,-4443249152.0000,-4594339840.0000,0.11019162,-0.6327,0.00290469
23.97361135,AX,PV,-4444040192.0000,-4592665600.0000,0.14307819,-0.0225,0.03508769
23.97638941,AA,AX,787308.0625,-1684521.8750,1.13163100,-0.2306,0.00950414
23.97638941,AA,PV,-4443489792.0000,-4595035136.0000,0.10468080,1.0856,0.00276518
