#SRC:M87,DATE(MJD):58230,FREQ:227.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
01.03749999,AA,AX,688970.3750,-1648419.3750,1.10004644,0.0155,0.00481210
01.04027778,AA,AX,688594.2500,-1648311.6250,1.09996834,0.0478,0.00485796
01.04305556,AA,AX,688217.7500,-1648203.8750,1.09998162,0.0432,0.00486713
01.04583335,AA,AX,687833.9375,-1648094.2500,1.10034507,0.0324,0.00496517
01.04861113,AA,AX,687463.6250,-1647988.6250,1.10052292,0.0168,0.00473562
01.05138892,AA,AX,687086.0625,-1647881.1250,1.10045242,0.0378,0.00482622
01.05416670,AA,AX,686708.0625,-1647773.6250,1.10055983,0.0654,0.00482816
01.05972219,AA,AX,685951.0625,-1647558.7500,1.09986635,0.0634,0.00531106
01.06249997,AA,AX,685572.0000,-1647451.5000,1.10026877,0.0494,0.00505951
01.06527776,AA,AX,685190.0000,-1647343.5000,1.10032511,0.0273,0.00500078
01.06805554,AA,AX,684812.7500,-1647237.0000,1.10009513,0.0240,0.00496118
01.07083333,AA,AX,684432.6250,-1647129.8750,1.10010688,0.0488,0.00489917
01.07361111,AA,AX,684052.1250,-1647022.8750,1.10040239,0.0299,0.00471330
01.07638890,AA,AX,683671.2500,-1646915.8750,1.10004073,0.0419,0.00483253
01.07916668,AA,AX,683290.0000,-1646808.8750,1.09987557,0.0020,0.00485681
01.08194447,AA,AX,682908.3750,-1646702.0000,1.10003675,0.0064,0.00477171
01.08472225,AA,AX,682526.4375,-1646595.1250,1.09998206,-0.0145,0.00475781
01.08750004,AA,AX,682144.0625,-1646488.3750,1.10037127,-0.0122,0.00456611
01.09027782,AA,AX,681761.3750,-1646381.7500,1.09980339,-0.0197,0.00475422
01.09305552,AA,AX,681378.3125,-1646275.0000,1.09984503,-0.0237,0.00475269
01.09583330,AA,AX,680990.4375,-1646167.2500,1.09967328,-0.0056,0.00494772
01.09861109,AA,AX,680611.1250,-1646061.8750,1.10009220,-0.0121,0.00468781
01.10138887,AA,AX,680227.0000,-1645955.5000,1.09992111,0.0045,0.00479236
01.10416666,AA,AX,679842.5000,-1645849.0000,1.09964134,-0.0086,0.00498839
01.10694444,AA,AX,679457.6250,-1645742.7500,1.10008312,0.0042,0.00476214
01.10972223,AA,AX,679072.3750,-1645636.3750,1.09985100,-0.0255,0.00485796
01.11250001,AA,AX,678686.7500,-1645530.1250,1.09983207,-0.0090,0.00484603
01.11527780,AA,AX,678300.8125,-1645424.0000,1.09970024,-0.0121,0.00484141
01.12361115,AA,AX,677140.8125,-1645105.8750,1.09989766,0.0406,0.00462117
01.12638885,AA,AX,676753.4375,-1645000.0000,1.09982478,0.0263,0.00464644
01.12916663,AA,AX,676373.4375,-1644896.2500,1.10012944,0.0337,0.00463683
01.13194442,AA,AX,675977.5625,-1644788.2500,1.09960999,0.0285,0.00472992
01.35138890,AA,GL,-1394680960.0000,-7055834112.0000,0.04337098,-108.1957,0.03189636
01.35138890,AA,MG,1864451968.0000,-4899030016.0000,0.20367511,-1.5281,0.00624537
01.35138890,AX,GL,-1395381376.0000,-7054192128.0000,0.43538060,-31.9538,0.33027666
01.35138890,GL,MG,3259164928.0000,2156799488.0000,0.31672466,100.9337,0.45267549
01.35416669,AA,AX,643774.3125,-1636523.6250,1.10036284,0.7751,0.00470840
01.35416669,AA,MG,1866243200.0000,-4898738176.0000,0.23811382,0.1855,0.00728261
01.35416669,AX,GL,-1393122048.0000,-7054415872.0000,0.38617955,151.3957,0.28040359
01.35416669,AX,MG,1865599360.0000,-4897101824.0000,0.24384239,18.5584,0.05612421
01.35416669,GL,MG,3258756096.0000,2157309440.0000,0.71011806,-27.8187,0.45223105
01.35694447,AA,AX,643361.1875,-1636423.7500,1.09994976,0.7135,0.00486324
01.35694447,AA,MG,1868033408.0000,-4898445824.0000,0.23706299,-0.9390,0.00707510
01.35694447,AX,MG,1867395968.0000,-4896808448.0000,0.24903176,-1.5651,0.06096696
01.35694447,AX,GL,-1390968448.0000,-7054628864.0000,0.16595443,-155.7098,0.29831826
01.35972226,AA,GL,-1388112768.0000,-7056483840.0000,0.09074155,-68.1799,0.03901372
01.35972226,AA,MG,1869822592.0000,-4898153472.0000,0.24164830,0.1121,0.00760906
01.35972226,AA,AX,642948.5000,-1636324.1250,1.10004992,0.6542,0.00480775
01.35972226,AX,MG,1869146880.0000,-4896522752.0000,0.25060259,-0.2923,0.05715211
01.35972226,AX,GL,-1388711296.0000,-7054852096.0000,0.07196313,-1.4181,0.27421049
01.35972226,GL,MG,3257931520.0000,2158330880.0000,0.39254976,-148.5226,0.42558708
01.36250004,AA,MG,1871610880.0000,-4897861120.0000,0.17692899,-0.7662,0.00551945
01.36250004,AA,AX,642531.2500,-1636223.5000,1.09998842,0.6203,0.00475294
01.36250004,AA,GL,-1385906304.0000,-7056701440.0000,0.05252298,-162.0935,0.02531574
01.36250004,AX,GL,-1386572928.0000,-7055062528.0000,0.25375472,-159.9824,0.37280679
01.36250004,AX,MG,1870968320.0000,-4896224768.0000,0.19234931,22.1283,0.07627188
01.36250004,GL,MG,3257517312.0000,2158840576.0000,0.67287989,99.5506,0.40580448
01.36527774,AA,MG,1873368320.0000,-4897572864.0000,0.23410440,-0.3971,0.00765646
01.36527774,AA,GL,-1383728896.0000,-7056915456.0000,0.07466217,-151.7767,0.03345041
01.36527774,AX,MG,1872788736.0000,-4895926272.0000,0.24231241,-3.4533,0.05835119
01.36805552,AA,MG,1875193216.0000,-4897273344.0000,0.20916672,-0.5880,0.00683107
01.36805552,AA,GL,-1381499392.0000,-7057134080.0000,0.06608760,-160.7011,0.02775203
01.36805552,AX,MG,1874551552.0000,-4895636992.0000,0.21812725,0.7923,0.06416910
01.36805552,AX,GL,-1382181504.0000,-7055494144.0000,0.10978574,-29.7859,0.26596786
01.36805552,GL,MG,3256691712.0000,2159850240.0000,0.29459570,-63.7015,0.38205836
01.37083331,AA,GL,-1379276416.0000,-7057352192.0000,0.07889055,-131.7268,0.02694650
01.37083331,AA,MG,1876969600.0000,-4896980992.0000,0.21799199,0.0864,0.00672524
01.37083331,AX,MG,1876328320.0000,-4895345152.0000,0.21840324,-20.9065,0.06285260
01.37083331,GL,MG,3256264448.0000,2160369664.0000,0.67661635,29.9408,0.34616945
01.37361109,AA,MG,1878753792.0000,-4896687104.0000,0.17210177,-1.0214,0.00505840
01.37361109,AA,GL,-1377089408.0000,-7057566208.0000,0.04739808,-97.3419,0.01875550
01.37361109,AA,AX,640858.9375,-1635821.8750,1.10002421,0.4398,0.00456111
01.37361109,AX,GL,-1377689856.0000,-7055933952.0000,0.25899589,176.5492,0.29999535
01.37361109,AX,MG,1878112896.0000,-4895051264.0000,0.14378185,-30.4976,0.07944880
01.37361109,GL,MG,3255843328.0000,2160879104.0000,0.52154744,117.9334,0.32634530
01.37638888,AA,MG,1880537088.0000,-4896393216.0000,0.16804576,-0.4545,0.00487557
01.37638888,AA,AX,640440.0000,-1635721.6250,1.09999409,0.3958,0.00456328
01.37638888,AA,GL,-1374883328.0000,-7057781248.0000,0.05468896,-164.2651,0.01700574
01.37638888,AX,GL,-1375523712.0000,-7056145408.0000,0.17130682,-121.0533,0.28679607
01.37638888,GL,MG,3255420416.0000,2161388544.0000,0.26153336,-92.7805,0.30645766
01.37916666,AA,MG,1882298496.0000,-4896102400.0000,0.21247179,-0.0972,0.00587553
01.37916666,AA,AX,640020.7500,-1635621.5000,1.10026706,0.3030,0.00447348
01.37916666,AA,GL,-1372676480.0000,-7057996288.0000,0.04255878,177.4009,0.01879453
01.37916666,AX,MG,1881679232.0000,-4894462976.0000,0.19016245,9.2871,0.06976168
01.37916666,AX,GL,-1373353344.0000,-7056356864.0000,0.26566225,117.8262,0.22777044
01.37916666,GL,MG,3254998784.0000,2161894400.0000,0.14365304,-116.9280,0.29299313
01.38194445,AA,MG,1884067840.0000,-4895809536.0000,0.20828444,-0.2564,0.00616820
01.38194445,AA,AX,639601.1250,-1635521.3750,1.10014460,0.2944,0.00454499
01.38194445,AA,GL,-1370468992.0000,-7058210816.0000,0.02935187,-136.5812,0.01839708
01.38194445,AX,MG,1883460992.0000,-4894168576.0000,0.21730633,10.2012,0.06605641
01.38194445,AX,GL,-1371108608.0000,-7056575488.0000,0.15142292,60.0208,0.20086158
01.38194445,GL,MG,3254569728.0000,2162407168.0000,0.49020035,-50.3295,0.26711530
01.38472223,AA,MG,1885880832.0000,-4895508992.0000,0.23309851,-0.6969,0.00683765
01.38472223,AA,AX,639181.1875,-1635421.2500,1.10033225,0.2384,0.00445888
01.38472223,AA,GL,-1368260736.0000,-7058425344.0000,0.08065506,-159.6950,0.01929984
01.38472223,AX,MG,1885241600.0000,-4893873664.0000,0.24368403,-29.7630,0.05721852
01.38472223,AX,GL,-1368899968.0000,-7056789504.0000,0.21927622,159.7746,0.16132455
01.38750002,AA,MG,1887660032.0000,-4895213568.0000,0.16500645,-0.3727,0.00504021
01.38750002,AA,AX,638760.8750,-1635321.3750,1.10010097,0.2131,0.00457847
01.38750002,AX,GL,-1366690432.0000,-7057003520.0000,0.24339435,-163.2888,0.20670907
01.38750002,GL,MG,3253718272.0000,2163417856.0000,0.32427643,43.9349,0.23261168
01.39027780,AA,MG,1889438336.0000,-4894918144.0000,0.19889074,-0.1366,0.00584265
01.39027780,AA,AX,638340.2500,-1635221.3750,1.10009214,0.1764,0.00459098
01.39027780,AA,GL,-1363842048.0000,-7058852864.0000,0.02785083,-174.0807,0.01390587
01.39027780,AX,MG,1888785152.0000,-4893285376.0000,0.19541329,18.1123,0.07014932
01.39027780,AX,GL,-1364480384.0000,-7057217536.0000,0.15965385,-98.1299,0.16340158
01.39027780,GL,MG,3253280512.0000,2163934720.0000,0.23536834,150.9769,0.20797700
01.39305559,AA,MG,1891153664.0000,-4894632960.0000,0.20963397,-0.5992,0.00627782
01.39305559,AA,GL,-1361609472.0000,-7059067904.0000,0.04192645,-144.7198,0.01353544
01.39305559,AA,AX,637919.2500,-1635121.5000,1.10009757,0.1393,0.00460988
01.39305559,AX,MG,1890577664.0000,-4892987392.0000,0.19717950,21.7660,0.06693879
01.39305559,AX,GL,-1362269568.0000,-7057430528.0000,0.17476684,-57.1629,0.14728877
01.39583337,AA,MG,1892991744.0000,-4894326272.0000,0.20107181,-0.1143,0.00554693
01.39583337,AA,AX,637497.9375,-1635021.7500,1.10024241,0.1140,0.00459670
01.39583337,AX,MG,1892354304.0000,-4892691456.0000,0.18674135,27.4782,0.07235181
01.39583337,AX,GL,-1360057856.0000,-7057643520.0000,0.29671596,-160.6986,0.15122171
01.39583337,GL,MG,3252412160.0000,2164952576.0000,0.26579079,90.0717,0.18249967
01.39861107,AA,MG,1894766976.0000,-4894029824.0000,0.24217842,0.4256,0.00739539
01.39861107,AA,AX,637076.3125,-1634922.0000,1.10017282,0.0682,0.00466774
01.39861107,AA,GL,-1357208576.0000,-7059491328.0000,0.03952354,-139.7700,0.01465996
01.39861107,AX,MG,1894129920.0000,-4892395008.0000,0.26615723,14.9916,0.05497694
01.39861107,AX,GL,-1357845632.0000,-7057856512.0000,0.17958153,-148.5652,0.10886849
01.40138885,AA,MG,1896541184.0000,-4893733376.0000,0.23833640,-0.3128,0.00666215
01.40138885,AA,GL,-1354995840.0000,-7059703296.0000,0.02633130,-167.7588,0.01245976
01.40138885,AA,AX,636654.3125,-1634822.3750,1.10035420,-0.0022,0.00466414
01.40138885,AX,MG,1895904512.0000,-4892098560.0000,0.23914890,-15.5446,0.06096493
01.40138885,AX,GL,-1355632512.0000,-7058068480.0000,0.24213569,-127.5526,0.11390098
01.40138885,GL,MG,3251537152.0000,2165970432.0000,0.28666013,-6.8659,0.16270857
01.40416664,AA,MG,1898314368.0000,-4893436416.0000,0.18329468,0.5836,0.00536535
01.40416664,AA,GL,-1352782592.0000,-7059915264.0000,0.03467801,179.4607,0.00943739
01.40416664,AX,MG,1897678208.0000,-4891801600.0000,0.17904974,8.9230,0.07422757
01.40416664,AX,GL,-1353418752.0000,-7058280448.0000,0.17986136,121.6606,0.13042866
01.40416664,GL,MG,3251097088.0000,2166479104.0000,0.08114940,-138.2235,0.15281335
01.40694442,AA,GL,-1350598016.0000,-7060124160.0000,0.05282733,-176.2361,0.01268059
01.40694442,AA,MG,1900086656.0000,-4893139456.0000,0.24372958,-0.6136,0.00754366
01.40694442,AA,AX,635809.3125,-1634623.2500,1.10042473,-0.0872,0.00472276
01.40694442,AX,MG,1899447808.0000,-4891505152.0000,0.26425847,5.0252,0.05563891
01.40694442,AX,GL,-1351204352.0000,-7058492416.0000,0.09349504,-41.6763,0.08959887
01.40694442,GL,MG,3250660352.0000,2166981888.0000,0.20778057,-129.3608,0.14618293
01.40972221,AA,GL,-1348353792.0000,-7060338176.0000,0.01849735,-135.8899,0.01276114
01.40972221,AA,AX,635386.3125,-1634523.8750,1.09985330,-0.1257,0.00497898
01.40972221,AX,GL,-1348989184.0000,-7058703360.0000,0.10006057,153.7467,0.08468076
01.40972221,GL,MG,3250211584.0000,2167496448.0000,0.25156126,-115.5377,0.13717748
01.41249999,AA,MG,1903645696.0000,-4892540928.0000,0.26037885,0.5581,0.00815171
01.41249999,AA,GL,-1346138240.0000,-7060548608.0000,0.04807657,-121.0439,0.01264717
01.41249999,AX,GL,-1346773248.0000,-7058914304.0000,0.06888269,132.6596,0.08725434
01.41249999,GL,MG,3249768704.0000,2168002304.0000,0.28291823,-47.7530,0.13977073
01.41527778,AA,MG,1905397248.0000,-4892246016.0000,0.21283562,-0.6570,0.00654777
01.41527778,AA,GL,-1343922048.0000,-7060759552.0000,0.00925017,-94.0119,0.01034384
01.41527778,AA,AX,634539.3125,-1634325.1250,1.10034913,-0.2271,0.00469308
01.41527778,AX,MG,1904762752.0000,-4890611712.0000,0.22223361,-6.8431,0.06227309
01.41527778,AX,GL,-1344556544.0000,-7059125248.0000,0.15706387,-51.8164,0.09826472
01.41527778,GL,MG,3249318656.0000,2168514304.0000,0.28601843,-65.6259,0.13995457
01.41805556,AA,MG,1907165440.0000,-4891948032.0000,0.20606282,-0.0950,0.00651786
01.41805556,AA,AX,634115.3125,-1634225.8750,1.10043323,-0.2720,0.00466221
01.41805556,AA,GL,-1341705088.0000,-7060969472.0000,0.01753323,-134.5596,0.01032323
01.41805556,AX,MG,1906540160.0000,-4890312192.0000,0.21707650,12.9322,0.06303349
01.41805556,AX,GL,-1342339328.0000,-7059335168.0000,0.08626559,8.7171,0.09770799
01.41805556,GL,MG,3248870656.0000,2169021952.0000,0.11352608,36.0437,0.13661045
01.42083335,AA,MG,1908932608.0000,-4891649024.0000,0.24349548,-0.2527,0.00691099
01.42083335,AA,AX,633690.9375,-1634126.6250,1.10031045,-0.3065,0.00464035
01.42083335,AA,GL,-1339487488.0000,-7061179392.0000,0.04527799,-149.9812,0.01093369
01.42083335,AX,MG,1908298880.0000,-4890015232.0000,0.24654564,-9.6431,0.05805028
01.42083335,AX,GL,-1340121216.0000,-7059545088.0000,0.12398766,70.7918,0.09173581
01.42083335,GL,MG,3248420096.0000,2169530112.0000,0.20471877,26.0143,0.13663767
01.42361113,AA,MG,1910725120.0000,-4891345920.0000,0.19427242,0.5207,0.00580174
01.42361113,AA,GL,-1337269120.0000,-7061388800.0000,0.00994276,160.0330,0.00900276
01.42361113,AA,AX,633266.2500,-1634027.5000,1.10023733,-0.3634,0.00463500
01.42361113,AX,GL,-1337902464.0000,-7059754496.0000,0.14122039,-72.5631,0.11115326
01.42361113,GL,MG,3247967744.0000,2170038528.0000,0.14950014,124.7458,0.13634970
01.42638892,AA,MG,1912463744.0000,-4891051520.0000,0.23629246,0.4299,0.00722861
01.42638892,AA,AX,632841.2500,-1633928.5000,1.09991633,-0.4192,0.00483036
01.42638892,AX,MG,1911827968.0000,-4889417728.0000,0.24080169,-0.8072,0.05877997
01.42638892,AX,GL,-1335682944.0000,-7059963904.0000,0.10501687,-64.9526,0.09105242
01.42638892,GL,MG,3247513856.0000,2170546688.0000,0.15970842,-144.6793,0.13627247
01.42916670,AA,AX,632415.8750,-1633829.5000,1.09957420,-0.4735,0.00489007
01.42916670,AA,GL,-1332830336.0000,-7061806592.0000,0.01522423,155.9918,0.00810553
01.42916670,AX,GL,-1333462784.0000,-7060172800.0000,0.09797403,58.6586,0.12997302
01.42916670,GL,MG,3247065856.0000,2171046400.0000,0.33711851,-146.7278,0.13885992
01.43194440,AA,GL,-1330576640.0000,-7062018048.0000,0.03668598,-157.4243,0.01124361
01.43194440,AA,MG,1915990912.0000,-4890452480.0000,0.21479951,0.3398,0.00695491
01.43194440,AX,MG,1915358976.0000,-4888818688.0000,0.19987284,37.8057,0.06377446
01.43194440,AX,GL,-1331241856.0000,-7060381184.0000,0.08331347,24.8621,0.10091021
01.43472219,AA,MG,1917752960.0000,-4890152448.0000,0.20334908,-0.1242,0.00597298
01.43472219,AA,GL,-1328388736.0000,-7062222848.0000,0.01963209,-166.1265,0.00945758
01.43472219,AA,AX,631564.1250,-1633631.7500,1.09976340,-0.5672,0.00475900
01.43472219,AX,MG,1917121408.0000,-4888518656.0000,0.21540810,-25.0959,0.06840046
01.43472219,AX,GL,-1329020288.0000,-7060589056.0000,0.08505744,-119.2382,0.10818223
01.43749997,AA,MG,1919513984.0000,-4889851904.0000,0.20488532,-0.4047,0.00592123
01.43749997,AA,GL,-1326166784.0000,-7062430720.0000,0.02711107,-124.3648,0.00938186
