#SRC:M87,DATE(MJD):58230,FREQ:215.1GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
01.58472222,AA,MG,1895165696.0000,-4616840704.0000,0.21136620,1.2772,0.00601291
01.58472222,AX,MG,1894616064.0000,-4615289856.0000,0.21936656,-20.5724,0.06164237
01.58749992,AA,AX,577038.0000,-1545658.3750,1.12295801,-0.4515,0.00448581
01.58749992,AA,MG,1896799232.0000,-4616544256.0000,0.21792726,-3.0534,0.00754639
01.58749992,AX,MG,1896127232.0000,-4615015936.0000,0.23006743,8.0115,0.05772900
01.59027779,AA,AX,576615.8125,-1545567.1250,1.12287700,0.8832,0.00434713
01.59027779,AA,MG,1898408960.0000,-4616251904.0000,0.20953629,1.9004,0.00651858
01.59027779,AX,MG,1897944320.0000,-4614685696.0000,0.21674234,-15.1917,0.06788462
01.59305549,AA,AX,576188.3750,-1545474.8750,1.12269857,0.1611,0.00477955
01.59305549,AX,MG,1899465728.0000,-4614409216.0000,0.16971648,3.2456,0.07537649
01.59583336,AA,AX,575776.7500,-1545386.2500,1.12300854,1.7391,0.00466911
01.59583336,AA,MG,1901590016.0000,-4615672320.0000,0.22300533,-3.0368,0.00702309
01.59583336,AX,MG,1901043584.0000,-4614121472.0000,0.22168268,2.5439,0.05740190
01.59861106,AA,AX,575332.8750,-1545290.7500,1.12283304,-1.8262,0.00482992
01.91805553,AA,AX,525198.5000,-1535391.8750,1.12228724,-0.0823,0.00561342
01.92083341,AA,AX,524738.6250,-1535308.6250,1.12209505,-0.8061,0.00471925
01.92083341,AA,MG,2083614080.0000,-4579485184.0000,0.20959354,-1.9774,0.00632323
01.92083341,AX,MG,2083246848.0000,-4577915904.0000,0.21494865,11.3450,0.06311963
01.92361110,AA,AX,524271.4062,-1535224.1250,1.12209216,0.1964,0.00506304
01.92361110,AA,MG,2085283200.0000,-4579123200.0000,0.18909485,-0.2464,0.00654892
01.92361110,AX,MG,2084587136.0000,-4577625600.0000,0.19894822,34.3152,0.07138370
01.92638880,AA,AX,523816.4375,-1535141.8750,1.12266178,-0.1703,0.00456853
01.92638880,AA,MG,2086671488.0000,-4578822144.0000,0.17052919,5.0899,0.00538768
01.92916667,AA,AX,523363.9687,-1535060.3750,1.12218810,0.5609,0.00467995
01.92916667,AA,MG,2088150016.0000,-4578500608.0000,0.19127565,-2.6791,0.00590961
01.92916667,AX,MG,2087588224.0000,-4576973824.0000,0.18114157,2.2909,0.06387702
01.93472224,AA,AX,522380.9062,-1534883.5000,1.12238650,0.4453,0.00565217
01.93472224,AA,MG,2091168768.0000,-4577843200.0000,0.19323528,0.8827,0.00583571
01.93472224,AX,MG,2090587392.0000,-4576321024.0000,0.17968530,-3.3008,0.06372287
01.93749994,AA,AX,522016.6250,-1534818.1250,1.12211794,0.2264,0.00480177
01.93749994,AA,MG,2092649088.0000,-4577520128.0000,0.17621428,1.2770,0.00544643
01.93749994,AX,MG,2092069376.0000,-4575997952.0000,0.17935365,18.6403,0.07898187
01.94027781,AA,AX,521552.8437,-1534734.8750,1.12246130,0.1901,0.00453591
01.94027781,AA,MG,2094072704.0000,-4577208832.0000,0.19769134,2.8089,0.00597314
01.94027781,AX,MG,2093570304.0000,-4575669760.0000,0.20428178,-13.8652,0.06889213
01.94305551,AA,AX,521097.4687,-1534653.3750,1.12255021,-0.8051,0.00443059
01.94583338,AA,AX,520663.3750,-1534575.7500,1.12262934,0.9445,0.00469811
01.94583338,AA,MG,2097119232.0000,-4576541184.0000,0.21762292,-2.9589,0.00714664
01.94583338,AX,MG,2096540544.0000,-4575019520.0000,0.20073395,-9.1213,0.05862445
01.94861108,AA,AX,520180.3437,-1534489.5000,1.12257458,-0.0066,0.00459479
01.94861108,AA,MG,2098538112.0000,-4576229376.0000,0.20855180,0.6470,0.00595281
01.94861108,AX,MG,2098046592.0000,-4574688768.0000,0.16443866,-17.6524,0.05943431
01.95138896,AA,AX,519710.4687,-1534405.7500,1.12272256,0.3876,0.00504366
01.95138896,AA,MG,2099968512.0000,-4575915008.0000,0.20650515,3.1563,0.00621340
01.95138896,AX,MG,2099576064.0000,-4574352896.0000,0.21310261,6.2743,0.06218938
01.95416665,AA,AX,519276.2500,-1534328.5000,1.12259491,0.3449,0.00452736
01.95416665,AA,MG,2101596544.0000,-4575556608.0000,0.21110961,0.0451,0.00657069
01.95416665,AX,MG,2100983296.0000,-4574043136.0000,0.23078439,7.4993,0.05931542
01.95694453,AA,AX,518804.8125,-1534244.7500,1.12262177,0.1054,0.00473805
01.95694453,AX,MG,2102522624.0000,-4573703680.0000,0.16845844,9.7025,0.07474789
01.95972222,AA,AX,518364.7500,-1534166.7500,1.12259159,-0.3714,0.00458590
01.96249992,AA,AX,517978.9687,-1534098.3750,1.12225275,0.4253,0.00601562
01.96249992,AA,MG,2105844608.0000,-4574618112.0000,0.19235301,0.4425,0.00596706
01.96249992,AX,MG,2105424384.0000,-4573062656.0000,0.19592652,21.1554,0.06868276
01.96527779,AA,AX,517380.4062,-1533992.5000,1.12235458,0.0678,0.00537926
01.96527779,AA,MG,2107412480.0000,-4574270976.0000,0.20267311,-0.5087,0.00613335
01.96527779,AX,MG,2106905472.0000,-4572734464.0000,0.21323051,10.3565,0.06371246
01.97083336,AA,AX,516557.5625,-1533847.2500,1.12221934,1.1439,0.00569773
01.97083336,AA,MG,2110392320.0000,-4573609472.0000,0.20502402,-4.2809,0.00675570
01.97083336,AX,MG,2109795200.0000,-4572093440.0000,0.21095705,16.8391,0.06571867
01.97361106,AA,MG,2111706240.0000,-4573317120.0000,0.19096581,4.7137,0.00716093
01.97361106,AX,MG,2111383552.0000,-4571740160.0000,0.19407248,3.0293,0.06406354
01.97638893,AA,AX,515611.3437,-1533680.7500,1.12266201,-0.7117,0.00454870
01.97638893,AA,MG,2113307904.0000,-4572960256.0000,0.22258264,-2.0003,0.00701162
01.97638893,AX,MG,2112801536.0000,-4571424768.0000,0.22925215,-24.3148,0.06122398
01.97916663,AA,AX,515152.3750,-1533600.1250,1.12231353,-1.3682,0.00483626
01.97916663,AA,MG,2114768640.0000,-4572634112.0000,0.21136753,4.0223,0.00679457
01.97916663,AX,MG,2114233856.0000,-4571105280.0000,0.21822456,5.8329,0.06278093
01.98194450,AA,AX,514700.8125,-1533521.0000,1.12232252,0.4304,0.00470842
01.98194450,AA,MG,2116288128.0000,-4572294656.0000,0.19797423,-2.2137,0.00586212
01.98194450,AX,MG,2115772288.0000,-4570761728.0000,0.18380102,-26.8636,0.06894656
01.98472220,AA,AX,514221.6875,-1533437.1250,1.12246423,-0.0554,0.00507273
01.98472220,AX,MG,2117206912.0000,-4570440704.0000,0.17543769,-37.7968,0.07030634
01.98750007,AA,AX,513783.4062,-1533360.5000,1.12247334,0.4759,0.00471890
01.98750007,AA,MG,2119153152.0000,-4571653120.0000,0.21143505,-0.2308,0.00627897
01.98750007,AX,MG,2118682496.0000,-4570109952.0000,0.19488834,-16.9499,0.06151092
01.99027777,AA,AX,513320.5312,-1533279.7500,1.12259164,0.7145,0.00516000
01.99027777,AA,MG,2120645248.0000,-4571318272.0000,0.18842432,2.8203,0.00540680
01.99027777,AX,MG,2120054656.0000,-4569802240.0000,0.17469417,-18.9529,0.07096338
01.99305564,AA,AX,512862.2187,-1533199.8750,1.12249488,0.3196,0.00464674
01.99305564,AA,MG,2122129152.0000,-4570984448.0000,0.18927611,-2.8861,0.00577143
01.99305564,AX,MG,2121574400.0000,-4569460736.0000,0.17607064,2.5649,0.06438639
01.99583334,AA,AX,512392.8125,-1533118.2500,1.12240613,-0.7352,0.00447635
01.99583334,AA,MG,2123534848.0000,-4570668544.0000,0.20281772,4.1286,0.00619252
01.99583334,AX,MG,2123085824.0000,-4569120768.0000,0.20367531,-5.1291,0.06810403
01.99861103,AA,AX,511925.1875,-1533037.0000,1.12246338,0.3183,0.00471177
01.99861103,AA,MG,2125042944.0000,-4570328576.0000,0.17852272,-3.2065,0.00544745
01.99861103,AX,MG,2124494720.0000,-4568803328.0000,0.17535711,19.0784,0.07454266
02.00138891,AA,AX,511434.8750,-1532951.8750,1.12270830,0.4337,0.00527688
02.00138891,AX,MG,2125986432.0000,-4568466944.0000,0.20930006,-14.0599,0.05555088
02.00416660,AA,MG,2127963648.0000,-4569668608.0000,0.21472206,0.2830,0.00636144
02.00416660,AX,MG,2127358208.0000,-4568156672.0000,0.22242389,-20.6457,0.06450607
02.00972217,AA,AX,510094.7812,-1532720.1250,1.12241679,0.1457,0.00472364
02.00972217,AA,MG,2130898816.0000,-4569003520.0000,0.19307276,2.9216,0.00553453
02.00972217,AX,MG,2130317696.0000,-4567486464.0000,0.19782479,-19.8689,0.07176679
02.01250005,AA,AX,509649.8750,-1532643.5000,1.12258180,-1.6781,0.00549804
02.01250005,AA,MG,2132283904.0000,-4568688640.0000,0.19275524,5.5302,0.00568078
02.01250005,AX,MG,2131838464.0000,-4567141888.0000,0.18205450,-32.0277,0.06905401
02.01527774,AA,AX,509146.2500,-1532556.7500,1.12254030,0.9991,0.00463375
02.01527774,AA,MG,2133774208.0000,-4568349696.0000,0.18771994,-2.0132,0.00554950
02.01527774,AX,MG,2133293824.0000,-4566810624.0000,0.18434807,5.7695,0.06970768
02.06805557,AA,MG,2161303296.0000,-4561996800.0000,0.18894083,-6.4421,0.00626878
02.07083327,AA,AX,499722.0625,-1530959.8750,1.12250578,-0.1372,0.00651612
02.07083327,AX,MG,2162577152.0000,-4560050176.0000,0.14685127,55.7022,0.09080512
02.07361114,AA,AX,499364.2187,-1530900.2500,1.12272369,-0.6462,0.00490920
02.07361114,AA,MG,2164120064.0000,-4561336320.0000,0.17571875,-0.8928,0.00525673
02.07361114,AX,MG,2163591168.0000,-4559812608.0000,0.18461391,5.3063,0.06871772
02.07638884,AA,AX,498925.8437,-1530827.2500,1.12269806,1.0284,0.00440161
02.07638884,AA,MG,2165537536.0000,-4561003520.0000,0.18257752,-2.0092,0.00532772
02.07638884,AX,MG,2164992768.0000,-4559483392.0000,0.17703146,10.9758,0.07141410
02.07916671,AA,AX,498405.5312,-1530740.7500,1.12271033,-0.3200,0.00478845
02.07916671,AA,MG,2166935552.0000,-4560674816.0000,0.19367439,0.7318,0.00532477
02.07916671,AX,MG,2166487296.0000,-4559132160.0000,0.15447445,11.9543,0.06168445
02.08194441,AA,AX,497995.8437,-1530672.7500,1.12274189,0.4188,0.00451020
02.08194441,AA,MG,2168416256.0000,-4560326144.0000,0.18356119,-2.8822,0.00525172
02.08194441,AX,MG,2167845632.0000,-4558812160.0000,0.18154100,9.5060,0.06601657
02.08472228,AA,MG,2169787648.0000,-4560002560.0000,0.20537101,-1.9529,0.00596244
02.08472228,AX,MG,2169384192.0000,-4558449664.0000,0.19726206,19.7538,0.06483328
02.08749998,AA,AX,497035.8437,-1530513.6250,1.12283224,-1.4417,0.00459995
02.08749998,AA,MG,2171304192.0000,-4559644160.0000,0.17374179,3.2852,0.00567186
02.08749998,AX,MG,2170708224.0000,-4558136832.0000,0.19052172,-15.5154,0.07211866
02.09027785,AX,MG,2172137728.0000,-4557798912.0000,0.20704374,0.6765,0.05610076
02.09305555,AA,AX,496101.6875,-1530359.3750,1.12261905,-0.0088,0.00463613
02.09583342,AA,AX,495654.4062,-1530285.7500,1.12259056,-1.4315,0.00557598
02.09583342,AA,MG,2175504384.0000,-4558648832.0000,0.18725468,0.8128,0.00525955
02.09583342,AX,MG,2174979328.0000,-4557125632.0000,0.15603521,-18.2448,0.06786621
02.09861112,AA,AX,495136.3437,-1530200.3750,1.12268318,-1.3300,0.00506349
02.09861112,AA,MG,2176922880.0000,-4558311424.0000,0.19795528,0.3252,0.00632854
02.09861112,AX,MG,2176417536.0000,-4556784128.0000,0.17390254,-3.7722,0.05996598
02.10138881,AA,MG,2178345728.0000,-4557972992.0000,0.19413698,0.5436,0.00626600
02.10138881,AX,MG,2177892096.0000,-4556432896.0000,0.19853711,21.5325,0.06526372
02.10416669,AA,AX,494227.0000,-1530051.1250,1.12262131,-0.0085,0.00483948
02.10416669,AA,MG,2179755520.0000,-4557637120.0000,0.18404567,-4.6789,0.00569955
02.10694438,AA,AX,493748.1250,-1529972.7500,1.12275922,0.1605,0.00448506
02.10694438,AA,MG,2181136128.0000,-4557307392.0000,0.17466049,-0.9382,0.00532505
02.10694438,AX,MG,2180634112.0000,-4555779584.0000,0.15828238,23.3698,0.07242864
02.10972226,AA,AX,493264.6562,-1529893.6250,1.12275567,-1.0332,0.00452594
02.10972226,AX,MG,2182093568.0000,-4555430912.0000,0.22231860,5.7954,0.05592604
02.11249995,AA,MG,2183988224.0000,-4556625408.0000,0.20093757,-3.0233,0.00693186
02.11527783,AA,AX,492304.0312,-1529736.8750,1.12283743,-0.6141,0.00551184
02.11527783,AA,MG,2185340928.0000,-4556300800.0000,0.18876074,1.9179,0.00611695
02.11527783,AX,MG,2184947200.0000,-4554747392.0000,0.19213336,-18.5005,0.06177153
02.11805552,AA,AX,491859.3437,-1529664.5000,1.12267120,-0.5117,0.00488024
02.11805552,AA,MG,2186831872.0000,-4555942912.0000,0.19868019,-0.9924,0.00590550
02.11805552,AX,MG,2186327040.0000,-4554416128.0000,0.20239864,12.0530,0.06029986
02.12083340,AX,MG,2187783168.0000,-4554066432.0000,0.17887995,4.9606,0.06000594
02.12361109,AA,AX,490906.4375,-1529509.7500,1.12252244,1.3263,0.00501602
02.12361109,AA,MG,2189639424.0000,-4555267072.0000,0.20800198,1.3004,0.00643702
02.12361109,AX,MG,2189155840.0000,-4553736192.0000,0.21432490,-16.5830,0.05432472
02.12638897,AA,AX,490449.3437,-1529435.7500,1.12268461,-0.0956,0.00469532
02.12916666,AA,AX,489979.8437,-1529359.7500,1.12283645,1.1107,0.00751148
02.12916666,AA,MG,2192480000.0000,-4554582016.0000,0.19158595,4.9461,0.00644202
02.12916666,AX,MG,2191999488.0000,-4553050112.0000,0.16534886,-53.3822,0.06319987
02.13194436,AA,AX,489479.0625,-1529278.8750,1.12273038,-0.2225,0.00492666
02.13194436,AX,MG,2193427712.0000,-4552705024.0000,0.18028198,-13.0459,0.05574200
02.13472223,AA,AX,489083.7187,-1529215.0000,1.12268553,-0.0946,0.00587516
02.13472223,AA,MG,2195337984.0000,-4553889792.0000,0.19193646,-1.4900,0.00553771
02.13472223,AX,MG,2194750208.0000,-4552384512.0000,0.18059605,19.9042,0.06952710
02.13749993,AA,MG,2196714496.0000,-4553555968.0000,0.20109752,0.4278,0.00582695
02.13749993,AX,MG,2196226816.0000,-4552026624.0000,0.19983600,5.5998,0.05933043
02.14027780,AA,AX,488068.5312,-1529051.6250,1.12291390,0.2484,0.00461974
02.14027780,AA,MG,2198100224.0000,-4553219584.0000,0.20364361,-0.8510,0.00617811
02.14027780,AX,MG,2197596672.0000,-4551693824.0000,0.18496951,7.1456,0.05556624
02.14305550,AA,AX,487614.7187,-1528978.7500,1.12286975,-0.2906,0.00490584
02.14305550,AA,MG,2199502336.0000,-4552878080.0000,0.19804601,-1.0619,0.00581678
02.14305550,AX,MG,2198998784.0000,-4551353344.0000,0.20400401,-16.2397,0.05826132
02.14583337,AA,AX,487109.1562,-1528897.7500,1.12269674,-0.0983,0.00440513
02.14583337,AA,MG,2200889856.0000,-4552540160.0000,0.20220230,0.3290,0.00620347
02.14583337,AX,MG,2200371200.0000,-4551019008.0000,0.21441066,8.1285,0.05909623
02.14861107,AA,AX,486654.7500,-1528825.0000,1.12245999,0.3532,0.00489603
02.14861107,AA,MG,2202356736.0000,-4552182272.0000,0.20737806,1.7167,0.00671570
02.14861107,AX,MG,2201832960.0000,-4550662656.0000,0.20864397,-2.7283,0.05533560
02.15138894,AA,AX,486175.6875,-1528748.3750,1.12268554,-0.2625,0.00436882
02.15138894,AA,MG,2203671808.0000,-4551860736.0000,0.19594143,1.2267,0.00546514
02.15138894,AX,MG,2203172096.0000,-4550335488.0000,0.19687641,-5.7740,0.06052711
02.15416664,AA,AX,485690.0937,-1528670.8750,1.12285363,-1.1511,0.00459729
02.15416664,AA,MG,2205128960.0000,-4551504384.0000,0.20320484,1.1788,0.00550990
02.15416664,AX,MG,2204592128.0000,-4549987840.0000,0.22492328,-0.6319,0.06193450
02.15694451,AA,AX,485215.8125,-1528595.3750,1.12277756,1.0508,0.00419915
02.15694451,AA,MG,2206560768.0000,-4551153152.0000,0.20228681,-0.6975,0.00597795
02.15694451,AX,MG,2205960960.0000,-4549652480.0000,0.18569488,8.1518,0.06096233
02.15972221,AA,MG,2207845632.0000,-4550837760.0000,0.20937503,-2.6352,0.00672893
02.15972221,AX,MG,2207395072.0000,-4549300736.0000,0.21573444,26.3632,0.06056346
02.16250008,AA,AX,484262.8437,-1528443.8750,1.12267645,0.3336,0.00423486
02.16805547,AA,MG,2211399936.0000,-4549963264.0000,0.20044305,9.1510,0.02359293
02.43472230,AA,MG,2340097792.0000,-4515873792.0000,0.18287005,-0.3457,0.00552044
02.43750000,AA,AX,435700.0937,-1521306.8750,1.12257435,-0.9396,0.00709203
02.43750000,AA,MG,2341327360.0000,-4515523584.0000,0.22139709,0.5769,0.00664030
02.44027770,AA,AX,435327.5625,-1521256.3750,1.12253806,1.4153,0.00516849
02.44027770,AA,MG,2342599168.0000,-4515160576.0000,0.19759620,-2.1924,0.00604117
02.44027770,AX,MG,2342229760.0000,-4513620480.0000,0.20387290,-11.5755,0.05452508
02.44583327,AA,AX,434330.5625,-1521121.3750,1.12263106,-0.8065,0.00497837
02.44583327,AA,MG,2345146624.0000,-4514431488.0000,0.20606466,1.9578,0.00593996
02.44583327,AX,MG,2344769536.0000,-4512893952.0000,0.21890119,-14.0907,0.05370014
02.44861114,AA,AX,433856.8750,-1521057.3750,1.12259795,-0.8833,0.00466308
02.44861114,AA,MG,2346448896.0000,-4514057728.0000,0.20075741,-1.0409,0.00533395
02.44861114,AX,MG,2346041600.0000,-4512529408.0000,0.20058335,30.0328,0.05408864
02.45138884,AA,AX,433362.9375,-1520990.7500,1.12257753,0.6364,0.00516220
02.45138884,AA,MG,2347671040.0000,-4513707008.0000,0.19640983,-4.1690,0.00579523
02.45138884,AX,MG,2347299584.0000,-4512167936.0000,0.20380575,-20.4432,0.05527885
02.45416671,AX,MG,2348548608.0000,-4511809024.0000,0.18477252,10.3268,0.06220866
02.45694441,AA,AX,432322.0000,-1520850.7500,1.12250443,-0.0566,0.00470013
02.45694441,AA,MG,2350318592.0000,-4512944640.0000,0.19994581,-0.6408,0.00678851
02.45972228,AA,AX,431843.1562,-1520786.5000,1.12252450,-0.3234,0.00484477
02.45972228,AA,MG,2351574016.0000,-4512582144.0000,0.21459456,2.2937,0.00760507
02.46249998,AA,AX,431313.7500,-1520715.5000,1.12261538,-0.6816,0.00452053
02.46249998,AA,MG,2352728320.0000,-4512248832.0000,0.21895700,0.8322,0.00646367
02.46249998,AX,MG,2352326656.0000,-4510719488.0000,0.20471609,-12.3557,0.05034141
02.46527785,AA,AX,430844.4687,-1520652.7500,1.12242255,-0.5429,0.00472490
02.46527785,AA,MG,2354064640.0000,-4511861760.0000,0.21007079,0.1670,0.00660538
02.46527785,AX,MG,2353583360.0000,-4510355968.0000,0.19331822,-12.9102,0.05055698
02.46805555,AA,AX,430320.5625,-1520582.7500,1.12249053,0.9060,0.00445682
02.46805555,AA,MG,2355277568.0000,-4511510528.0000,0.20826024,-0.6320,0.00634432
02.46805555,AX,MG,2354886656.0000,-4509978112.0000,0.20209460,8.5961,0.05423129
02.47083342,AA,AX,429799.6562,-1520513.3750,1.12256190,-0.4816,0.00452209
02.47083342,AA,MG,2356546048.0000,-4511141888.0000,0.18292285,3.5099,0.00575610
02.47083342,AX,MG,2356178432.0000,-4509603328.0000,0.18466466,-2.3858,0.06272094
02.47361112,AA,AX,429310.0312,-1520448.2500,1.12248144,-0.7810,0.00518039
02.47361112,AA,MG,2357757696.0000,-4510789632.0000,0.22087902,-0.7761,0.00675389
02.47361112,AX,MG,2357430016.0000,-4509239808.0000,0.22727023,-13.6419,0.05120844
02.47638881,AA,AX,428794.0937,-1520379.6250,1.12251131,-0.7200,0.00453668
02.47638881,AA,MG,2359130112.0000,-4510389760.0000,0.23159223,0.9280,0.00679017
02.47638881,AX,MG,2358646272.0000,-4508885504.0000,0.24205303,-11.5619,0.05026774
02.47916669,AA,AX,428310.7187,-1520315.5000,1.12248607,0.0339,0.00455074
02.47916669,AA,MG,2360368896.0000,-4510028800.0000,0.19243323,0.9933,0.00593562
02.47916669,AX,MG,2359873536.0000,-4508527616.0000,0.19809121,-12.8567,0.05627134
02.48472226,AA,MG,2362785536.0000,-4509322240.0000,0.23279368,-1.7695,0.00669264
02.48472226,AX,MG,2362388480.0000,-4507792896.0000,0.23222504,9.5343,0.04740381
02.48749995,AA,AX,426755.8437,-1520109.8750,1.12250759,0.7432,0.00479946
02.49027783,AA,AX,426273.6250,-1520046.3750,1.12257842,-0.7087,0.00485124
02.49027783,AA,MG,2365302016.0000,-4508583936.0000,0.22891469,-3.7133,0.00663070
02.49027783,AX,MG,2364934400.0000,-4507046912.0000,0.23591646,-8.8819,0.04561490
02.49305552,AA,AX,425780.3125,-1519981.5000,1.12257504,-0.5928,0.00432194
02.49305552,AA,MG,2366601728.0000,-4508201984.0000,0.20205548,-2.2686,0.00598599
02.49305552,AX,MG,2366205952.0000,-4506673152.0000,0.21085179,13.4444,0.05678187
02.49583340,AA,AX,425234.5312,-1519909.7500,1.12271345,0.8564,0.00462766
02.49583340,AA,MG,2367822336.0000,-4507842560.0000,0.16819815,-0.6696,0.00505127
02.49583340,AX,MG,2367419392.0000,-4506316288.0000,0.16450596,5.8398,0.06735931
02.49861109,AA,AX,424770.5000,-1519849.0000,1.12273471,-0.5726,0.00474331
02.49861109,AA,MG,2369056512.0000,-4507479040.0000,0.18045223,1.4054,0.00484061
02.49861109,AX,MG,2368654592.0000,-4505952256.0000,0.18377500,-22.4860,0.05989066
02.50138897,AA,AX,424243.6250,-1519780.0000,1.12254062,0.7704,0.00442965
02.50138897,AA,MG,2370312704.0000,-4507107840.0000,0.21944038,-4.6878,0.00645214
02.50138897,AX,MG,2370007296.0000,-4505552896.0000,0.23807521,-2.7986,0.05268183
02.50416666,AA,AX,423761.3437,-1519716.8750,1.12246678,0.0240,0.00519764
02.50416666,AA,MG,2371590144.0000,-4506729984.0000,0.19658216,1.7156,0.00584224
02.50416666,AX,MG,2371140352.0000,-4505218048.0000,0.20483166,9.8006,0.05773314
02.50694436,AA,AX,423235.3750,-1519648.3750,1.12264508,-0.0416,0.00457455
02.50694436,AA,MG,2372792320.0000,-4506374144.0000,0.21658541,-0.4343,0.00584152
02.50694436,AX,MG,2372388608.0000,-4504848384.0000,0.22477612,1.6959,0.05242336
02.50972223,AA,AX,422750.2187,-1519585.1250,1.12268189,0.6283,0.00489876
02.50972223,AA,MG,2374041344.0000,-4506003456.0000,0.19132525,1.6768,0.00546396
02.50972223,AX,MG,2373648640.0000,-4504475136.0000,0.19347815,-15.8990,0.05602840
02.51249993,AA,MG,2375244032.0000,-4505646080.0000,0.21156451,-1.6116,0.00614261
02.51249993,AX,MG,2374906880.0000,-4504101376.0000,0.21356598,-6.4375,0.05370432
02.51527780,AA,MG,2376570624.0000,-4505251328.0000,0.23117029,2.5550,0.00673150
02.51527780,AX,MG,2376163072.0000,-4503727616.0000,0.24077485,-4.2451,0.04879693
02.51805550,AA,AX,421205.1875,-1519384.5000,1.12277135,0.0436,0.00455270
02.51805550,AA,MG,2377808384.0000,-4504882688.0000,0.17135598,3.1128,0.00500545
02.51805550,AX,MG,2377390848.0000,-4503362048.0000,0.15077564,-33.7993,0.06859637
02.52083337,AA,AX,420698.7500,-1519318.8750,1.12269980,1.0046,0.00486812
02.52083337,AA,MG,2379061760.0000,-4504508416.0000,0.21849170,0.4120,0.00682601
02.52083337,AX,MG,2378588928.0000,-4503004672.0000,0.22801718,18.9063,0.04803554
02.52361107,AA,AX,420216.9687,-1519256.6250,1.12265980,0.5980,0.00450436
02.52361107,AA,MG,2380253952.0000,-4504152064.0000,0.18948658,-1.1351,0.00530854
02.52361107,AX,MG,2379815424.0000,-4502638080.0000,0.17490058,-28.6866,0.05946185
02.52638894,AA,AX,419671.0625,-1519186.2500,1.12262176,1.0732,0.00461526
02.52638894,AA,MG,2381481472.0000,-4503784448.0000,0.19270506,0.9198,0.00569075
02.52638894,AX,MG,2380942592.0000,-4502301184.0000,0.19540513,8.9319,0.06125677
02.52916664,AA,AX,419183.8437,-1519123.5000,1.12263593,-0.9946,0.00459912
02.52916664,AA,MG,2382802176.0000,-4503388160.0000,0.20282254,1.7901,0.00618944
02.52916664,AX,MG,2382344192.0000,-4501880832.0000,0.19352218,-24.2456,0.05497521
02.53194451,AA,AX,418655.0937,-1519055.5000,1.12268620,-0.0670,0.00470419
02.53194451,AX,MG,2383524608.0000,-4501526528.0000,0.16754318,9.6846,0.06274124
02.53472221,AX,MG,2384164864.0000,-4501334016.0000,0.16005123,-0.0521,0.19344704
02.58472216,AA,AX,408962.1875,-1517830.0000,1.12259672,0.2584,0.00469019
02.58472216,AA,MG,2407132928.0000,-4495971840.0000,0.21607063,-3.2901,0.00692269
02.58472216,AX,MG,2406694144.0000,-4494462976.0000,0.21567943,-4.8642,0.05271972
02.59027773,AX,MG,2409072896.0000,-4493725696.0000,0.19327276,28.5075,0.06040255
02.59305561,AA,AX,407418.1875,-1517638.3750,1.12268457,1.1220,0.00466159
02.59305561,AA,MG,2410732288.0000,-4494854656.0000,0.20737580,-2.3492,0.00566905
02.59305561,AX,MG,2410274560.0000,-4493352448.0000,0.20934378,7.9185,0.05931600
02.59583330,AA,AX,406904.3750,-1517574.8750,1.12260948,-0.2915,0.00468061
02.59583330,AA,MG,2411956480.0000,-4494473728.0000,0.22335182,-0.1908,0.00631830
02.59583330,AX,MG,2411510272.0000,-4492967936.0000,0.20644582,-3.4116,0.04659180
02.59861118,AA,AX,406395.2187,-1517511.8750,1.12258441,0.2726,0.00469234
02.60138887,AA,MG,2414308096.0000,-4493739520.0000,0.21798640,-1.0547,0.00643072
02.60138887,AX,MG,2413914624.0000,-4492218368.0000,0.22345055,-6.4150,0.05900443
02.60416675,AA,AX,405361.4375,-1517384.6250,1.12263801,-0.5094,0.00503284
02.60416675,AA,MG,2415500800.0000,-4493366784.0000,0.22320610,1.2016,0.00674349
02.60416675,AX,MG,2415092736.0000,-4491850240.0000,0.21000320,-3.2954,0.04903756
02.60694444,AA,AX,404821.1562,-1517318.2500,1.12263161,1.2347,0.00489314
02.60694444,AA,MG,2416712960.0000,-4492986880.0000,0.22023877,0.2508,0.00662783
02.60694444,AX,MG,2416321280.0000,-4491465728.0000,0.22630680,15.1588,0.05066337
02.60972214,AA,AX,404332.2812,-1517258.2500,1.12261906,0.2709,0.00452601
02.60972214,AA,MG,2417894400.0000,-4492616192.0000,0.21239890,-0.0794,0.00665714
02.60972214,AX,MG,2417469184.0000,-4491105792.0000,0.20533918,-9.2957,0.04894657
02.61250001,AA,MG,2419100672.0000,-4492237312.0000,0.21566984,0.6047,0.00661878
02.61250001,AX,MG,2418734080.0000,-4490708480.0000,0.21945745,14.0059,0.05981670
02.61805558,AA,AX,402773.5000,-1517067.7500,1.12264782,1.0563,0.00525674
02.62083328,AA,AX,402290.9687,-1517008.8750,1.12260069,-0.4283,0.00474777
02.62083328,AA,MG,2422645760.0000,-4491119616.0000,0.22958062,-1.3784,0.00659799
02.62361115,AA,AX,401770.6875,-1516945.6250,1.12259264,-1.3886,0.00455644
02.62361115,AA,MG,2423861248.0000,-4490735616.0000,0.19380111,4.8848,0.00581772
02.62361115,AX,MG,2423514112.0000,-4489201152.0000,0.20004688,0.5411,0.05902606
