#SRC:M87,DATE(MJD):58228,FREQ:213.1GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.13472223,AA,PV,-3902667264.0000,-4058965248.0000,0.20173985,8.1434,0.02390127
23.18472290,AA,AX,795142.9375,-1631517.6250,1.11883009,-0.0268,0.01069040
23.18749952,AA,AX,795080.5000,-1631388.2500,1.11846600,-2.0766,0.01052636
23.18749952,AA,PV,-3923664640.0000,-4070801408.0000,0.16340071,-0.8219,0.00325375
23.18749952,AX,PV,-3924444928.0000,-4069161728.0000,0.15889529,0.1763,0.03673225
23.19027758,AA,AX,795015.2500,-1631254.2500,1.11819796,0.8139,0.01054753
23.19027758,AX,PV,-3925469952.0000,-4069752832.0000,0.17678569,10.1337,0.03191456
23.19305563,AA,AX,794950.3125,-1631121.7500,1.11922212,-0.1172,0.01014618
23.19305563,AA,PV,-3925707264.0000,-4071980800.0000,0.17012626,2.7796,0.00350918
23.19305563,AX,PV,-3926607104.0000,-4070410240.0000,0.16358532,-13.6563,0.03677301
23.19583368,AA,AX,794887.6250,-1630995.0000,1.11863050,-0.4255,0.01221812
23.19583368,AA,PV,-3926794240.0000,-4072610560.0000,0.15603624,4.8063,0.00334685
23.19583368,AX,PV,-3927622144.0000,-4070998528.0000,0.15066934,-11.9788,0.03878662
23.19861174,AA,AX,794821.6250,-1630862.5000,1.11783306,-1.5079,0.02543277
23.19861174,AA,PV,-3927876352.0000,-4073238784.0000,0.17115022,-1.1212,0.00719730
23.19861174,AX,PV,-3928617472.0000,-4071576576.0000,0.17155984,-13.2871,0.03903524
23.20138836,AA,AX,794743.6875,-1630707.3750,1.12007543,0.4093,0.01300239
23.20138836,AA,PV,-3929073152.0000,-4073935360.0000,0.14007698,3.6959,0.00352841
23.20138836,AX,PV,-3929689088.0000,-4072200448.0000,0.13640686,-24.7952,0.03933815
23.20416641,AA,AX,794687.1250,-1630595.8750,1.12012140,-0.0159,0.01098894
23.20416641,AA,PV,-3929932032.0000,-4074436096.0000,0.17371688,2.0630,0.00383501
23.20416641,AX,PV,-3930764544.0000,-4072827904.0000,0.16761316,-5.6651,0.03482398
23.20694447,AA,AX,794619.4375,-1630463.1250,1.12003731,0.6199,0.01142410
23.20694447,AA,PV,-3931002624.0000,-4075062016.0000,0.15714242,-3.8303,0.00378594
23.20694447,AX,PV,-3931784960.0000,-4073424384.0000,0.15235396,-12.5130,0.03762847
23.20972252,AA,AX,794559.3750,-1630346.2500,1.11797443,1.6616,0.01531722
23.20972252,AA,PV,-3931922944.0000,-4075601152.0000,0.15994535,0.4291,0.00483443
23.20972252,AX,PV,-3932833792.0000,-4074039040.0000,0.15717218,22.1737,0.03702448
23.21250057,AA,AX,794484.3125,-1630201.3750,1.12061386,0.0159,0.01098977
23.21250057,AA,PV,-3933095168.0000,-4076289536.0000,0.17725327,1.6226,0.00400724
23.21250057,AX,PV,-3933890560.0000,-4074659840.0000,0.17431113,-4.2563,0.03108748
23.21527719,AA,AX,794415.6875,-1630070.0000,1.11929353,1.4350,0.01128951
23.21527719,AA,PV,-3934111232.0000,-4076887552.0000,0.13371188,0.7241,0.00310510
23.21805525,AA,AX,794345.2500,-1629935.8750,1.11919802,1.0165,0.01134508
23.21805525,AA,PV,-3935147776.0000,-4077499136.0000,0.14256373,-1.1304,0.00325038
23.21805525,AX,PV,-3935954944.0000,-4075876608.0000,0.13458290,9.2545,0.04157852
23.22083330,AA,AX,794279.9375,-1629812.7500,1.11860214,-0.9220,0.01274677
23.22083330,AA,PV,-3936211200.0000,-4078127872.0000,0.15537378,0.4530,0.00352367
23.22083330,AX,PV,-3936980480.0000,-4076483072.0000,0.13774646,-16.4286,0.03739243
23.22361135,AA,AX,794206.9375,-1629676.0000,1.12093626,-1.5675,0.01008936
23.22361135,AA,PV,-3937212928.0000,-4078721536.0000,0.16623129,2.6227,0.00337660
23.22361135,AX,PV,-3938049280.0000,-4077116928.0000,0.15897342,-16.7097,0.03724337
23.22638941,AA,AX,794137.6250,-1629547.1250,1.12070301,-0.0760,0.01051379
23.22638941,AA,PV,-3938220288.0000,-4079319808.0000,0.15573715,2.2678,0.00315122
23.22638941,AX,PV,-3938966016.0000,-4077661440.0000,0.14532876,0.3017,0.04186973
23.22916603,AA,AX,794065.3125,-1629413.6250,1.12054741,-0.1346,0.01035638
23.22916603,AA,PV,-3939283456.0000,-4079952640.0000,0.17481344,1.3769,0.00350665
23.22916603,AX,PV,-3940052736.0000,-4078308608.0000,0.15796719,-18.5277,0.03506081
23.23194408,AA,AX,793993.7500,-1629282.5000,1.12145881,1.3547,0.01046155
23.23472214,AA,AX,793928.9375,-1629164.5000,1.11918799,-0.9392,0.01370245
23.23750019,AA,AX,793847.6875,-1629017.7500,1.12091062,0.8929,0.01176670
23.23750019,AA,PV,-3942372352.0000,-4081800192.0000,0.15321268,-4.0346,0.00411566
23.23750019,AX,PV,-3943137792.0000,-4080154112.0000,0.14765441,6.0980,0.03571886
23.24027824,AA,PV,-3943293952.0000,-4082353920.0000,0.14557104,0.1136,0.00401711
23.24027824,AX,PV,-3944126976.0000,-4080748800.0000,0.13776832,6.4486,0.04012386
23.24305487,AA,AX,793702.6250,-1628758.3750,1.12118029,-0.5472,0.01186257
23.24583292,AA,AX,793637.8125,-1628643.7500,1.12096052,-5.0259,0.02008164
23.24583292,AA,PV,-3945350912.0000,-4083594240.0000,0.15468440,7.7895,0.00476830
23.24583292,AX,PV,-3946217472.0000,-4082009856.0000,0.13476729,-21.7634,0.03847474
23.24861097,AA,AX,793549.0000,-1628487.6250,1.12181354,0.0701,0.01188419
23.24861097,AA,PV,-3946379264.0000,-4084216320.0000,0.16195619,-1.1638,0.00371139
23.24861097,AX,PV,-3947176960.0000,-4082590464.0000,0.14287670,3.3560,0.03722462
23.25138903,AA,AX,793489.2500,-1628383.3750,1.12196966,-1.4257,0.01300546
23.25138903,AA,PV,-3947322880.0000,-4084788736.0000,0.17763286,2.9347,0.00460866
23.25138903,AX,PV,-3948230912.0000,-4083229952.0000,0.16675956,9.1879,0.03385497
23.25416708,AA,AX,793396.3125,-1628222.5000,1.12174235,-0.1938,0.01139408
23.25416708,AA,PV,-3948456960.0000,-4085477888.0000,0.15002200,-2.1809,0.00322081
23.25416708,AX,PV,-3949185280.0000,-4083810304.0000,0.12944796,1.2799,0.04467749
23.25694513,AA,AX,793327.6875,-1628104.2500,1.12117341,1.0264,0.01032929
23.25694513,AA,PV,-3949432576.0000,-4086072576.0000,0.17836173,-0.3786,0.00354872
23.25694513,AX,PV,-3950196224.0000,-4084426240.0000,0.17462823,-11.5749,0.03733715
23.25972176,AA,PV,-3950406912.0000,-4086667520.0000,0.16553787,2.4845,0.00448603
23.25972176,AX,PV,-3951233792.0000,-4085060096.0000,0.16184703,-6.6004,0.03496289
23.26249981,AA,AX,793167.1875,-1627831.0000,1.12180011,-0.7346,0.01071835
23.26249981,AX,PV,-3952185344.0000,-4085642752.0000,0.12009360,6.1649,0.04000328
23.26527786,AA,AX,793096.8125,-1627712.3750,1.12111132,1.7218,0.01078907
23.26527786,AA,PV,-3952395520.0000,-4087886336.0000,0.14878329,-0.5128,0.00332624
23.26527786,AX,PV,-3953243904.0000,-4086292736.0000,0.12535289,-14.1268,0.04372155
23.54583263,AA,PV,-4042427904.0000,-4150572288.0000,0.14277005,1.0664,0.00334185
23.54861069,AA,PV,-4043237376.0000,-4151221248.0000,0.14498038,-0.9797,0.00334182
23.55138874,AX,PV,-4044818176.0000,-4150248704.0000,0.16248208,-2.5095,0.03442234
23.55416679,AA,AX,782449.5000,-1614343.1250,1.11902192,0.2120,0.01113836
23.55416679,AA,PV,-4044751616.0000,-4152441088.0000,0.14863421,2.0009,0.00366238
23.55416679,AX,PV,-4045515520.0000,-4150811648.0000,0.14673491,-1.5049,0.03408970
23.55694485,AA,AX,782329.7500,-1614223.5000,1.11891473,-0.3842,0.01071047
23.55972290,AA,PV,-4046313472.0000,-4153706240.0000,0.14798049,2.6393,0.00369709
23.55972290,AX,PV,-4047100416.0000,-4152096000.0000,0.14221125,-13.5105,0.03836454
23.56249952,AA,AX,782075.9375,-1613971.5000,1.11918023,-0.1983,0.00999795
23.56249952,AA,PV,-4047113216.0000,-4154357248.0000,0.15992084,-0.7057,0.00367275
23.56249952,AX,PV,-4047869440.0000,-4152721920.0000,0.15781994,3.9630,0.03256308
23.56527758,AA,AX,781954.8750,-1613851.8750,1.11847706,-0.6445,0.01030353
23.56805563,AA,PV,-4048621056.0000,-4155589632.0000,0.15472586,2.9688,0.00332214
23.56805563,AX,PV,-4049417472.0000,-4153987840.0000,0.15753854,-3.2585,0.03535853
23.57083368,AA,AX,781688.0625,-1613589.8750,1.11897081,0.6823,0.01021671
23.57083368,AA,PV,-4049376256.0000,-4156209920.0000,0.15085693,-1.1375,0.00365570
23.57083368,AX,PV,-4050180096.0000,-4154614528.0000,0.14254334,4.3406,0.03369386
23.57361174,AA,AX,781561.7500,-1613466.6250,1.11874182,-0.9990,0.01062388
23.57361174,AA,PV,-4050178304.0000,-4156870400.0000,0.15127111,2.2691,0.00330545
23.57361174,AX,PV,-4050950912.0000,-4155249408.0000,0.14901560,5.8940,0.03864290
23.57638836,AA,AX,781434.6875,-1613343.0000,1.11895170,0.1759,0.00967707
23.57638836,AA,PV,-4050886656.0000,-4157455360.0000,0.15927834,-0.5589,0.00345711
23.57638836,AX,PV,-4051687680.0000,-4155858432.0000,0.15317028,0.8463,0.03699094
23.57916641,AA,PV,-4051689472.0000,-4158120704.0000,0.15690194,0.3398,0.00321427
23.57916641,AX,PV,-4052464128.0000,-4156502016.0000,0.15402301,-16.5901,0.03746466
23.58194447,AA,AX,781168.5000,-1613085.6250,1.11909759,-0.8996,0.00980410
23.58194447,AA,PV,-4052426240.0000,-4158733056.0000,0.14633257,0.7270,0.00313618
23.58194447,AX,PV,-4053226240.0000,-4157135616.0000,0.14048205,-26.1212,0.04067829
23.58472252,AX,PV,-4053973504.0000,-4157758720.0000,0.16508114,17.0811,0.03382755
23.58750057,AA,PV,-4053945600.0000,-4160001536.0000,0.13613020,2.7943,0.00289332
23.58750057,AX,PV,-4054721536.0000,-4158384384.0000,0.11346094,-4.3422,0.04246439
23.59027719,AA,PV,-4054726400.0000,-4160656384.0000,0.15495721,-2.7485,0.00319572
23.59027719,AX,PV,-4055489792.0000,-4159028992.0000,0.14109673,-3.8763,0.03591022
23.59305525,AA,AX,780646.3125,-1612586.2500,1.11905921,0.1092,0.00891555
23.59583330,AA,AX,780519.7500,-1612466.2500,1.11927526,-1.0192,0.00927643
23.59583330,AA,PV,-4056140288.0000,-4161847808.0000,0.13163282,-2.2128,0.00278275
23.59583330,AX,PV,-4056967424.0000,-4160274688.0000,0.12832851,-16.3112,0.04236614
23.59861135,AA,AX,780374.3125,-1612329.0000,1.11880645,0.0979,0.01001233
23.59861135,AA,PV,-4056963072.0000,-4162544384.0000,0.14876783,1.6079,0.00309392
23.59861135,AX,PV,-4057728512.0000,-4160919296.0000,0.11891427,9.2790,0.04020635
23.60138941,AA,AX,780266.1875,-1612227.2500,1.11882992,-0.8396,0.01147168
23.60138941,AA,PV,-4057658112.0000,-4163134208.0000,0.14034469,0.8010,0.00300815
23.60138941,AX,PV,-4058479104.0000,-4161556736.0000,0.13990875,0.7037,0.03851050
23.60416603,AA,AX,780107.2500,-1612078.2500,1.11888968,-1.6145,0.00946969
23.60416603,AA,PV,-4058411264.0000,-4163776000.0000,0.13783663,0.4101,0.00295138
23.60416603,AX,PV,-4059195904.0000,-4162167552.0000,0.13021889,3.2045,0.03717755
23.60694408,AA,PV,-4059185920.0000,-4164438016.0000,0.13593303,-2.6530,0.00314461
23.60694408,AX,PV,-4059920128.0000,-4162786560.0000,0.12076282,5.2258,0.03756198
23.60972214,AA,AX,779844.0625,-1611832.8750,1.11918193,-0.8110,0.00988890
23.60972214,AA,PV,-4059858176.0000,-4165014016.0000,0.15750787,2.1389,0.00336639
23.60972214,AX,PV,-4060681984.0000,-4163440128.0000,0.15502685,-8.0750,0.03247498
23.61250019,AA,AX,779707.3125,-1611706.1250,1.11925953,0.5874,0.00874010
23.61250019,AA,PV,-4060619008.0000,-4165668096.0000,0.14671522,1.2592,0.00300374
23.61250019,AX,PV,-4061383936.0000,-4164043776.0000,0.13696468,-12.5402,0.03876063
23.61527824,AA,AX,779569.9375,-1611579.2500,1.11899938,-0.2946,0.00894791
23.61527824,AA,PV,-4061362176.0000,-4166309120.0000,0.14617416,-0.3753,0.00299730
23.61527824,AX,PV,-4062147072.0000,-4164702208.0000,0.14213196,11.1018,0.03796814
23.61805487,AA,AX,779500.0000,-1611514.7500,1.11935914,-0.4686,0.04137725
23.66805553,AA,PV,-4074828544.0000,-4178299136.0000,0.13416507,3.3850,0.00343730
23.67083359,AA,PV,-4075502080.0000,-4178918912.0000,0.15193938,1.6304,0.00394932
23.67083359,AX,PV,-4076272640.0000,-4177304064.0000,0.14951202,-14.1612,0.02921315
23.67361164,AA,PV,-4076231168.0000,-4179591936.0000,0.16270867,3.6094,0.00318641
23.67361164,AX,PV,-4076969216.0000,-4177947136.0000,0.16136374,-20.0861,0.02899995
23.67638826,AA,AX,776466.1875,-1608825.6250,1.12102689,-0.2290,0.00679675
23.67916632,AA,AX,776318.1875,-1608699.2500,1.12131763,-0.1793,0.00723751
23.67916632,AA,PV,-4077546752.0000,-4180812288.0000,0.15199073,2.2170,0.00275222
23.67916632,AX,PV,-4078300416.0000,-4179182592.0000,0.15521626,-17.4943,0.02957764
23.68194437,AA,AX,776173.3125,-1608576.0000,1.12153693,-0.9357,0.00715767
23.68194437,AA,PV,-4078240768.0000,-4181459456.0000,0.16630814,-0.1943,0.00325533
23.68194437,AX,PV,-4078990848.0000,-4179826432.0000,0.16590469,1.3684,0.02762457
23.68472242,AA,AX,776028.6875,-1608453.5000,1.12152046,-1.3402,0.00835040
23.68472242,AA,PV,-4078923008.0000,-4182097664.0000,0.14044364,1.5530,0.00282997
23.68472242,AX,PV,-4079664640.0000,-4180456960.0000,0.14120933,2.2515,0.03235719
23.68750048,AA,AX,775869.3125,-1608318.8750,1.12165816,0.4207,0.00868128
23.68750048,AA,PV,-4079590144.0000,-4182723840.0000,0.16090615,3.8103,0.00327374
23.68750048,AX,PV,-4080370432.0000,-4181119744.0000,0.14882454,3.2610,0.02909421
23.69027710,AA,AX,775733.6250,-1608204.5000,1.12124928,-2.2710,0.01375629
23.69027710,AA,PV,-4080189696.0000,-4183288320.0000,0.14194019,0.2835,0.00362267
23.69027710,AX,PV,-4081062912.0000,-4181772288.0000,0.14090534,-5.7990,0.03392482
23.69305515,AA,AX,775579.2500,-1608075.0000,1.12132385,-1.2311,0.00871961
23.69305515,AA,PV,-4080961280.0000,-4184017408.0000,0.17569160,3.1648,0.00380222
23.69305515,AX,PV,-4081681920.0000,-4182357504.0000,0.17644531,6.6409,0.02701362
23.69583321,AA,AX,775361.7500,-1607893.1250,1.12144103,2.1740,0.03648643
23.69583321,AA,PV,-4081638400.0000,-4184659712.0000,0.16671980,-3.1141,0.00397083
23.69583321,AX,PV,-4082350592.0000,-4182991616.0000,0.16924373,-0.1327,0.02608307
23.69861126,AA,AX,775269.7500,-1607816.5000,1.12176381,-0.4283,0.00862877
23.69861126,AA,PV,-4082248960.0000,-4185240576.0000,0.14248580,-0.5047,0.00286597
23.69861126,AX,PV,-4083016704.0000,-4183625728.0000,0.13595137,6.4310,0.03153662
23.70138931,AA,AX,775131.3125,-1607701.3750,1.12118192,0.2914,0.00767901
23.70416737,AA,AX,774984.0625,-1607579.5000,1.12100065,-0.2549,0.00756901
23.70416737,AA,PV,-4083581952.0000,-4186515456.0000,0.14957509,1.3107,0.00290234
23.70416737,AX,PV,-4084373760.0000,-4184924160.0000,0.14775140,4.2491,0.03082001
23.70694399,AA,AX,774833.4375,-1607455.0000,1.12124419,-0.0002,0.00712910
23.70972204,AA,AX,774682.3750,-1607330.6250,1.12079963,-1.3104,0.00722491
23.70972204,AA,PV,-4084915456.0000,-4187799808.0000,0.12237993,-0.6726,0.00263438
23.70972204,AX,PV,-4085665536.0000,-4186168576.0000,0.11845298,-15.0710,0.03463771
23.71250010,AA,AX,774532.6250,-1607207.7500,1.12036440,-0.6298,0.00790633
23.71250010,AA,PV,-4085579264.0000,-4188442368.0000,0.12727668,1.1370,0.00365212
23.71250010,AX,PV,-4086296832.0000,-4186779904.0000,0.12584957,8.3528,0.03139110
23.71527815,AA,AX,774378.9375,-1607082.0000,1.12062879,0.4348,0.00741190
23.71805620,AA,AX,774241.0000,-1606969.5000,1.12068576,-0.8246,0.00877927
23.71805620,AA,PV,-4086857472.0000,-4189686528.0000,0.13117788,-1.2330,0.00296335
23.71805620,AX,PV,-4087623168.0000,-4188071168.0000,0.12837957,-7.1871,0.03262754
23.72083282,AA,AX,774087.1250,-1606844.5000,1.12071241,0.2604,0.00987496
23.72083282,AA,PV,-4087504896.0000,-4190319616.0000,0.14027373,4.8907,0.00288876
23.72083282,AX,PV,-4088225536.0000,-4188660480.0000,0.13966121,-16.1111,0.03566708
23.72361088,AA,PV,-4088143616.0000,-4190946560.0000,0.13256015,0.7239,0.00316133
23.72361088,AX,PV,-4088913664.0000,-4189336064.0000,0.13193675,-3.4208,0.02889717
23.72638893,AA,AX,773771.2500,-1606588.8750,1.12074886,-1.8031,0.00782341
23.72638893,AA,PV,-4088797440.0000,-4191590912.0000,0.12763666,-1.1379,0.00286552
23.72638893,AX,PV,-4089570816.0000,-4189983744.0000,0.12319859,-12.6183,0.03318741
23.72916698,AA,AX,773610.6250,-1606459.5000,1.12051936,-1.8030,0.00811545
23.72916698,AA,PV,-4089447424.0000,-4192233472.0000,0.13416631,-1.9706,0.00293446
23.72916698,AX,PV,-4090194944.0000,-4190600960.0000,0.13220736,4.9396,0.03066144
23.73194504,AA,AX,773455.9375,-1606335.3750,1.12060862,-1.3428,0.00766300
23.73194504,AA,PV,-4090072064.0000,-4192852992.0000,0.13027469,2.4526,0.00300232
23.73194504,AX,PV,-4090813440.0000,-4191214848.0000,0.13653714,-25.2653,0.03161544
23.73472166,AA,AX,773303.5000,-1606213.3750,1.12038741,0.6451,0.00806167
23.73472166,AA,PV,-4090720768.0000,-4193498880.0000,0.13578635,-0.6335,0.00308734
23.73472166,AX,PV,-4091499264.0000,-4191898112.0000,0.13774108,-9.5801,0.03323752
23.73749971,AA,PV,-4091315968.0000,-4194093568.0000,0.12333426,-0.8939,0.00286619
23.73749971,AX,PV,-4092136704.0000,-4192535296.0000,0.11245582,2.0102,0.04199661
23.74305582,AA,AX,772828.4375,-1605835.7500,1.12069323,-0.3106,0.00790782
23.74583387,AA,AX,772674.4375,-1605714.0000,1.12084346,-0.9079,0.00812322
23.74583387,AA,PV,-4093242368.0000,-4196032256.0000,0.13211643,0.7484,0.00279453
23.74583387,AX,PV,-4094001920.0000,-4194413312.0000,0.12880006,-17.7981,0.03019207
23.74861050,AA,AX,772522.6250,-1605594.5000,1.12017209,-0.4529,0.00764951
24.06805515,AA,PV,-4151384064.0000,-4270364672.0000,0.13614906,3.9265,0.00306183
24.07083321,AA,AX,751359.3750,-1591477.2500,1.12078891,-1.0691,0.00708468
24.07083321,AA,PV,-4151677696.0000,-4270873088.0000,0.12986788,6.7260,0.00280298
24.07083321,AX,PV,-4152474624.0000,-4269360896.0000,0.11998373,13.7621,0.03190873
24.07361126,AA,AX,751170.0625,-1591368.0000,1.12080040,0.0710,0.00760907
24.07638931,AA,AX,750948.8750,-1591240.8750,1.12095530,-0.3133,0.00686715
24.07638931,AA,PV,-4152439296.0000,-4272202752.0000,0.12093342,1.7039,0.00275407
24.07638931,AX,PV,-4153198592.0000,-4270626304.0000,0.10950959,-6.6066,0.03380769
24.07916737,AA,AX,750754.1250,-1591129.0000,1.12077637,-0.9015,0.00788768
24.07916737,AA,PV,-4152820480.0000,-4272875008.0000,0.11769823,2.9663,0.00251477
24.07916737,AX,PV,-4153565440.0000,-4271273472.0000,0.12032070,12.3488,0.03471923
24.08194542,AA,AX,750542.8125,-1591008.1250,1.12080248,0.4380,0.00762376
24.08194542,AA,PV,-4153174528.0000,-4273502720.0000,0.13149238,-0.1731,0.00260042
24.08194542,AX,PV,-4153931008.0000,-4271922176.0000,0.12734708,17.0890,0.03198066
24.08472347,AA,AX,750338.9375,-1590891.6250,1.12104907,-0.0118,0.00710978
24.08472347,AA,PV,-4153557760.0000,-4274186496.0000,0.10565949,4.6448,0.00227355
24.08472347,AX,PV,-4154291712.0000,-4272566528.0000,0.10785968,7.0194,0.03845748
24.08749866,AA,AX,750127.5000,-1590771.1250,1.12084343,-0.7165,0.00663756
24.08749866,AA,PV,-4153936384.0000,-4274866944.0000,0.13180105,-1.1281,0.00297769
24.08749866,AX,PV,-4154655744.0000,-4273220864.0000,0.13167404,10.7362,0.03365540
24.09027672,AA,AX,749910.9375,-1590648.0000,1.12096207,-0.5457,0.00644848
24.09027672,AX,PV,-4155002368.0000,-4273847552.0000,0.10044730,-30.9832,0.03573646
24.09305477,AA,PV,-4154583552.0000,-4276040192.0000,0.12931721,1.3010,0.00304989
24.09305477,AX,PV,-4155359488.0000,-4274497536.0000,0.12545766,-27.3515,0.03216331
24.09583282,AA,PV,-4154948864.0000,-4276708352.0000,0.13202979,1.8638,0.00285583
24.09583282,AX,PV,-4155737600.0000,-4275190016.0000,0.12661176,14.9249,0.03228358
24.09861088,AA,PV,-4155307776.0000,-4277369344.0000,0.12239017,-1.1129,0.00250736
24.09861088,AX,PV,-4156057088.0000,-4275779328.0000,0.11964226,-9.9930,0.03237501
24.10138893,AA,AX,749075.7500,-1590175.8750,1.12096158,-1.1583,0.00646257
24.10138893,AA,PV,-4155653376.0000,-4278009856.0000,0.11809153,-3.6968,0.00259969
24.10138893,AX,PV,-4156419840.0000,-4276451840.0000,0.11670155,5.7977,0.03543174
24.10416698,AA,AX,748857.0000,-1590052.8750,1.12088208,0.7325,0.00627717
24.10416698,AA,PV,-4155991552.0000,-4278640640.0000,0.11889629,-4.7155,0.00235610
24.10416698,AX,PV,-4156756736.0000,-4277081088.0000,0.10310641,17.0358,0.03591512
24.10694504,AA,AX,748648.5625,-1589936.0000,1.12121040,0.3816,0.00609258
24.10972309,AA,AX,748431.8750,-1589814.7500,1.12119368,1.6488,0.00628369
24.10972309,AA,PV,-4156676608.0000,-4279930624.0000,0.14024258,4.2824,0.00270310
