#SRC:M87,DATE(MJD):58228,FREQ:229.1GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.61250019,AX,PV,-4366340608.0000,-4476705792.0000,0.11752657,-37.1192,0.03329531
23.61527824,AA,AX,838104.0625,-1732582.2500,1.09291583,1.8254,0.00871522
23.61527824,AA,PV,-4366290432.0000,-4479117824.0000,0.13120054,-1.9312,0.00383908
23.61527824,AX,PV,-4367115264.0000,-4477373952.0000,0.13343791,-23.3278,0.02852281
23.66805553,AA,GL,-2620676864.0000,-6913681920.0000,0.08711186,-32.9085,0.02464576
23.66805553,AA,PV,-4380708864.0000,-4491953664.0000,0.12976904,5.3228,0.00573399
23.66805553,AX,GL,-2621512192.0000,-6911951872.0000,0.10542063,-40.2405,0.21432781
23.66805553,AX,PV,-4381669888.0000,-4490339328.0000,0.13443549,22.1163,0.03234239
23.66805553,GL,PV,-1760098560.0000,2421666816.0000,0.01442564,80.1419,0.08421082
23.67083359,AA,AX,835081.7500,-1729891.3750,1.09343042,-0.8666,0.00769170
23.67083359,AA,GL,-2619179776.0000,-6914080768.0000,0.09914194,3.3050,0.02193513
23.67083359,AA,PV,-4381522432.0000,-4492702208.0000,0.11727861,6.8903,0.00314079
23.67083359,AX,GL,-2620014848.0000,-6912350720.0000,0.09344821,16.0291,0.21819086
23.67083359,GL,PV,-1762320000.0000,2421399296.0000,0.18859427,-1.6078,0.08246024
23.67361164,AA,AX,834920.3125,-1729752.7500,1.09320984,-0.1556,0.00779653
23.67361164,AA,GL,-2617650688.0000,-6914487296.0000,0.05979098,16.8194,0.02035963
23.67361164,AA,PV,-4382298624.0000,-4493418496.0000,0.12254073,0.7311,0.00322446
23.67361164,AX,GL,-2618485504.0000,-6912757760.0000,0.10383681,-67.9992,0.23803786
23.67361164,AX,PV,-4383061504.0000,-4491622400.0000,0.12339966,-19.9280,0.03396033
23.67361164,GL,PV,-1764585856.0000,2421126144.0000,0.05026040,22.4906,0.08241971
23.67638826,AA,AX,834764.9375,-1729619.7500,1.09338602,0.5604,0.00739071
23.67638826,AA,GL,-2616120064.0000,-6914893824.0000,0.08283687,8.3631,0.02347742
23.67638826,AA,PV,-4382970880.0000,-4494041088.0000,0.13645821,-1.0547,0.00328969
23.67638826,AX,GL,-2616954624.0000,-6913164288.0000,0.16634274,156.8398,0.20400624
23.67638826,AX,PV,-4383830528.0000,-4492334592.0000,0.13536835,-7.2020,0.03060287
23.67638826,GL,PV,-1766850816.0000,2420852480.0000,0.05441136,4.5872,0.08243188
23.67916632,AA,AX,834608.3125,-1729486.0000,1.09359457,0.6343,0.00806220
23.67916632,AA,GL,-2614587904.0000,-6915299840.0000,0.04774523,90.4170,0.02219292
23.67916632,AA,PV,-4383687680.0000,-4494707200.0000,0.13378980,-0.1371,0.00341864
23.67916632,AX,GL,-2615422464.0000,-6913570304.0000,0.19567084,32.9308,0.22090497
23.67916632,AX,PV,-4384522240.0000,-4492977664.0000,0.13239641,8.2448,0.03315013
23.67916632,GL,PV,-1769114880.0000,2420578560.0000,0.04363750,-68.4679,0.08246026
23.68194437,AA,AX,834453.2500,-1729354.1250,1.09381826,1.9318,0.00789697
23.68194437,AA,GL,-2613054720.0000,-6915705856.0000,0.05783991,178.0365,0.01980181
23.68194437,AA,PV,-4384441344.0000,-4495410176.0000,0.11715765,-1.3397,0.00277800
23.68194437,AX,GL,-2613889024.0000,-6913976832.0000,0.11038509,123.2830,0.25341587
23.68194437,AX,PV,-4385268224.0000,-4493673472.0000,0.11136587,14.5223,0.03535302
23.68194437,GL,PV,-1771377920.0000,2420304128.0000,0.08858035,-175.6081,0.08249061
23.68472242,AA,AX,834278.4375,-1729206.0000,1.09385809,0.6104,0.01011737
23.68472242,AA,GL,-2611519744.0000,-6916111872.0000,0.07015913,-89.0251,0.02091068
23.68472242,AA,PV,-4385174528.0000,-4496095744.0000,0.11705629,0.1817,0.00287366
23.68472242,AX,GL,-2612354304.0000,-6914382336.0000,0.07565594,-2.5496,0.24228573
23.68472242,AX,PV,-4386006016.0000,-4494364160.0000,0.10871858,-12.1154,0.03381249
23.68472242,GL,PV,-1773640064.0000,2420029440.0000,0.12921762,137.9680,0.08252046
23.68750048,AA,AX,834129.6875,-1729080.2500,1.09406286,0.1269,0.00898106
23.68750048,AA,GL,-2609983744.0000,-6916517376.0000,0.09882775,-103.5886,0.02214744
23.68750048,AA,PV,-4385890304.0000,-4496767488.0000,0.11634669,1.4089,0.00317640
23.68750048,AX,GL,-2610817792.0000,-6914787840.0000,0.26188281,117.9113,0.24107317
23.68750048,AX,PV,-4386723328.0000,-4495037440.0000,0.11307213,16.2059,0.03363790
23.68750048,GL,PV,-1775901184.0000,2419754496.0000,0.18085754,96.3291,0.08259405
23.69027710,AA,GL,-2608446208.0000,-6916922368.0000,0.05378564,-72.8935,0.02459129
23.69027710,AA,PV,-4386566656.0000,-4497404416.0000,0.12915717,2.0089,0.00360629
23.69027710,AX,GL,-2609280256.0000,-6915193344.0000,0.30481851,18.2907,0.21840883
23.69027710,AX,PV,-4387457536.0000,-4495729152.0000,0.12528996,4.9400,0.03199050
23.69027710,GL,PV,-1778161408.0000,2419479040.0000,0.10845389,118.0886,0.08258119
23.69305515,AA,AX,833813.1250,-1728814.1250,1.09359954,-0.2619,0.00951067
23.69305515,AA,GL,-2606907392.0000,-6917327360.0000,0.09283837,-24.3983,0.02559134
23.69305515,AA,PV,-4387350016.0000,-4498145280.0000,0.13102917,1.0934,0.00367156
23.69305515,AX,GL,-2607741184.0000,-6915598848.0000,0.07635168,-175.0750,0.22082928
23.69305515,AX,PV,-4388183552.0000,-4496415744.0000,0.13220766,-8.4394,0.03617643
23.69305515,GL,PV,-1780420736.0000,2419203328.0000,0.06862601,41.9391,0.08261062
23.69583321,AA,GL,-2605367040.0000,-6917732352.0000,0.07379927,28.2579,0.02095519
23.69583321,AA,PV,-4388072960.0000,-4498830848.0000,0.11309060,-5.3684,0.00342074
23.69583321,AX,GL,-2606200832.0000,-6916003328.0000,0.44522489,12.0956,0.24998590
23.69583321,AX,PV,-4388849664.0000,-4497047552.0000,0.10307293,-23.5995,0.03664163
23.69583321,GL,PV,-1782679040.0000,2418927104.0000,0.03864915,-148.3170,0.08264074
23.69861126,AA,GL,-2603825408.0000,-6918136832.0000,0.08595449,0.5676,0.02526831
23.69861126,AA,PV,-4388774912.0000,-4499498496.0000,0.13642969,-1.3641,0.00362882
23.69861126,AX,GL,-2604658944.0000,-6916408320.0000,0.36356486,-45.4165,0.20370805
23.69861126,AX,PV,-4389562368.0000,-4497725952.0000,0.12929357,2.8747,0.03064500
23.69861126,GL,PV,-1784936448.0000,2418650624.0000,0.07026771,15.5125,0.08266880
23.70138931,AA,AX,833336.2500,-1728416.5000,1.09367175,2.3085,0.00823207
23.70138931,AA,GL,-2602282240.0000,-6918540800.0000,0.10903354,-6.7822,0.02434865
23.70138931,AA,PV,-4389466624.0000,-4500158976.0000,0.13700355,1.2346,0.00335162
23.70138931,AX,GL,-2603115520.0000,-6916812800.0000,0.28617296,43.6888,0.21466494
23.70138931,AX,PV,-4390285312.0000,-4498416640.0000,0.13560273,15.0926,0.03002090
23.70138931,GL,PV,-1787192960.0000,2418373888.0000,0.06911097,-64.0052,0.08270053
23.70416737,AA,AX,833165.6875,-1728275.1250,1.09330462,0.6274,0.00840405
23.70416737,AA,GL,-2600737792.0000,-6918944768.0000,0.08565902,13.5003,0.02009349
23.70416737,AA,PV,-4390197248.0000,-4500858880.0000,0.10528495,-1.7814,0.00282482
23.70416737,AX,GL,-2601571072.0000,-6917216768.0000,0.64793625,45.6738,0.26035198
23.70416737,AX,PV,-4391034880.0000,-4499134976.0000,0.10526020,25.9371,0.03820211
23.70416737,GL,PV,-1789448448.0000,2418096640.0000,0.06395517,-118.4918,0.08272784
23.70694399,AA,AX,833009.6250,-1728146.2500,1.09371588,1.0756,0.00765003
23.70694399,AA,GL,-2599192064.0000,-6919348736.0000,0.05756418,1.0025,0.02050208
23.70694399,AA,PV,-4390874112.0000,-4501509632.0000,0.10875165,0.9782,0.00288655
23.70694399,AX,GL,-2600025088.0000,-6917620736.0000,0.43391281,-143.0460,0.24191497
23.70694399,AX,PV,-4391744512.0000,-4499817472.0000,0.09881242,-33.3863,0.03385665
23.70694399,GL,PV,-1791702912.0000,2417819136.0000,0.09296137,-7.4664,0.08275887
23.70972204,AA,AX,832850.5000,-1728015.2500,1.09327069,-1.3266,0.00806936
23.70972204,AA,GL,-2597644800.0000,-6919752192.0000,0.09346855,-7.2753,0.02437575
23.70972204,AA,PV,-4391634944.0000,-4502243328.0000,0.11796476,-0.0422,0.00351005
23.70972204,AX,GL,-2598477568.0000,-6918024192.0000,0.19573699,78.6948,0.21015654
23.70972204,AX,PV,-4392408576.0000,-4500458496.0000,0.11899204,3.5601,0.03012315
23.70972204,GL,PV,-1793956608.0000,2417541376.0000,0.05447101,-26.8002,0.08274878
23.71250010,AA,AX,832685.5000,-1727879.8750,1.09265875,0.7161,0.00858529
23.71250010,AA,GL,-2596096256.0000,-6920155648.0000,0.05515427,66.1789,0.02275019
23.71250010,AA,PV,-4392303616.0000,-4502891008.0000,0.11040516,-1.9983,0.00372865
23.71250010,AX,GL,-2596929024.0000,-6918427648.0000,0.32195385,-162.6216,0.23409694
23.71250010,AX,PV,-4393139712.0000,-4501166080.0000,0.08799724,17.2614,0.03441636
23.71250010,GL,PV,-1796209152.0000,2417263104.0000,0.05695623,54.0603,0.08268118
23.71527815,AA,AX,832517.6875,-1727742.6250,1.09327374,-0.5756,0.00809940
23.71527815,AA,GL,-2594546176.0000,-6920558592.0000,0.06225542,29.6922,0.02109835
23.71527815,AA,PV,-4393043456.0000,-4503609344.0000,0.09564839,-0.7499,0.00346288
23.71527815,AX,GL,-2595378688.0000,-6918831104.0000,0.26968972,116.4961,0.24274212
23.71527815,AX,PV,-4393814016.0000,-4501821440.0000,0.08265155,9.5769,0.03331134
23.71527815,GL,PV,-1798460928.0000,2416984576.0000,0.06546027,34.6127,0.08260844
23.71805620,AA,AX,832371.3125,-1727623.2500,1.09343753,-0.0585,0.00952145
23.71805620,AA,GL,-2592994816.0000,-6920961536.0000,0.04810241,50.6016,0.02194444
23.71805620,AA,PV,-4393695232.0000,-4504244736.0000,0.10352816,-2.7161,0.00316765
