#SRC:M87,DATE(MJD):58228,FREQ:215.1GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.19027758,AA,PV,-3961534208.0000,-4109609728.0000,0.17175061,0.6675,0.00365276
23.19027758,AX,PV,-3962356736.0000,-4107974656.0000,0.16513549,9.4952,0.03857504
23.19305563,AA,AX,802411.5000,-1646431.0000,1.12146340,-1.3906,0.00868671
23.19305563,AA,PV,-3962592768.0000,-4110221568.0000,0.14723204,1.6932,0.00285895
23.19305563,AX,PV,-3963394048.0000,-4108574464.0000,0.13982517,-28.8419,0.04003459
23.19583368,AA,AX,802359.5625,-1646326.0000,1.12205359,3.6327,0.02841335
23.19583368,AA,PV,-3963687168.0000,-4110855680.0000,0.15628030,-3.1100,0.00333323
23.19583368,AX,PV,-3964465408.0000,-4109195264.0000,0.13857330,35.6358,0.08045939
23.19861174,AA,PV,-3964743680.0000,-4111469056.0000,0.14738124,-1.3477,0.00465925
23.19861174,AX,PV,-3965487872.0000,-4109789184.0000,0.14703416,-4.7384,0.04703514
23.20138836,AA,AX,802203.3750,-1646013.7500,1.12229686,-1.0284,0.01174379
23.20416641,AA,AX,802150.9375,-1645910.1250,1.12139487,-1.1305,0.01070775
23.20416641,AA,PV,-3966803712.0000,-4112668928.0000,0.18100266,-0.9032,0.00406483
23.20416641,AX,PV,-3967523584.0000,-4110975232.0000,0.18175790,-10.3299,0.03355745
23.20694447,AA,AX,802072.1875,-1645755.7500,1.12205486,-1.1568,0.01226883
23.20694447,AA,PV,-3967859200.0000,-4113286144.0000,0.14787811,3.4320,0.00339330
23.20694447,AX,PV,-3968774144.0000,-4111706368.0000,0.14464455,-15.6432,0.03898896
23.20972252,AA,PV,-3968877056.0000,-4113882368.0000,0.17718296,-1.3220,0.00527112
23.20972252,AX,PV,-3969744896.0000,-4112275456.0000,0.17896745,-3.2709,0.03035178
23.21250057,AA,AX,801940.8125,-1645501.2500,1.12188666,1.6005,0.00967605
23.21250057,AA,PV,-3969984000.0000,-4114532352.0000,0.16721596,-0.6013,0.00374911
23.21250057,AX,PV,-3970779392.0000,-4112882944.0000,0.16643511,0.5881,0.03066779
23.21527719,AA,AX,801872.5625,-1645370.6250,1.12192540,0.0853,0.01021526
23.21527719,AA,PV,-3971059968.0000,-4115165696.0000,0.17207597,0.7120,0.00415622
23.21527719,AX,PV,-3971811840.0000,-4113490688.0000,0.17410054,-4.6019,0.03209177
23.21805525,AA,AX,801801.8125,-1645236.0000,1.12180624,-0.5141,0.00949994
23.21805525,AA,PV,-3972078592.0000,-4115766528.0000,0.16126884,1.4869,0.00361641
23.21805525,AX,PV,-3972889600.0000,-4114126848.0000,0.16028098,-1.9752,0.02913824
23.22083330,AA,AX,801730.1250,-1645100.8750,1.12177233,-1.6040,0.01059711
23.22083330,AA,PV,-3973119232.0000,-4116381952.0000,0.16500867,1.8585,0.00369295
23.22083330,AX,PV,-3973924864.0000,-4114738944.0000,0.16297215,-7.2555,0.03119741
23.22361135,AA,AX,801669.0625,-1644986.3750,1.12293679,2.0985,0.01514938
23.22361135,AA,PV,-3974146304.0000,-4116990464.0000,0.17138236,-0.7256,0.00357323
23.22361135,AX,PV,-3974838528.0000,-4115280384.0000,0.17232088,1.7765,0.05019929
23.22638941,AA,AX,801559.0000,-1644782.0000,1.12454066,4.4338,0.03787269
23.22916603,AA,AX,801516.5000,-1644703.7500,1.12257149,-1.3182,0.01165522
23.22916603,AA,PV,-3976242944.0000,-4118237184.0000,0.15682835,-1.6846,0.00324996
23.22916603,AX,PV,-3977042432.0000,-4116591360.0000,0.15049580,-19.9555,0.03981808
23.23194408,AA,AX,801445.6250,-1644573.7500,1.12325182,-0.9183,0.00947873
23.23194408,AA,PV,-3977293312.0000,-4118864128.0000,0.16742078,1.2126,0.00372968
23.23194408,AX,PV,-3978110720.0000,-4117229056.0000,0.16155636,0.6583,0.03130407
23.23472214,AA,AX,801376.3750,-1644447.7500,1.12133503,0.0265,0.01214614
23.23472214,AA,PV,-3978232064.0000,-4119425536.0000,0.15224319,-1.3268,0.00426038
23.23472214,AX,PV,-3979094784.0000,-4117817600.0000,0.14659057,-3.8559,0.03648361
23.23750019,AA,AX,801320.2500,-1644346.2500,1.12286335,0.6155,0.01743882
23.23750019,AA,PV,-3979348992.0000,-4120094976.0000,0.15833230,-0.1774,0.00389084
23.23750019,AX,PV,-3979817216.0000,-4118250752.0000,0.15770480,-11.1787,0.05277473
23.24027824,AA,AX,801227.3125,-1644179.3750,1.12287806,-1.0011,0.01203284
23.24027824,AA,PV,-3980352000.0000,-4120697600.0000,0.14922502,-5.0058,0.00372302
23.24305487,AA,AX,801148.7500,-1644039.5000,1.12290737,1.6296,0.01130755
23.24583292,AA,AX,801087.5000,-1643931.1250,1.12330926,2.3384,0.01836821
23.24583292,AA,PV,-3982397184.0000,-4121930752.0000,0.16564741,-1.5747,0.00471804
23.24583292,AX,PV,-3983233280.0000,-4120307968.0000,0.16451270,9.6051,0.03219203
23.24861097,AA,PV,-3983424000.0000,-4122552064.0000,0.14384992,0.1537,0.00317330
23.25138903,AA,AX,800937.5625,-1643668.2500,1.12337758,1.0305,0.01124873
23.25138903,AA,PV,-3984379648.0000,-4123131648.0000,0.16528613,3.5332,0.00461437
23.25138903,AX,PV,-3985249280.0000,-4121529856.0000,0.16552791,-2.1974,0.03591643
23.25694513,AA,AX,800770.5000,-1643379.7500,1.12358258,1.6445,0.01122144
23.25694513,AA,PV,-3986485504.0000,-4124413184.0000,0.16880728,-1.4686,0.00342658
23.25694513,AX,PV,-3987297536.0000,-4122776576.0000,0.16478869,-12.3017,0.03908763
23.25972176,AA,PV,-3987420416.0000,-4124984320.0000,0.14362792,1.1080,0.00423707
23.25972176,AX,PV,-3988276480.0000,-4123374592.0000,0.17030107,21.2027,0.07595905
23.26249981,AA,AX,800612.1875,-1643110.2500,1.12389347,0.3711,0.00964168
23.26249981,AA,PV,-3988550912.0000,-4125676032.0000,0.15635573,-0.5970,0.00386548
23.26249981,AX,PV,-3989281536.0000,-4123990272.0000,0.15320837,9.8794,0.03084046
23.26527786,AA,AX,800540.2500,-1642988.8750,1.12244327,0.6725,0.00956896
23.26527786,AA,PV,-3989482752.0000,-4126247936.0000,0.17753065,-2.7378,0.00402039
23.26527786,AX,PV,-3990318848.0000,-4124626944.0000,0.17511006,7.2291,0.02894069
23.26805592,AA,PV,-3990036224.0000,-4126588416.0000,0.19184224,-2.7602,0.01668765
23.26805592,AX,PV,-3990836736.0000,-4124945152.0000,0.15145484,51.7507,0.12633700
23.54583263,AA,PV,-4080379648.0000,-4189536512.0000,0.14252323,2.0734,0.00336617
23.54861069,AA,PV,-4081162496.0000,-4190164224.0000,0.15021267,-1.7996,0.00336607
23.55138874,AA,PV,-4081941248.0000,-4190790400.0000,0.14452498,1.1171,0.00333220
23.55138874,AX,PV,-4082761984.0000,-4189185792.0000,0.13932407,9.4438,0.03886615
23.55416679,AA,AX,789802.6875,-1629503.8750,1.12131321,-1.1765,0.00860555
23.55416679,AA,PV,-4082704128.0000,-4191405824.0000,0.13754471,1.3482,0.00335348
23.55416679,AX,PV,-4083518464.0000,-4189796096.0000,0.13230773,12.5942,0.03073506
23.55694485,AA,AX,789673.2500,-1629374.5000,1.12096549,-2.4116,0.00897582
23.55694485,AA,PV,-4083522816.0000,-4192068096.0000,0.14457289,3.1524,0.00418686
23.55694485,AX,PV,-4084312320.0000,-4190438656.0000,0.14511742,-9.2788,0.02977328
23.55972290,AA,PV,-4084284672.0000,-4192686336.0000,0.14899163,-4.8291,0.00378744
23.55972290,AX,PV,-4085082368.0000,-4191063552.0000,0.14973340,-10.3379,0.03047134
23.56249952,AA,AX,789418.1250,-1629121.1250,1.12139584,-0.3171,0.00882528
23.56249952,AA,PV,-4085082880.0000,-4193335808.0000,0.14035205,2.4272,0.00305715
23.56249952,AX,PV,-4085860864.0000,-4191697408.0000,0.14378531,-18.5766,0.03629749
23.56527758,AA,AX,789295.8125,-1629000.3750,1.12109075,-2.4159,0.00984876
23.56527758,AA,PV,-4085838848.0000,-4193952768.0000,0.13601585,1.3851,0.00339946
23.56527758,AX,PV,-4086641664.0000,-4192334848.0000,0.13214695,11.2430,0.03411920
23.56805563,AA,PV,-4086619136.0000,-4194591744.0000,0.15894739,2.5697,0.00322994
23.56805563,AX,PV,-4087404032.0000,-4192959232.0000,0.15788999,-8.4816,0.03169668
23.57083368,AA,AX,789029.6250,-1628739.0000,1.12093965,-1.5499,0.00931301
23.57083368,AA,PV,-4087404800.0000,-4195236608.0000,0.14443133,-2.1156,0.00358258
23.57083368,AX,PV,-4088163840.0000,-4193583360.0000,0.14143016,-10.8187,0.03606901
23.57361174,AA,AX,788915.5000,-1628627.6250,1.12106116,0.1076,0.01078181
23.57361174,AA,PV,-4088157952.0000,-4195856896.0000,0.14202731,1.2412,0.00332609
23.57361174,AX,PV,-4088864768.0000,-4194160640.0000,0.13860445,-25.0459,0.03680422
23.57916641,AA,PV,-4089701888.0000,-4197134336.0000,0.16521975,-1.3825,0.00344693
23.58194447,AA,AX,788493.4375,-1628218.6250,1.12088821,-0.4058,0.00890145
23.58194447,AA,PV,-4090486016.0000,-4197786112.0000,0.16352579,-0.0084,0.00335905
23.58194447,AX,PV,-4091252736.0000,-4196139520.0000,0.16370661,-3.1075,0.03047730
23.58472252,AA,PV,-4091141888.0000,-4198332672.0000,0.15520474,-1.0937,0.00416283
23.58472252,AX,PV,-4092007680.0000,-4196769280.0000,0.15393901,-1.8563,0.03153101
23.58750057,AA,AX,788234.4375,-1627970.0000,1.12143514,-2.9412,0.00770455
23.58750057,AA,PV,-4091966208.0000,-4199021824.0000,0.16444263,-1.0082,0.00331679
23.58750057,AX,PV,-4092774656.0000,-4197410816.0000,0.16406301,-7.7191,0.03008542
23.59027719,AA,AX,788105.2500,-1627846.6250,1.12130450,-0.1710,0.00804471
23.59027719,AA,PV,-4092772352.0000,-4199697920.0000,0.15894146,-2.1558,0.00320561
23.59027719,AX,PV,-4093564672.0000,-4198073856.0000,0.15900492,-0.7787,0.03179128
23.59305525,AA,AX,787975.5625,-1627723.3750,1.12148828,-0.1138,0.00793643
23.59305525,AA,PV,-4093488384.0000,-4200300544.0000,0.15594811,-0.5346,0.00343266
23.59305525,AX,PV,-4094256128.0000,-4198655744.0000,0.15389396,-17.4057,0.03000107
23.59861135,AA,AX,787704.9375,-1627467.3750,1.12115660,-1.4468,0.00887966
23.59861135,AA,PV,-4095025152.0000,-4201599232.0000,0.15259254,-0.4515,0.00310734
23.59861135,AX,PV,-4095801856.0000,-4199962368.0000,0.15209155,4.5205,0.03376847
23.60138941,AA,AX,787580.5000,-1627350.2500,1.12117605,-1.0464,0.01183183
23.60138941,AA,PV,-4095708672.0000,-4202179584.0000,0.16163811,-2.2315,0.00351325
23.60138941,AX,PV,-4096547072.0000,-4200595712.0000,0.15075051,-3.7949,0.03531295
23.60416603,AA,AX,787458.1875,-1627235.6250,1.12141319,-1.5995,0.01030877
23.60694408,AA,AX,787284.6875,-1627073.5000,1.12153317,-2.4857,0.00939644
23.60694408,AA,PV,-4097260800.0000,-4203503872.0000,0.15949203,-0.2962,0.00364954
23.60694408,AX,PV,-4098102784.0000,-4201923584.0000,0.15919511,9.4528,0.03341577
23.60972214,AA,PV,-4097965568.0000,-4204107776.0000,0.15636045,2.6890,0.00319649
23.60972214,AX,PV,-4098766848.0000,-4202492928.0000,0.15792467,-7.6666,0.02947344
23.61250019,AA,AX,787021.6250,-1626829.2500,1.12143538,-1.7243,0.00804123
23.61527824,AA,AX,786888.1250,-1626706.0000,1.12132227,-0.1371,0.00812824
23.61527824,AA,PV,-4099451136.0000,-4205387008.0000,0.16143310,-1.8910,0.00344440
23.61805487,AA,PV,-4099842048.0000,-4205724928.0000,0.16657574,1.0848,0.01463185
23.66805553,AA,PV,-4112982528.0000,-4217431552.0000,0.14542803,3.0084,0.00397868
23.66805553,AX,PV,-4113853440.0000,-4215886848.0000,0.13714246,-10.0030,0.03117800
23.67083359,AA,AX,784047.3750,-1624176.8750,1.12223266,0.3542,0.00709346
23.67083359,AA,PV,-4113778176.0000,-4218163456.0000,0.13372042,1.3383,0.00307053
23.67083359,AX,PV,-4114549248.0000,-4216527360.0000,0.13619364,-13.4961,0.03037390
23.67361164,AA,PV,-4114477312.0000,-4218809088.0000,0.14520941,-1.8199,0.00283986
23.67361164,AX,PV,-4115227392.0000,-4217153536.0000,0.14424699,14.9659,0.03186134
23.67638826,AA,AX,783752.3125,-1623923.8750,1.12206909,-0.3441,0.00680015
23.67916632,AA,AX,783608.9375,-1623801.5000,1.12225259,-0.5141,0.00824692
23.68194437,AA,AX,783395.6250,-1623620.1250,1.12238797,-2.0544,0.02595463
23.68194437,AA,PV,-4116517888.0000,-4220705280.0000,0.13719543,-0.4885,0.00256018
23.68472242,AA,AX,783313.0625,-1623550.2500,1.12266932,-0.3338,0.00900428
23.68472242,AA,PV,-4117190912.0000,-4221334528.0000,0.15177521,2.2310,0.00311268
23.68472242,AX,PV,-4117977600.0000,-4219714304.0000,0.15167548,-6.5707,0.03712807
23.68750048,AA,AX,783161.8125,-1623422.3750,1.12273660,-0.2576,0.00754565
23.68750048,AA,PV,-4117881088.0000,-4221982464.0000,0.13619541,-2.2600,0.00296799
23.68750048,AX,PV,-4118659072.0000,-4220354304.0000,0.13188209,-8.1369,0.02864261
23.69027710,AA,PV,-4118567424.0000,-4222628864.0000,0.15607069,0.4013,0.00383991
23.69027710,AX,PV,-4119347200.0000,-4221002752.0000,0.16103597,-7.3219,0.03071175
23.69305515,AA,AX,782853.5625,-1623163.2500,1.12204037,1.8963,0.00927545
23.69305515,AA,PV,-4119272192.0000,-4223294976.0000,0.14651570,1.6203,0.00366722
23.69305515,AX,PV,-4120027648.0000,-4221646080.0000,0.13682444,-6.2566,0.03629348
23.69583321,AA,AX,782741.1250,-1623069.1250,1.12264382,1.1782,0.02487599
23.69583321,AA,PV,-4119905536.0000,-4223895808.0000,0.14291832,-1.9170,0.00375109
23.69583321,AX,PV,-4120676096.0000,-4222261248.0000,0.14104254,1.2721,0.02843289
23.69861126,AA,AX,782554.8125,-1622913.7500,1.12253367,1.0839,0.00754031
23.69861126,AA,PV,-4120588288.0000,-4224545280.0000,0.14900246,-0.2425,0.00335332
23.69861126,AX,PV,-4121353984.0000,-4222906368.0000,0.14884719,14.7524,0.02592801
23.70138931,AA,AX,782406.1250,-1622790.1250,1.12208570,-0.0269,0.00751890
23.70138931,AA,PV,-4121248512.0000,-4225175808.0000,0.14709965,-1.0721,0.00302213
23.70138931,AX,PV,-4122013184.0000,-4223535872.0000,0.13921822,-8.1815,0.03220073
23.70416737,AA,AX,782284.8750,-1622689.6250,1.12179929,1.2779,0.01202830
23.70694399,AA,AX,782038.5000,-1622486.2500,1.12201877,2.1245,0.02876949
23.70972204,AA,AX,781953.0000,-1622416.0000,1.12134000,-0.8227,0.00893924
23.71250010,AA,AX,781799.2500,-1622289.7500,1.12089054,-0.4773,0.00838311
23.71250010,AA,PV,-4123919872.0000,-4227748608.0000,0.14952608,0.3501,0.00363739
23.71250010,AX,PV,-4124665856.0000,-4226091520.0000,0.15310859,-18.1214,0.02733082
23.71527815,AA,AX,781646.6875,-1622165.0000,1.12158024,0.4015,0.00759158
23.71527815,AA,PV,-4124580608.0000,-4228390400.0000,0.14191403,-1.4693,0.00443701
23.71527815,AX,PV,-4125336576.0000,-4226743296.0000,0.14383136,-0.9084,0.02641085
23.71805620,AA,AX,781496.7500,-1622042.7500,1.12125790,-1.1837,0.00810979
23.71805620,AA,PV,-4125208320.0000,-4229002240.0000,0.15662374,0.5639,0.00358751
23.71805620,AX,PV,-4126006784.0000,-4227396864.0000,0.15962075,-1.2630,0.02670520
23.72083282,AA,AX,781348.5000,-1621922.1250,1.12100880,-0.1780,0.00858266
23.72083282,AA,PV,-4125870848.0000,-4229650432.0000,0.14968335,0.2406,0.00339935
23.72083282,AX,PV,-4126657280.0000,-4228033536.0000,0.14856300,-2.7222,0.02722608
23.72361088,AA,AX,781137.3750,-1621751.2500,1.12203819,-1.4175,0.06258683
23.72361088,AA,PV,-4126525440.0000,-4230292992.0000,0.14126912,-0.0991,0.00341188
23.72361088,AX,PV,-4127248640.0000,-4228614144.0000,0.15216880,9.0044,0.03690802
23.72916698,AA,AX,780867.8125,-1621534.0000,1.12161771,-1.4136,0.00896244
23.72916698,AA,PV,-4127828224.0000,-4231578880.0000,0.14107287,-2.2369,0.00327891
23.72916698,AX,PV,-4128627968.0000,-4229976064.0000,0.14336316,-6.2318,0.03167478
23.73194504,AA,AX,780718.6875,-1621414.2500,1.12148734,-1.4850,0.00752761
23.73472166,AA,AX,780557.7500,-1621285.5000,1.12125916,0.8361,0.00802488
23.73472166,AA,PV,-4129090304.0000,-4232833024.0000,0.14783795,1.5952,0.00334093
23.73472166,AX,PV,-4129865472.0000,-4231206400.0000,0.14821146,-8.4796,0.03073986
23.73749971,AA,AX,780403.6875,-1621162.6250,1.12141228,-0.4118,0.00739807
23.73749971,AA,PV,-4129707264.0000,-4233449472.0000,0.14880454,-0.1140,0.00377417
23.73749971,AX,PV,-4130546176.0000,-4231887104.0000,0.14910467,-5.2937,0.02750183
23.74027777,AA,PV,-4130402816.0000,-4234147328.0000,0.14575104,-8.5057,0.00515162
23.74027777,AX,PV,-4131149824.0000,-4232492800.0000,0.14369318,-3.5684,0.02880929
23.74305582,AA,AX,780085.6875,-1620910.1250,1.12171790,0.3761,0.00767068
23.74305582,AA,PV,-4131027712.0000,-4234776320.0000,0.14178176,1.0960,0.00339608
23.74305582,AX,PV,-4131796992.0000,-4233144320.0000,0.13973873,-4.4122,0.02884003
23.74583387,AX,PV,-4132425216.0000,-4233779200.0000,0.16027594,-3.9586,0.02429244
23.74861050,AA,AX,779771.6250,-1620662.3750,1.12128901,0.1294,0.00771793
24.06805515,AA,PV,-4190305792.0000,-4310374400.0000,0.14053315,-1.2368,0.00291342
24.07083321,AA,AX,758415.5000,-1606416.2500,1.12179951,0.6834,0.00709236
24.07083321,AA,PV,-4190695680.0000,-4311048704.0000,0.15473074,2.6323,0.00335619
24.07083321,AX,PV,-4191463168.0000,-4309458432.0000,0.15808435,3.7082,0.03159961
24.07361126,AA,AX,758227.9375,-1606308.0000,1.12176366,0.2297,0.00851483
24.07638931,AA,AX,758001.6875,-1606177.8750,1.12183060,0.0883,0.00684611
24.07916737,AA,AX,757770.5000,-1606045.2500,1.12142186,0.3207,0.00909223
24.07916737,AA,PV,-4191779840.0000,-4312948736.0000,0.13738228,0.5040,0.00313612
24.08194542,AA,PV,-4192185600.0000,-4313668096.0000,0.15059901,-2.0757,0.00375443
24.08194542,AX,PV,-4192913920.0000,-4312010240.0000,0.15119578,-12.5601,0.03240532
24.08749866,AA,PV,-4192902656.0000,-4314952192.0000,0.14566970,0.7928,0.00281122
24.09027672,AA,AX,756951.0000,-1605577.7500,1.12204713,-0.6413,0.00611918
24.09027672,AX,PV,-4194009856.0000,-4313979904.0000,0.15872172,-7.1199,0.02606274
24.09305477,AA,AX,756739.0000,-1605457.5000,1.12208206,1.0626,0.00825202
24.09305477,AA,PV,-4193610496.0000,-4316236288.0000,0.14543248,-2.6917,0.00268218
24.09305477,AX,PV,-4194364160.0000,-4314624512.0000,0.14751740,8.6037,0.04077080
24.09583282,AA,AX,756556.5000,-1605354.2500,1.12163651,0.8362,0.00952231
24.09583282,AX,PV,-4194702336.0000,-4315244032.0000,0.15622620,14.6173,0.03073669
24.09861088,AA,AX,756296.8125,-1605207.6250,1.12154325,1.4379,0.00793858
24.09861088,AA,PV,-4194313472.0000,-4317526528.0000,0.15563496,-1.1236,0.00282068
24.09861088,AX,PV,-4195068160.0000,-4315918336.0000,0.15836781,-20.8838,0.02973926
24.10138893,AA,AX,756102.3750,-1605098.0000,1.12193240,-1.1921,0.00601821
24.10138893,AA,PV,-4194666240.0000,-4318180352.0000,0.14911969,-3.0995,0.00279255
24.10138893,AX,PV,-4195431168.0000,-4316591616.0000,0.14607594,0.0487,0.02886679
24.10416698,AA,AX,755888.8125,-1604978.0000,1.12182194,1.2332,0.00611491
24.10416698,AA,PV,-4195012096.0000,-4318825472.0000,0.14681863,0.2110,0.00287645
24.10416698,AX,PV,-4195776256.0000,-4317236224.0000,0.14921051,0.5077,0.02781785
24.10694504,AA,AX,755674.8125,-1604858.0000,1.12191208,-0.0572,0.00603956
24.10694504,AA,PV,-4195352832.0000,-4319465472.0000,0.15638715,1.1331,0.00294769
24.10694504,AX,PV,-4196113664.0000,-4317870080.0000,0.15679602,-4.0601,0.02628972
24.10972309,AA,AX,755460.4375,-1604738.1250,1.12207935,1.3830,0.00606358
24.10972309,AA,PV,-4195704320.0000,-4320129536.0000,0.14932638,4.2455,0.00273969
24.10972309,AX,PV,-4196456704.0000,-4318519296.0000,0.15050700,4.4511,0.02833740
24.11250114,AA,AX,755245.3125,-1604617.8750,1.12228354,-0.1725,0.00634463
24.11250114,AA,PV,-4196052736.0000,-4320792576.0000,0.14692900,-0.8849,0.00285798
24.11250114,AX,PV,-4196802048.0000,-4319176704.0000,0.13755996,-2.1573,0.02918878
24.11527920,AA,AX,755112.3125,-1604543.8750,1.12177212,0.8598,0.01294786
24.11527920,AX,PV,-4197026304.0000,-4319605760.0000,0.15551038,-4.3441,0.08646412
24.11805439,AA,AX,754767.3125,-1604352.1250,1.12171789,-0.9815,0.01123979
24.11805439,AX,PV,-4197546752.0000,-4320609280.0000,0.14461592,1.1852,0.05161695
24.12361050,AA,AX,754396.1250,-1604146.6250,1.12223706,0.0575,0.00831476
24.12361050,AA,PV,-4197370624.0000,-4323340800.0000,0.15227862,-0.2814,0.00345186
