#SRC:M87,DATE(MJD):58232,FREQ:213.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.30972242,AA,PV,-4052118784.0000,-4156954112.0000,0.11548852,-0.1723,0.00315161
23.30972242,AA,AX,784227.5625,-1609334.0000,1.15143235,0.0423,0.00669834
23.30972242,AX,PV,-4052910592.0000,-4155351296.0000,0.11778207,4.0420,0.02349241
23.31250048,AA,PV,-4052868608.0000,-4157588224.0000,0.14271745,0.3703,0.00347007
23.31250048,AA,AX,784087.1875,-1609211.2500,1.15197156,-0.0241,0.00633461
23.31250048,AX,PV,-4053652736.0000,-4155979008.0000,0.14326328,-6.2391,0.01979236
23.31527710,AA,PV,-4053616384.0000,-4158222592.0000,0.12387798,0.6138,0.00285231
23.31527710,AA,AX,783946.3125,-1609088.6250,1.15191129,-0.0539,0.00633135
23.31527710,AX,PV,-4054400256.0000,-4156613376.0000,0.12541491,1.7268,0.02404283
23.31805515,AA,PV,-4054361856.0000,-4158856960.0000,0.14216242,-0.5949,0.00321399
23.31805515,AA,AX,783805.0625,-1608966.0000,1.15179092,0.0491,0.00636487
23.31805515,AX,PV,-4055145728.0000,-4157248000.0000,0.14281071,-4.4449,0.02145307
23.32083321,AA,PV,-4055105280.0000,-4159491328.0000,0.11766446,-0.0579,0.00308517
23.32083321,AA,AX,783663.3750,-1608843.3750,1.15141602,-0.1094,0.00655053
23.32083321,AX,PV,-4055889152.0000,-4157882624.0000,0.11881695,-8.5196,0.02300433
23.32361126,AA,PV,-4055861504.0000,-4160138752.0000,0.09298819,-0.3681,0.00407525
23.32361126,AX,PV,-4056630016.0000,-4158517248.0000,0.10205346,-5.0512,0.02120400
23.32638931,AA,PV,-4056585728.0000,-4160760576.0000,0.09359673,-0.5964,0.00295601
23.32638931,AA,AX,783378.7500,-1608598.1250,1.15155232,-0.0866,0.00642342
23.32638931,AX,PV,-4057369088.0000,-4159152128.0000,0.09545556,-0.8397,0.02355052
23.32916737,AA,PV,-4057322496.0000,-4161395456.0000,0.09761182,-0.3821,0.00341558
23.32916737,AA,AX,783235.8125,-1608475.5000,1.15141048,-0.1408,0.00666616
23.32916737,AX,PV,-4058105856.0000,-4159787008.0000,0.08054366,18.3262,0.02115486
23.33194399,AA,PV,-4058057472.0000,-4162030336.0000,0.10598340,0.0835,0.00326233
23.33194399,AA,AX,783092.5000,-1608353.0000,1.15096776,0.1087,0.00703851
23.33194399,AX,PV,-4058840576.0000,-4160422144.0000,0.10859099,-6.0339,0.02339206
23.33472204,AA,AX,782948.7500,-1608230.5000,1.15119257,-0.2517,0.00704869
23.33750010,AA,PV,-4059520512.0000,-4163300608.0000,0.08829367,-1.0282,0.00313904
23.33750010,AA,AX,782804.5625,-1608108.0000,1.15179148,0.1257,0.00706720
23.33750010,AX,PV,-4060303360.0000,-4161692672.0000,0.09076025,17.0178,0.02441667
23.34027815,AA,AX,782659.0000,-1607984.6250,1.15116243,-0.2638,0.00758288
23.34305620,AA,PV,-4060974848.0000,-4164571392.0000,0.10730591,-0.1024,0.00351395
23.34305620,AA,AX,782514.9375,-1607863.0000,1.15197478,-0.1247,0.00693242
23.34305620,AX,PV,-4061754880.0000,-4162961408.0000,0.11035400,18.8392,0.02183970
23.34583282,AA,PV,-4061698816.0000,-4165206784.0000,0.09416877,-0.8762,0.00297436
23.34583282,AX,PV,-4062481152.0000,-4163599104.0000,0.09519339,19.5362,0.02450192
23.34861088,AA,AX,782223.6875,-1607618.2500,1.15183623,-0.0419,0.00695538
23.34861088,AX,PV,-4063202816.0000,-4164234752.0000,0.12250377,-5.0277,0.02231572
23.40138960,AA,PV,-4075757824.0000,-4177971712.0000,0.10348058,0.1355,0.00320633
23.40694427,AA,PV,-4077079040.0000,-4179215872.0000,0.10944586,1.3894,0.00290751
23.40972233,AA,PV,-4077753344.0000,-4179854080.0000,0.12069362,-0.4092,0.00289641
23.41250038,AA,PV,-4078425344.0000,-4180492032.0000,0.08267759,0.3496,0.00290125
23.41527843,AA,PV,-4079095296.0000,-4181130240.0000,0.08643602,0.1472,0.00290754
23.41805506,AA,PV,-4079762944.0000,-4181768704.0000,0.10605925,0.2987,0.00291238
23.42083311,AA,PV,-4080428544.0000,-4182407168.0000,0.11359297,0.1245,0.00291758
23.42361116,AA,PV,-4081091840.0000,-4183045632.0000,0.11085801,1.4048,0.00292318
23.42638922,AA,PV,-4081753088.0000,-4183684352.0000,0.09640400,-1.2650,0.00290924
23.42916727,AA,PV,-4082408704.0000,-4184319744.0000,0.09323272,0.1893,0.00292818
23.43472195,AA,PV,-4083723520.0000,-4185600768.0000,0.08793816,-0.6544,0.00278759
23.43750000,AA,PV,-4084376064.0000,-4186240000.0000,0.11636482,0.0906,0.00274574
23.44305611,AA,PV,-4085674496.0000,-4187518464.0000,0.11533087,-1.2364,0.00268418
23.44583273,AA,PV,-4086320640.0000,-4188157696.0000,0.11797249,0.6842,0.00269173
23.44861078,AA,PV,-4086964480.0000,-4188797184.0000,0.11945400,-0.3924,0.00269884
23.45138884,AA,PV,-4087606016.0000,-4189436672.0000,0.09777822,-0.6587,0.00270504
23.45416689,AA,PV,-4088245504.0000,-4190076416.0000,0.10559107,-0.6075,0.00271211
23.45694494,AA,PV,-4088882688.0000,-4190716160.0000,0.12044837,0.2074,0.00271908
23.45972157,AA,PV,-4089517824.0000,-4191356160.0000,0.09820146,0.0786,0.00272274
23.46249962,AA,PV,-4090150912.0000,-4191995904.0000,0.09637814,-0.8982,0.00272156
23.46527767,AA,PV,-4090781696.0000,-4192636160.0000,0.10662965,-0.5674,0.00272045
23.46805573,AA,PV,-4091416576.0000,-4193282816.0000,0.07405429,0.6693,0.00283464
23.47083378,AA,PV,-4092036608.0000,-4193916416.0000,0.07278239,-1.9119,0.00271825
23.47361040,AA,PV,-4092660736.0000,-4194556928.0000,0.08194734,-1.0287,0.00271701
23.47638845,AA,PV,-4093282816.0000,-4195197440.0000,0.08539679,-0.4455,0.00271755
23.47916651,AA,PV,-4093902848.0000,-4195837952.0000,0.09964494,0.0284,0.00271629
23.48194456,AA,PV,-4094520576.0000,-4196478464.0000,0.10163957,-1.2767,0.00271539
23.80138922,AA,PV,-4150962432.0000,-4270713600.0000,0.11582522,0.9719,0.00281275
23.80138922,AA,AX,752953.3750,-1588016.7500,1.15121592,0.1305,0.00596544
23.80138922,AX,PV,-4151713536.0000,-4269122304.0000,0.11707324,2.4912,0.02318183
23.80416727,AA,PV,-4151323904.0000,-4271360000.0000,0.10897045,1.1115,0.00243491
23.80694389,AA,PV,-4151684864.0000,-4272009472.0000,0.13009062,0.2492,0.00259535
23.80694389,AA,AX,752528.0000,-1587781.6250,1.15098609,0.0871,0.00593056
23.80694389,AX,PV,-4152437504.0000,-4270421760.0000,0.13626837,3.4997,0.02494535
23.80972195,AA,PV,-4152043776.0000,-4272659200.0000,0.11865483,-0.5029,0.00291848
23.80972195,AA,AX,752314.3125,-1587663.8750,1.15063636,0.1260,0.00620913
23.81250000,AA,PV,-4152400384.0000,-4273308928.0000,0.13042919,0.1972,0.00331108
23.81250000,AA,AX,752100.2500,-1587546.2500,1.15076588,0.0897,0.00600482
23.81250000,AX,PV,-4153152512.0000,-4271721472.0000,0.13417441,18.6686,0.01971852
23.81527805,AA,PV,-4152754688.0000,-4273958656.0000,0.13452096,0.8544,0.00315733
23.81527805,AA,AX,751885.8125,-1587428.5000,1.15073016,0.0699,0.00591154
23.81527805,AX,PV,-4153509632.0000,-4272376576.0000,0.13372775,-16.0999,0.02072507
23.81805611,AA,PV,-4153106944.0000,-4274608640.0000,0.13757799,-0.2366,0.00273339
23.81805611,AA,AX,751670.9375,-1587310.8750,1.15098398,0.1678,0.00571846
23.81805611,AX,PV,-4153858816.0000,-4273021184.0000,0.13917180,-1.4366,0.02262799
23.82361078,AX,PV,-4154563072.0000,-4274334208.0000,0.13706759,-17.8594,0.02050885
23.82638884,AA,PV,-4154150400.0000,-4276558336.0000,0.11572897,0.9691,0.00246515
23.82638884,AA,AX,751023.9375,-1586958.1250,1.15104154,0.1175,0.00557434
23.82638884,AX,PV,-4154901504.0000,-4274971392.0000,0.11539788,12.4425,0.02428507
23.82916689,AA,PV,-4154493952.0000,-4277208576.0000,0.12362014,-0.3233,0.00269431
23.82916689,AA,AX,750807.5000,-1586840.6250,1.15076537,0.1418,0.00562188
23.82916689,AX,PV,-4155244544.0000,-4275621632.0000,0.12297983,-15.4672,0.02235166
23.83194494,AA,PV,-4154834944.0000,-4277858560.0000,0.12748265,-0.7029,0.00303804
23.83194494,AA,AX,750590.6250,-1586723.2500,1.15026111,0.0996,0.00591524
23.83194494,AX,PV,-4155585536.0000,-4276271872.0000,0.13098687,-11.1268,0.02080584
23.83472157,AA,PV,-4155173888.0000,-4278508800.0000,0.09729413,0.5943,0.00233111
23.83472157,AA,AX,750373.3750,-1586605.7500,1.15073310,0.0575,0.00558500
23.83472157,AX,PV,-4155924480.0000,-4276922112.0000,0.09544221,-10.4105,0.02553546
23.83749962,AA,PV,-4155510784.0000,-4279159040.0000,0.12184048,0.3509,0.00253888
23.83749962,AA,AX,750155.7500,-1586488.3750,1.15062343,0.0246,0.00560763
23.83749962,AX,PV,-4156260864.0000,-4277572352.0000,0.12176397,1.1021,0.02349726
23.84027767,AA,PV,-4155845376.0000,-4279809280.0000,0.11335368,-0.2154,0.00260626
23.84027767,AA,AX,749937.6875,-1586371.0000,1.15073633,0.0582,0.00552932
23.84027767,AX,PV,-4156595200.0000,-4278222848.0000,0.11500085,2.8934,0.02251311
23.84305573,AA,PV,-4156177664.0000,-4280459520.0000,0.10111969,-0.2188,0.00292791
23.84305573,AA,AX,749719.2500,-1586253.6250,1.15062337,-0.0160,0.00561824
23.84305573,AX,PV,-4156927488.0000,-4278873344.0000,0.10578741,-13.0045,0.02033084
23.84583378,AA,PV,-4156507904.0000,-4281110016.0000,0.10564958,-0.0686,0.00259991
23.84583378,AA,AX,749500.3750,-1586136.3750,1.15035009,0.0364,0.00567286
23.84583378,AX,PV,-4157257728.0000,-4279524864.0000,0.10757506,7.0566,0.02359570
23.84861040,AA,PV,-4156835840.0000,-4281760256.0000,0.11040454,0.5525,0.00329828
23.84861040,AX,PV,-4157584896.0000,-4280174336.0000,0.11552518,-3.9447,0.01884381
23.85138845,AA,PV,-4157161472.0000,-4282410752.0000,0.10147801,-0.4021,0.00273788
23.85138845,AX,PV,-4157909504.0000,-4280822784.0000,0.10471581,-8.9598,0.02441336
23.85416651,AA,AX,748832.6250,-1585780.0000,1.15002641,-0.0567,0.00607389
23.85416651,AA,PV,-4157484800.0000,-4283061248.0000,0.09164356,-0.8790,0.00265296
23.85416651,AX,PV,-4158233856.0000,-4281475584.0000,0.09752664,-16.6617,0.02324863
23.85694456,AA,PV,-4157806336.0000,-4283712000.0000,0.08631387,-0.2577,0.00228393
23.85972261,AA,AX,748400.1250,-1585550.3750,1.15076488,-0.0609,0.00551028
23.86250067,AA,PV,-4158442240.0000,-4285013248.0000,0.10915551,0.5550,0.00266379
23.86250067,AA,AX,748178.8750,-1585433.3750,1.15035915,-0.0000,0.00587319
23.86250067,AX,PV,-4159190272.0000,-4283427840.0000,0.10669170,9.0051,0.02332785
23.86527729,AA,PV,-4158756864.0000,-4285664000.0000,0.12921453,0.2025,0.00304890
23.86527729,AA,AX,747957.2500,-1585316.2500,1.15090603,-0.0324,0.00590789
23.86805534,AA,PV,-4159069184.0000,-4286314752.0000,0.12268432,-0.3673,0.00287176
23.86805534,AA,AX,747735.1875,-1585199.2500,1.15075379,-0.0842,0.00610727
23.87083340,AA,PV,-4159379456.0000,-4286965504.0000,0.10945280,0.3875,0.00304971
23.87083340,AA,AX,747512.7500,-1585082.2500,1.15122906,-0.1259,0.00618834
23.87083340,AX,PV,-4160126976.0000,-4285380352.0000,0.11077886,-7.9160,0.02146323
23.87361145,AA,PV,-4159691520.0000,-4287624960.0000,0.09707822,0.3747,0.00307070
23.87361145,AA,AX,747289.9375,-1584965.3750,1.15127121,-0.1300,0.00629227
23.87361145,AX,PV,-4160434944.0000,-4286031360.0000,0.10001694,13.7942,0.02213917
23.87638950,AA,AX,747066.6875,-1584848.3750,1.15075288,-0.0857,0.00702563
23.87916613,AA,AX,746837.9375,-1584728.8750,1.15157642,0.0284,0.00654380
23.87916613,AA,PV,-4160296960.0000,-4288918272.0000,0.11641623,-1.1971,0.00284275
23.87916613,AX,PV,-4161043712.0000,-4287333632.0000,0.12064033,4.9557,0.02231010
23.88194418,AA,PV,-4160598272.0000,-4289569280.0000,0.12144195,-0.6413,0.00308650
23.88194418,AX,PV,-4161344768.0000,-4287984640.0000,0.11258498,5.9058,0.02118025
23.93472290,AA,PV,-4165904128.0000,-4301946880.0000,0.14672340,0.4340,0.00314525
23.93472290,AA,AX,742287.3125,-1582401.3750,1.15154573,-0.2049,0.00588261
23.93472290,AX,PV,-4166646272.0000,-4300364800.0000,0.15002875,-10.4107,0.01975950
23.93749952,AA,PV,-4166159872.0000,-4302595584.0000,0.13380251,-1.1544,0.00257476
23.93749952,AA,AX,742055.3750,-1582285.2500,1.15177470,-0.2234,0.00574676
23.93749952,AX,PV,-4166903296.0000,-4301016576.0000,0.13527568,-12.6195,0.02402233
23.94027758,AA,AX,741823.0000,-1582169.1250,1.15099306,-0.3014,0.00613813
23.94305563,AA,PV,-4166668800.0000,-4303902720.0000,0.14764956,0.1934,0.00302401
23.94305563,AA,AX,741590.2500,-1582053.0000,1.15105893,-0.2392,0.00605431
23.94583368,AA,PV,-4166919168.0000,-4304555008.0000,0.12516286,-0.4723,0.00308666
23.94583368,AA,AX,741357.1250,-1581937.0000,1.15078903,-0.2556,0.00612743
23.94583368,AX,PV,-4167660544.0000,-4302972928.0000,0.12500007,1.8180,0.02093433
23.94861174,AA,PV,-4167167488.0000,-4305206784.0000,0.12843079,0.3887,0.00294050
23.94861174,AX,PV,-4167908608.0000,-4303625216.0000,0.13113972,-20.4860,0.02030010
23.95138836,AA,PV,-4167413504.0000,-4305859072.0000,0.12104444,-0.6297,0.00265650
23.95138836,AA,AX,740889.7500,-1581705.1250,1.15138312,-0.1620,0.00566222
23.95138836,AX,PV,-4168154368.0000,-4304277504.0000,0.12340420,-11.2776,0.02247501
23.95416641,AA,PV,-4167657472.0000,-4306511360.0000,0.13407599,-0.0213,0.00304895
23.95416641,AX,PV,-4168397824.0000,-4304929792.0000,0.14088671,-2.1182,0.02306661
23.95694447,AA,PV,-4167898880.0000,-4307163136.0000,0.14028131,0.2409,0.00310338
23.95694447,AA,AX,740420.6875,-1581473.2500,1.15038259,-0.1063,0.00604498
23.95694447,AX,PV,-4168639232.0000,-4305582080.0000,0.14434972,6.0168,0.02054355
23.95972252,AA,PV,-4168138240.0000,-4307815424.0000,0.10947936,-1.4642,0.00257358
23.95972252,AX,PV,-4168878592.0000,-4306234368.0000,0.10996980,-21.2007,0.02556010
23.96250057,AA,PV,-4168375552.0000,-4308467712.0000,0.14434345,0.6318,0.00320676
23.96250057,AA,AX,739950.1250,-1581241.6250,1.15072260,-0.0933,0.00599202
23.96250057,AX,PV,-4169115392.0000,-4306886656.0000,0.14763108,-6.2296,0.01969218
23.96527719,AA,PV,-4168610304.0000,-4309120000.0000,0.14032310,0.4351,0.00278055
23.96527719,AA,AX,739714.2500,-1581125.8750,1.15067054,-0.0741,0.00589912
23.96527719,AX,PV,-4169350144.0000,-4307538944.0000,0.14572925,-11.7914,0.02234346
23.96805525,AA,PV,-4168843264.0000,-4309772288.0000,0.09560718,-0.6191,0.00254386
23.96805525,AA,AX,739477.9375,-1581010.1250,1.15079421,-0.0489,0.00588589
23.97083330,AA,PV,-4169073664.0000,-4310424576.0000,0.11456877,-0.4146,0.00261773
23.97083330,AA,AX,739241.3125,-1580894.5000,1.15123427,0.0372,0.00559623
23.97083330,AX,PV,-4169812992.0000,-4308843520.0000,0.11696357,3.1748,0.02250608
23.97361135,AA,PV,-4169302016.0000,-4311076864.0000,0.11763958,-0.4856,0.00260997
23.97361135,AA,AX,739004.2500,-1580778.7500,1.15132691,0.0377,0.00555019
23.97361135,AX,PV,-4170040832.0000,-4309496320.0000,0.11962472,15.0356,0.02242199
23.97638941,AA,PV,-4169528064.0000,-4311729664.0000,0.13218776,0.0702,0.00311481
23.97638941,AA,AX,738766.7500,-1580663.1250,1.15097987,0.0450,0.00574817
23.97638941,AX,PV,-4170266880.0000,-4310148608.0000,0.13417997,-10.8688,0.01942409
23.97916603,AA,PV,-4169751808.0000,-4312381952.0000,0.11615754,-0.2295,0.00295842
23.97916603,AA,AX,738528.9375,-1580547.6250,1.15082928,0.0675,0.00566944
23.97916603,AX,PV,-4170490368.0000,-4310801408.0000,0.11934762,-7.8279,0.02016626
23.98194408,AA,PV,-4169973504.0000,-4313034240.0000,0.10239180,0.2334,0.00303945
23.98194408,AA,AX,738290.6875,-1580432.0000,1.15013986,0.0481,0.00593401
23.98194408,AX,PV,-4170711808.0000,-4311454208.0000,0.10352454,-10.4831,0.02054565
23.98472214,AA,PV,-4170192896.0000,-4313687040.0000,0.10349201,-0.7942,0.00355323
23.98472214,AX,PV,-4170930944.0000,-4312106496.0000,0.11178432,-4.6602,0.01983163
23.98750019,AA,PV,-4170410240.0000,-4314339328.0000,0.10580596,-0.4000,0.00308145
23.98750019,AX,PV,-4171148032.0000,-4312759296.0000,0.10833871,6.9291,0.02121811
23.99027824,AA,PV,-4170625280.0000,-4314992128.0000,0.11010057,-0.1710,0.00301922
23.99027824,AX,PV,-4171362816.0000,-4313412096.0000,0.11442087,-26.0943,0.02047218
23.99305487,AA,PV,-4170838016.0000,-4315644928.0000,0.09453424,0.4700,0.00237075
23.99305487,AA,AX,737333.8125,-1579970.2500,1.15122565,0.1946,0.00511870
23.99305487,AX,PV,-4171575296.0000,-4314064896.0000,0.10292698,-6.9520,0.02270853
23.99583292,AA,AX,737093.6250,-1579854.8750,1.15085428,0.1616,0.00536303
23.99861097,AA,AX,736853.0000,-1579739.6250,1.15107100,0.2124,0.00545051
24.00138760,AA,AX,736612.0000,-1579624.2500,1.15068106,0.1676,0.00557880
24.00416565,AA,PV,-4171666944.0000,-4318255616.0000,0.11132854,-0.6406,0.00243520
24.00416565,AA,AX,736370.6250,-1579509.0000,1.15141537,0.2543,0.00546175
24.00416565,AX,PV,-4172403200.0000,-4316676096.0000,0.11449793,-7.4677,0.02358971
24.00694370,AA,AX,736128.8750,-1579393.8750,1.15127581,0.2547,0.00546771
24.00972176,AA,PV,-4172068096.0000,-4319561216.0000,0.11768151,-0.2943,0.00273576
24.00972176,AA,AX,735886.6875,-1579278.6250,1.15050742,0.2539,0.00594637
24.00972176,AX,PV,-4172804096.0000,-4317981696.0000,0.11555742,27.9908,0.02286239
24.01249981,AA,PV,-4172265216.0000,-4320214016.0000,0.12205916,-1.0518,0.00303474
24.01249981,AA,AX,735644.1875,-1579163.5000,1.15054205,0.3403,0.00597704
24.01249981,AX,PV,-4173000960.0000,-4318635008.0000,0.12586314,-2.1663,0.02069710
24.01527786,AA,PV,-4172460288.0000,-4320866816.0000,0.14509789,0.0845,0.00314502
24.01527786,AA,AX,735401.2500,-1579048.5000,1.15096507,0.2913,0.00564375
24.01527786,AX,PV,-4173195776.0000,-4319287808.0000,0.14923954,0.7613,0.01886509
24.06805515,AA,PV,-4175744256.0000,-4333276672.0000,0.09608080,1.1679,0.00298027
24.06805515,AX,PV,-4176474880.0000,-4331700224.0000,0.09868325,0.3558,0.02192934
24.07083321,AA,PV,-4175895040.0000,-4333930496.0000,0.12570910,0.5751,0.00288731
24.07083321,AA,AX,730460.4375,-1576754.6250,1.15063455,-0.2276,0.00598921
24.07083321,AX,PV,-4176625408.0000,-4332353536.0000,0.12755247,2.6107,0.02174527
24.07361126,AA,AX,730274.6250,-1576670.1250,1.15036537,-0.3196,0.00870810
24.07361126,AA,PV,-4176043264.0000,-4334583808.0000,0.10775255,0.8609,0.00240602
24.07361126,AX,PV,-4176735232.0000,-4332836864.0000,0.10839497,-20.4316,0.03794341
24.07638931,AA,PV,-4176189440.0000,-4335237120.0000,0.11397244,-0.1634,0.00261927
24.07916737,AA,AX,729645.3750,-1576384.5000,1.15094803,0.1190,0.00795275
24.07916737,AA,PV,-4176333568.0000,-4335890944.0000,0.13936460,0.6788,0.00332060
24.08194542,AA,PV,-4176475392.0000,-4336544256.0000,0.09608219,0.4484,0.00280939
24.08194542,AA,AX,729453.5625,-1576297.7500,1.15047862,-0.2090,0.00595203
24.08194542,AX,PV,-4177204736.0000,-4334967808.0000,0.09845350,-31.9829,0.02219629
24.08472347,AA,PV,-4176614912.0000,-4337197568.0000,0.10192881,0.0022,0.00234049
24.08472347,AA,AX,729200.8750,-1576183.6250,1.15143849,-0.1306,0.00546297
24.08472347,AX,PV,-4177344000.0000,-4335621632.0000,0.11155718,-7.1139,0.02445436
24.08749866,AA,AX,728947.8125,-1576069.6250,1.15108755,0.0122,0.00561878
24.09027672,AA,AX,728694.3750,-1575955.5000,1.15087061,-0.1120,0.00569814
24.09305477,AA,PV,-4177020160.0000,-4339158528.0000,0.09432574,-0.1345,0.00315750
24.09305477,AX,PV,-4177716992.0000,-4337425920.0000,0.09845718,6.4698,0.03268862
24.10416698,AA,AX,727339.5000,-1575349.5000,1.14978505,-0.1652,0.01063747
24.10694504,AA,PV,-4177651200.0000,-4342426624.0000,0.10349581,0.8340,0.00307245
24.10694504,AA,AX,727165.5000,-1575272.1250,1.15013889,0.1363,0.00645019
24.10694504,AX,PV,-4178378240.0000,-4340851712.0000,0.10163081,-10.5960,0.02224130
24.10972309,AA,PV,-4177770752.0000,-4343080448.0000,0.09672816,-0.2821,0.00291532
24.10972309,AA,AX,726909.3125,-1575158.3750,1.14935351,-0.0042,0.00662497
24.11250114,AA,PV,-4177888000.0000,-4343734272.0000,0.09332865,-0.0647,0.00346768
24.11250114,AX,PV,-4178614528.0000,-4342159360.0000,0.10102208,12.0735,0.02391309
24.11527920,AA,PV,-4178003200.0000,-4344388096.0000,0.10373610,0.8304,0.00370138
24.11527920,AA,AX,726395.8750,-1574931.0000,1.14817789,0.2109,0.00734130
24.11527920,AX,PV,-4178729472.0000,-4342813184.0000,0.10824423,7.3099,0.02127368
