#SRC:M87,DATE(MJD):58228,FREQ:213.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.73194504,AA,AX,775455.5625,-1602299.7500,1.12043334,-0.0071,0.00771408
23.73194504,AA,PV,-4091809280.0000,-4193683968.0000,0.12182136,0.5434,0.00276745
23.73194504,AX,PV,-4092573184.0000,-4192069888.0000,0.13280288,-30.8985,0.03273828
23.73472166,AA,AX,775291.2500,-1602178.3750,1.12017207,-0.1383,0.00797039
23.73472166,AA,PV,-4092434176.0000,-4194324224.0000,0.15490237,0.0095,0.00342422
23.73749971,AA,AX,775126.5000,-1602057.1250,1.12048145,0.2058,0.00775886
23.73749971,AA,PV,-4093057024.0000,-4194964480.0000,0.13515010,0.7806,0.00266720
23.73749971,AX,PV,-4093841920.0000,-4193372672.0000,0.12923677,-4.4401,0.03520751
23.74027777,AA,AX,774961.3125,-1601935.8750,1.12079425,0.3696,0.00728399
23.74027777,AA,PV,-4093677824.0000,-4195604992.0000,0.16154820,-0.2386,0.00295068
23.74027777,AX,PV,-4094452736.0000,-4194003200.0000,0.16060323,-0.8173,0.02877167
23.74305582,AA,AX,774795.7500,-1601814.6250,1.12053060,0.1373,0.00751018
23.74305582,AA,PV,-4094296320.0000,-4196245760.0000,0.16036311,-0.2291,0.00323148
23.74305582,AX,PV,-4095072256.0000,-4194644992.0000,0.15513614,-8.8600,0.02771656
23.74583387,AA,AX,774629.8125,-1601693.3750,1.12069072,0.2495,0.00740353
23.74583387,AA,PV,-4094912768.0000,-4196886528.0000,0.13309635,0.1215,0.00284224
23.74583387,AX,PV,-4095687168.0000,-4195284736.0000,0.12326879,-17.9899,0.03043716
23.74861050,AA,AX,774463.3750,-1601572.1250,1.12003606,0.4589,0.00776466
23.74861050,AA,PV,-4095526656.0000,-4197527296.0000,0.14188293,0.9064,0.00287979
23.74861050,AX,PV,-4096301312.0000,-4195925760.0000,0.13840739,-15.2983,0.03150544
24.06805515,AA,PV,-4151554048.0000,-4271773440.0000,0.14277615,0.3787,0.00257558
24.07083321,AA,PV,-4151907072.0000,-4272411136.0000,0.14727478,0.4250,0.00280864
24.07083321,AA,AX,752392.0000,-1587706.6250,1.12067165,0.3983,0.00666216
24.07083321,AX,PV,-4152666112.0000,-4270835456.0000,0.14475462,10.5168,0.02834679
24.07361126,AA,AX,752175.6250,-1587587.6250,1.12069374,0.3580,0.00672178
24.07638931,AA,AX,751963.7500,-1587471.2500,1.12057106,0.2153,0.00661700
24.07638931,AA,PV,-4152626176.0000,-4273722624.0000,0.15319391,0.6711,0.00269645
24.07638931,AX,PV,-4153378304.0000,-4272135168.0000,0.14276665,-0.0452,0.02869572
24.07916737,AA,AX,751748.0000,-1587353.0000,1.12041601,0.5819,0.00683117
24.07916737,AA,PV,-4152979456.0000,-4274372352.0000,0.12388008,0.0894,0.00235199
24.07916737,AX,PV,-4153737216.0000,-4272796416.0000,0.13443157,5.1253,0.03459190
24.08194542,AA,AX,751536.8125,-1587237.6250,1.12027296,0.3045,0.00689082
24.08194542,AA,PV,-4153330176.0000,-4275022336.0000,0.12863568,0.0393,0.00244394
24.08194542,AX,PV,-4154081792.0000,-4273435136.0000,0.12295983,11.5530,0.03210106
24.08472347,AA,PV,-4153680384.0000,-4275675392.0000,0.13662879,-0.1789,0.00247780
24.08472347,AX,PV,-4154429952.0000,-4274085120.0000,0.13025201,-0.4556,0.03008472
24.08749866,AA,AX,751102.5000,-1587000.8750,1.12063761,0.1599,0.00645055
24.08749866,AA,PV,-4154025216.0000,-4276322304.0000,0.16147624,0.3806,0.00291794
24.08749866,AX,PV,-4154776320.0000,-4274735104.0000,0.16268068,2.5374,0.02552922
24.09027672,AA,AX,750886.1875,-1586883.3750,1.12083021,0.0663,0.00630758
24.09027672,AA,PV,-4154369280.0000,-4276972288.0000,0.15618293,-0.1087,0.00265791
24.09027672,AX,PV,-4155120128.0000,-4275385344.0000,0.15724630,-21.1580,0.02732144
24.09305477,AA,AX,750669.5000,-1586765.8750,1.12088033,0.3233,0.00633373
24.09305477,AA,PV,-4154711296.0000,-4277622272.0000,0.14339332,-0.0221,0.00244812
24.09305477,AX,PV,-4155461888.0000,-4276035584.0000,0.14073260,-24.6153,0.02969186
24.09583282,AA,PV,-4155051008.0000,-4278272512.0000,0.16919501,-0.0078,0.00310829
24.09861088,AA,PV,-4155388672.0000,-4278922752.0000,0.13100852,0.1611,0.00239278
24.09861088,AX,PV,-4156138752.0000,-4277336064.0000,0.12879615,-3.9982,0.03156928
24.10138893,AA,AX,750016.9375,-1586413.6250,1.12064666,0.0329,0.00640901
