#SRC:M87,DATE(MJD):58232,FREQ:215.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.29583359,AA,AX,792291.1875,-1625059.8750,1.15123324,0.2323,0.01011874
23.29861164,AA,AX,792151.5625,-1624935.8750,1.14898650,-0.1023,0.01168673
23.29861164,AA,PV,-4087104768.0000,-4193414400.0000,0.12510408,0.5829,0.00387209
23.29861164,AX,PV,-4087897088.0000,-4191789568.0000,0.13451766,-17.3075,0.03326701
23.30138826,AA,PV,-4087870464.0000,-4194054144.0000,0.13819395,-0.2622,0.00371317
23.30138826,AA,AX,792011.5000,-1624811.8750,1.14948540,0.1679,0.01076265
23.30138826,AX,PV,-4088662528.0000,-4192429312.0000,0.14687020,3.9179,0.03186085
23.30416632,AA,PV,-4088633856.0000,-4194693888.0000,0.13527008,1.3786,0.00403543
23.30416632,AA,AX,791871.0000,-1624688.0000,1.14951445,-0.0645,0.01106223
23.30416632,AX,PV,-4089424384.0000,-4193068032.0000,0.14827861,-14.5701,0.03066891
23.30694437,AA,PV,-4089395200.0000,-4195333632.0000,0.10491370,-0.9996,0.00330068
23.30694437,AX,PV,-4090187008.0000,-4193709056.0000,0.14683219,-12.7449,0.03832627
23.30972242,AA,PV,-4090154240.0000,-4195973632.0000,0.13106952,0.0886,0.00366393
23.30972242,AA,AX,791588.7500,-1624440.2500,1.15031381,0.0206,0.01025073
23.30972242,AX,PV,-4090945792.0000,-4194349056.0000,0.13481199,-13.5336,0.03116642
23.31250048,AA,AX,791447.0000,-1624316.3750,1.15136111,-0.0784,0.00967014
23.31250048,AA,PV,-4090911232.0000,-4196613632.0000,0.14465717,-0.3531,0.00364046
23.31250048,AX,PV,-4091702528.0000,-4194989312.0000,0.16083259,10.1106,0.02900295
23.31527710,AA,PV,-4091664640.0000,-4197252864.0000,0.10856095,1.7238,0.00261550
23.31527710,AA,AX,791304.8750,-1624192.5000,1.15151814,-0.0391,0.00958063
23.31527710,AX,PV,-4092457216.0000,-4195629568.0000,0.10749099,-9.8041,0.04081687
23.31805515,AA,AX,791162.2500,-1624068.7500,1.15029560,0.1163,0.00997472
23.31805515,AX,PV,-4093209600.0000,-4196270080.0000,0.14811423,-12.3484,0.02990004
23.32083321,AA,PV,-4093168896.0000,-4198534656.0000,0.12505675,0.2045,0.00329918
23.32083321,AA,AX,791019.2500,-1623944.8750,1.15055588,-0.1115,0.00987960
23.32083321,AX,PV,-4093959936.0000,-4196910592.0000,0.12729120,-14.0707,0.03270383
23.32361126,AA,AX,790866.6875,-1623813.2500,1.15034751,-0.2690,0.01447609
23.32361126,AA,PV,-4093916928.0000,-4199175168.0000,0.10006887,-1.5463,0.00455709
23.32361126,AX,PV,-4094707968.0000,-4197551360.0000,0.11296204,19.1999,0.02862286
23.32638931,AA,AX,790732.0000,-1623697.3750,1.15040108,-0.1643,0.00976417
23.32638931,AA,PV,-4094662912.0000,-4199815936.0000,0.08480164,-0.2300,0.00275111
23.32638931,AX,PV,-4095466240.0000,-4198202880.0000,0.09745637,2.6595,0.03957037
23.32916737,AA,PV,-4095406848.0000,-4200456704.0000,0.08945452,1.2877,0.00322997
23.32916737,AA,AX,790587.6875,-1623573.7500,1.15013916,0.0492,0.01019984
23.32916737,AX,PV,-4096197376.0000,-4198833152.0000,0.08911107,-22.6237,0.03450151
23.33194399,AA,PV,-4096148480.0000,-4201097472.0000,0.09079942,0.4448,0.00307941
23.33194399,AX,PV,-4096939008.0000,-4199474176.0000,0.09625569,11.5839,0.03875415
23.33472204,AA,AX,790297.8750,-1623326.3750,1.15018998,0.0730,0.01085318
23.33472204,AA,PV,-4096888064.0000,-4201738496.0000,0.10432711,-0.2293,0.00372360
23.33472204,AX,PV,-4097678336.0000,-4200115200.0000,0.10235692,12.9858,0.03185357
23.34027815,AA,AX,790003.7500,-1623076.7500,1.15010770,-0.0673,0.01135439
23.34027815,AA,PV,-4098360320.0000,-4203020800.0000,0.11075991,0.2049,0.00446546
23.34027815,AX,PV,-4099150336.0000,-4201397760.0000,0.13388465,9.4716,0.02722567
23.34305620,AA,PV,-4099093248.0000,-4203662336.0000,0.10197990,0.2943,0.00380664
23.34305620,AA,AX,789860.0625,-1622955.5000,1.15045323,-0.3228,0.01071109
23.34305620,AX,PV,-4099883264.0000,-4202039296.0000,0.10853627,-12.3619,0.03076362
23.34583282,AA,PV,-4099824128.0000,-4204303616.0000,0.12402970,-1.2045,0.00387664
23.34583282,AX,PV,-4100613888.0000,-4202680832.0000,0.14087000,7.1724,0.02909434
23.40138960,AA,PV,-4114050560.0000,-4217221888.0000,0.10029252,-1.1554,0.00345215
23.40416622,AA,PV,-4114665984.0000,-4217800704.0000,0.12754401,-0.1564,0.00299613
23.40694427,AA,PV,-4115340800.0000,-4218437120.0000,0.12130594,0.9166,0.00304309
23.40972233,AA,PV,-4116029440.0000,-4219088640.0000,0.11968665,-0.0827,0.00296949
23.41250038,AA,PV,-4116700928.0000,-4219726336.0000,0.08393123,0.7538,0.00303652
23.41527843,AA,PV,-4117384960.0000,-4220378112.0000,0.09102326,-0.1791,0.00304227
23.41805506,AA,PV,-4118057728.0000,-4221021184.0000,0.10796611,-0.6162,0.00298637
23.42083311,AA,PV,-4118729472.0000,-4221665792.0000,0.11132913,0.5866,0.00299196
23.42361116,AA,PV,-4119399168.0000,-4222310144.0000,0.10812998,0.4275,0.00299758
23.42638922,AA,PV,-4120066560.0000,-4222955008.0000,0.09498955,-0.0472,0.00298359
23.43472195,AA,PV,-4122055680.0000,-4224889344.0000,0.08749827,0.0949,0.00285981
23.43750000,AA,PV,-4122714368.0000,-4225534464.0000,0.11466440,-0.3072,0.00281841
23.44305611,AA,PV,-4124024832.0000,-4226824960.0000,0.11710484,-0.5663,0.00275629
23.44583273,AA,PV,-4124676864.0000,-4227470336.0000,0.11564143,1.0961,0.00276371
23.44861078,AA,PV,-4125326848.0000,-4228115712.0000,0.11567530,0.4637,0.00277114
23.45138884,AA,PV,-4125974528.0000,-4228761344.0000,0.09711473,-0.4557,0.00277869
23.45416689,AA,PV,-4126619904.0000,-4229406976.0000,0.11105485,-0.2291,0.00278605
23.45694494,AA,PV,-4127263232.0000,-4230052864.0000,0.11965867,0.5987,0.00279347
23.45972157,AA,PV,-4127904256.0000,-4230698752.0000,0.10399674,0.3086,0.00279701
23.46249962,AA,PV,-4128543232.0000,-4231344640.0000,0.09607308,-0.2827,0.00279490
23.46527767,AA,PV,-4129179904.0000,-4231990784.0000,0.10683291,-0.5914,0.00279275
23.46805573,AA,PV,-4129828096.0000,-4232651008.0000,0.08017242,2.6085,0.00297480
23.47638845,AA,PV,-4131704832.0000,-4234575872.0000,0.08928778,0.7307,0.00278506
23.47916651,AA,PV,-4132330496.0000,-4235222528.0000,0.10115611,-0.2006,0.00278503
23.48194456,AA,PV,-4132953856.0000,-4235869184.0000,0.10200882,0.0882,0.00278504
23.80138922,AA,PV,-4189923840.0000,-4310797312.0000,0.12038996,-0.1365,0.00294005
23.80138922,AA,AX,760021.7500,-1602923.2500,1.15050288,-0.4877,0.00902938
23.80138922,AX,PV,-4190676992.0000,-4309182464.0000,0.11947546,-1.0699,0.03453082
23.80416727,AA,AX,759804.3750,-1602802.8750,1.15041497,-0.5851,0.00906434
23.80416727,AA,PV,-4190290432.0000,-4311453184.0000,0.12772663,0.2106,0.00292569
23.80416727,AX,PV,-4191052800.0000,-4309854720.0000,0.13720889,17.1251,0.03408384
23.80694389,AA,AX,759591.6250,-1602685.3750,1.14985500,-0.5733,0.00925201
23.80694389,AA,PV,-4190654976.0000,-4312109056.0000,0.10773956,-0.3713,0.00221571
23.80972195,AA,AX,759375.9375,-1602566.6250,1.15014843,0.0146,0.00960024
23.81250000,AA,AX,759159.8750,-1602447.7500,1.14990080,-0.4860,0.00921882
23.81527805,AA,PV,-4191734784.0000,-4314076160.0000,0.13532381,0.2303,0.00323626
23.81527805,AA,AX,758943.4375,-1602329.0000,1.14947155,-0.7559,0.00923814
23.81527805,AX,PV,-4192494848.0000,-4312476160.0000,0.14924478,9.0255,0.03183924
23.81805611,AX,PV,-4192849152.0000,-4313129984.0000,0.14513536,-2.4795,0.03273741
23.82083273,AA,PV,-4192443648.0000,-4315388416.0000,0.12634336,0.6029,0.00272746
23.82083273,AA,AX,758509.2500,-1602091.5000,1.14908308,-0.5564,0.00936626
23.82083273,AX,PV,-4193202176.0000,-4313786368.0000,0.13577498,-1.4768,0.03734630
23.82361078,AA,AX,758291.5625,-1601972.8750,1.14939971,-0.5402,0.00916069
23.82361078,AA,PV,-4192794624.0000,-4316044288.0000,0.13509568,-0.5742,0.00293976
23.82361078,AX,PV,-4193558784.0000,-4314453504.0000,0.13412840,-35.7118,0.03450280
23.82638884,AA,PV,-4193143552.0000,-4316700672.0000,0.12081750,0.3233,0.00267803
23.82638884,AX,PV,-4193901568.0000,-4315098624.0000,0.12840161,9.4152,0.03482427
23.82916689,AA,AX,757855.0000,-1601735.6250,1.14954209,0.0783,0.00874778
23.82916689,AA,PV,-4193490176.0000,-4317356544.0000,0.11373112,-0.0524,0.00259866
23.82916689,AX,PV,-4194248192.0000,-4315755008.0000,0.11942852,17.2409,0.03634152
23.83194494,AA,AX,757636.1250,-1601617.0000,1.14913410,0.1761,0.00911723
23.83194494,AA,PV,-4193834496.0000,-4318012928.0000,0.11461671,-0.6581,0.00286353
23.83194494,AX,PV,-4194588672.0000,-4316404736.0000,0.10378273,-19.2990,0.03499700
23.83472157,AA,AX,757416.8125,-1601498.5000,1.14958265,0.2155,0.00866181
23.83472157,AA,PV,-4194176768.0000,-4318669312.0000,0.13135280,0.1000,0.00321391
23.83472157,AX,PV,-4194934272.0000,-4317067776.0000,0.15026767,-0.1680,0.02895359
23.83749962,AA,AX,757197.1250,-1601380.0000,1.14929352,-0.2748,0.00882520
23.83749962,AA,PV,-4194516736.0000,-4319325696.0000,0.13361807,0.2045,0.00291833
23.83749962,AX,PV,-4195273728.0000,-4317724160.0000,0.13816353,9.6962,0.03240808
23.84027767,AA,AX,756977.0000,-1601261.5000,1.14966662,-0.1963,0.00857672
23.84027767,AA,PV,-4194854400.0000,-4319981568.0000,0.10175077,0.0525,0.00233703
23.84027767,AX,PV,-4195611392.0000,-4318380544.0000,0.09996328,-8.6830,0.03923366
23.84305573,AA,AX,756756.5000,-1601143.1250,1.14950747,0.0492,0.00864205
23.84305573,AA,PV,-4195189760.0000,-4320638464.0000,0.10479828,0.0015,0.00331440
23.84305573,AX,PV,-4195946496.0000,-4319036928.0000,0.09894465,-29.9698,0.02783317
23.84583378,AA,PV,-4195523072.0000,-4321294848.0000,0.13028364,-0.2752,0.00327223
23.84583378,AA,AX,756535.5625,-1601024.7500,1.14935893,0.2706,0.00872822
23.84583378,AX,PV,-4196289280.0000,-4319713280.0000,0.09211472,-30.9862,0.02968197
23.84861040,AA,AX,756314.2500,-1600906.3750,1.14913016,-0.0170,0.00922402
23.84861040,AX,PV,-4196610304.0000,-4320350208.0000,0.08398389,21.9119,0.04756320
23.85138845,AA,PV,-4196182784.0000,-4322607616.0000,0.12894470,0.1047,0.00346956
23.85138845,AX,PV,-4196939008.0000,-4321007104.0000,0.15370764,-2.8211,0.02960001
23.85416651,AX,PV,-4197265152.0000,-4321664000.0000,0.08944256,26.3877,0.04244760
23.85694456,AA,PV,-4196833536.0000,-4323920896.0000,0.12241610,0.1413,0.00318186
23.85694456,AX,PV,-4197586944.0000,-4322316288.0000,0.13847940,-13.2849,0.03202971
23.85972261,AA,AX,755425.0000,-1600433.2500,1.14975848,-0.0912,0.00840056
23.86250067,AA,PV,-4197475584.0000,-4325234688.0000,0.12145894,0.1139,0.00282103
23.86250067,AA,AX,755201.6875,-1600315.1250,1.14918754,0.4739,0.00923842
23.86250067,AX,PV,-4198236160.0000,-4323645440.0000,0.11956247,15.8605,0.03564639
23.86527729,AA,PV,-4197793024.0000,-4325891584.0000,0.12147518,-0.1533,0.00291439
23.86527729,AA,AX,754978.0000,-1600196.8750,1.14980832,0.1258,0.00904419
23.86805534,AA,AX,754753.8750,-1600078.7500,1.15054160,0.1638,0.00940780
23.86805534,AA,PV,-4198108416.0000,-4326548480.0000,0.12970158,-0.5479,0.00299938
23.86805534,AX,PV,-4198863360.0000,-4324948480.0000,0.12746702,17.4179,0.03344274
23.87083340,AA,PV,-4198421760.0000,-4327205376.0000,0.11460577,0.0332,0.00320088
23.87083340,AA,AX,754529.3125,-1599960.7500,1.14996627,0.3000,0.00956660
23.87083340,AX,PV,-4199176192.0000,-4325605376.0000,0.09026450,-24.4489,0.03186244
23.87361145,AA,AX,754304.3750,-1599842.6250,1.15006096,-0.1183,0.00981782
23.87361145,AA,PV,-4198732544.0000,-4327862272.0000,0.11716897,-0.4618,0.00371306
23.87361145,AX,PV,-4199482368.0000,-4326252544.0000,0.12295518,15.9682,0.02876632
23.87638950,AA,AX,754080.9375,-1599725.6250,1.14894492,0.7758,0.01112437
23.87638950,AX,PV,-4199795456.0000,-4326919680.0000,0.11058838,-13.0463,0.02708375
23.87916613,AA,AX,753856.6250,-1599608.3750,1.15078944,-0.3985,0.00989161
23.87916613,AA,PV,-4199347712.0000,-4329176576.0000,0.11068773,-0.9676,0.00275772
23.87916613,AX,PV,-4200101632.0000,-4327576576.0000,0.10294989,4.2874,0.03585732
23.88194418,AA,PV,-4199651840.0000,-4329833472.0000,0.11861178,-0.0050,0.00306548
23.88194418,AA,AX,753627.2500,-1599488.7500,1.15061247,0.1934,0.00949579
23.88194418,AX,PV,-4200405504.0000,-4328233984.0000,0.11237169,0.9118,0.03300850
23.93472290,AA,PV,-4205007616.0000,-4342327296.0000,0.13573266,0.3877,0.00285996
23.93472290,AA,AX,749254.8125,-1597254.6250,1.15025461,0.0010,0.00914942
23.93472290,AX,PV,-4205756928.0000,-4340730368.0000,0.12851950,-5.9806,0.03405510
23.93749952,AA,AX,749020.6875,-1597137.3750,1.15065946,-0.4866,0.00888195
23.94027758,AA,AX,748786.1875,-1597020.2500,1.15037043,-0.4416,0.00947673
23.94027758,AX,PV,-4206273536.0000,-4342046720.0000,0.15785312,1.8436,0.03605810
23.94305563,AA,AX,748551.2500,-1596903.0000,1.14993045,-0.0351,0.00951546
23.94305563,AA,PV,-4205779712.0000,-4344301568.0000,0.13601694,1.0354,0.00275341
23.94305563,AX,PV,-4206528256.0000,-4342704640.0000,0.12745350,2.4485,0.03672486
23.94583368,AA,AX,748315.9375,-1596785.8750,1.14999434,-0.3841,0.00962272
23.94861174,AA,PV,-4206283008.0000,-4345617920.0000,0.13663361,0.6221,0.00309368
23.94861174,AA,AX,748080.2500,-1596668.8750,1.15011552,-0.1231,0.00896950
23.94861174,AX,PV,-4207031040.0000,-4344021504.0000,0.14035607,-12.2942,0.03080258
23.95138836,AA,AX,747844.1250,-1596551.8750,1.15053059,-0.3088,0.00873139
23.95416641,AX,PV,-4207525120.0000,-4345337856.0000,0.14931351,17.5914,0.02848487
23.95694447,AA,AX,747370.6875,-1596317.8750,1.14930153,-0.0040,0.00946412
23.95694447,AA,PV,-4207021312.0000,-4347592704.0000,0.13552921,0.4035,0.00301507
23.95694447,AX,PV,-4207768576.0000,-4345996288.0000,0.14051179,34.1439,0.03333576
23.95972252,AA,PV,-4207262976.0000,-4348251136.0000,0.14393158,-0.3770,0.00348806
23.95972252,AX,PV,-4208009984.0000,-4346654720.0000,0.13323500,0.9673,0.03004519
23.96250057,AA,AX,746895.6875,-1596084.0000,1.14945118,0.0605,0.00929007
23.96250057,AA,PV,-4207502336.0000,-4348909568.0000,0.13459160,0.9029,0.00310334
23.96250057,AX,PV,-4208249344.0000,-4347313152.0000,0.14660206,-2.8848,0.03178311
23.96527719,AA,AX,746657.6250,-1595967.1250,1.15017597,-0.0952,0.00914440
23.96527719,AA,PV,-4207739392.0000,-4349567488.0000,0.14118820,0.2731,0.00287283
23.96527719,AX,PV,-4208486144.0000,-4347971584.0000,0.14542966,-4.6951,0.03379109
23.96805525,AA,AX,746419.1250,-1595850.3750,1.14968158,0.1048,0.00905308
23.96805525,AA,PV,-4207974400.0000,-4350225920.0000,0.12390298,-0.1947,0.00333801
23.96805525,AX,PV,-4208720896.0000,-4348630528.0000,0.12422479,-18.8855,0.02878732
23.97083330,AA,AX,746180.2500,-1595733.6250,1.15009442,-0.4233,0.00872542
23.97083330,AA,PV,-4208207104.0000,-4350884864.0000,0.11848392,-0.0203,0.00268815
23.97083330,AX,PV,-4208953344.0000,-4349288960.0000,0.10359235,17.6318,0.03444885
23.97361135,AA,AX,745940.9375,-1595616.8750,1.15043230,0.0887,0.00847113
23.97361135,AA,PV,-4208437504.0000,-4351543296.0000,0.11995423,-0.0897,0.00280609
23.97361135,AX,PV,-4209183488.0000,-4349947392.0000,0.11597510,-27.2522,0.03203461
23.97638941,AA,PV,-4208665856.0000,-4352201728.0000,0.12810063,0.6736,0.00291787
23.97638941,AA,AX,745701.2500,-1595500.1250,1.14972260,0.4422,0.00885763
23.97638941,AX,PV,-4209411584.0000,-4350606336.0000,0.14357206,-24.2912,0.03220931
23.97916603,AA,PV,-4208891648.0000,-4352860160.0000,0.13149133,-0.4043,0.00337164
23.97916603,AA,AX,745461.1875,-1595383.5000,1.14969102,0.1697,0.00890087
23.97916603,AX,PV,-4209637120.0000,-4351264768.0000,0.10594809,50.1564,0.02802660
23.98194408,AA,AX,745220.6875,-1595266.8750,1.14912766,-0.1509,0.00911389
23.98472214,AA,PV,-4209336832.0000,-4354177536.0000,0.10648938,-0.1291,0.00375978
23.98472214,AX,PV,-4210082048.0000,-4352582144.0000,0.12677369,-30.8092,0.02985178
23.98750019,AA,PV,-4209556224.0000,-4354835968.0000,0.10467847,-0.6973,0.00316746
23.98750019,AX,PV,-4210301696.0000,-4353243136.0000,0.11434251,-14.2021,0.03314506
23.99027824,AA,PV,-4209773312.0000,-4355494912.0000,0.09699171,-0.1181,0.00260340
23.99027824,AX,PV,-4210517760.0000,-4353900032.0000,0.09874499,-16.4596,0.03657155
23.99305487,AA,PV,-4209988096.0000,-4356153856.0000,0.10272207,-0.3019,0.00257270
23.99305487,AA,AX,744254.8125,-1594800.7500,1.15014721,-0.1523,0.00786649
23.99305487,AX,PV,-4210732288.0000,-4354558976.0000,0.11653961,-2.2513,0.03242266
23.99583292,AA,AX,744012.3750,-1594684.2500,1.14978003,0.3174,0.00828510
23.99583292,AA,PV,-4210200576.0000,-4356812288.0000,0.12821233,-0.2944,0.00228484
23.99583292,AX,PV,-4210944512.0000,-4355217920.0000,0.12155706,15.5278,0.03844287
23.99861097,AA,AX,743769.5000,-1594567.8750,1.14975980,0.0141,0.00838668
24.00138760,AA,AX,743526.2500,-1594451.5000,1.14981786,0.1311,0.00872058
24.00138760,AA,PV,-4210618880.0000,-4358130176.0000,0.12379117,0.2484,0.00229764
24.00138760,AX,PV,-4211363840.0000,-4356539904.0000,0.13234184,-17.6343,0.04105798
24.00416565,AA,PV,-4210824704.0000,-4358789120.0000,0.11349558,-0.5213,0.00255857
24.00416565,AA,AX,743282.6250,-1594335.1250,1.15007449,0.1882,0.00850830
24.00416565,AX,PV,-4211568128.0000,-4357194752.0000,0.11320973,16.8895,0.03524245
24.00694370,AA,AX,743038.5625,-1594218.8750,1.15017397,0.1443,0.00853956
24.00694370,AA,PV,-4211028224.0000,-4359448064.0000,0.12568275,-0.2238,0.00232877
24.00972176,AA,PV,-4211229696.0000,-4360107008.0000,0.10507594,0.6734,0.00249020
24.00972176,AA,AX,742794.1250,-1594102.6250,1.14901798,0.0957,0.00937922
24.00972176,AX,PV,-4211972352.0000,-4358512640.0000,0.10882513,10.5544,0.03992639
24.01249981,AA,AX,742549.3125,-1593986.3750,1.14924231,0.6037,0.00924301
24.01249981,AA,PV,-4211428864.0000,-4360765952.0000,0.11330722,-1.2218,0.00294669
24.01249981,AX,PV,-4212171264.0000,-4359172096.0000,0.11628469,-2.7102,0.03323342
24.01527786,AA,PV,-4211625472.0000,-4361424896.0000,0.13871103,0.1546,0.00309469
24.01527786,AA,AX,742304.1250,-1593870.2500,1.14975243,0.5883,0.00875303
24.01527786,AX,PV,-4212367872.0000,-4359831040.0000,0.13875550,-16.8085,0.02996292
24.06805515,AA,PV,-4214939904.0000,-4373949440.0000,0.10670550,1.1884,0.00336554
24.06805515,AA,AX,737570.0000,-1591670.3750,1.14904589,0.1419,0.00968867
24.06805515,AX,PV,-4215677952.0000,-4372359680.0000,0.10539079,-6.8053,0.03173737
24.07083321,AA,PV,-4215092480.0000,-4374610944.0000,0.13043354,0.2167,0.00303958
24.07083321,AA,AX,737316.8750,-1591555.0000,1.14948710,-0.2512,0.00934027
24.07083321,AX,PV,-4215829760.0000,-4373019136.0000,0.13094065,-0.5422,0.03247577
24.07361126,AA,AX,737129.3750,-1591469.6250,1.14923393,-0.4343,0.01375367
24.07361126,AA,PV,-4215242240.0000,-4375270400.0000,0.11517999,-0.7263,0.00261617
24.07361126,AX,PV,-4215940608.0000,-4373507584.0000,0.10637677,-24.1953,0.05557093
24.07638931,AA,PV,-4215389696.0000,-4375930368.0000,0.11155271,-0.6016,0.00269728
24.07916737,AA,PV,-4215535104.0000,-4376589824.0000,0.13353164,0.3597,0.00333871
24.07916737,AX,PV,-4216306176.0000,-4375156736.0000,0.14339067,-8.1871,0.03976660
24.08194542,AA,AX,736300.6250,-1591093.7500,1.14946576,-0.1622,0.00933730
24.08194542,AA,PV,-4215678208.0000,-4377249280.0000,0.09714224,-0.3889,0.00268605
24.08194542,AX,PV,-4216414464.0000,-4375658496.0000,0.09077058,-7.4379,0.03671946
24.08472347,AA,AX,736044.2500,-1590978.0000,1.15017868,0.0524,0.00901462
24.08472347,AA,PV,-4215819008.0000,-4377909248.0000,0.11732125,0.4739,0.00270955
24.08472347,AX,PV,-4216555008.0000,-4376317952.0000,0.12469628,-8.2618,0.03370604
24.08749866,AA,PV,-4215957760.0000,-4378568704.0000,0.14396305,-0.6590,0.00293673
24.08749866,AA,AX,735790.1250,-1590863.3750,1.14987779,-0.2674,0.00885404
24.09027672,AA,PV,-4216093952.0000,-4379228672.0000,0.13204130,-0.6747,0.00275474
24.09027672,AA,AX,735534.3125,-1590748.3750,1.14972532,-0.3662,0.00894882
24.09027672,AX,PV,-4216829440.0000,-4377637888.0000,0.14169955,16.4781,0.03430370
24.09305477,AA,PV,-4216228096.0000,-4379888128.0000,0.09819172,0.0808,0.00323326
24.09305477,AX,PV,-4216931584.0000,-4378139136.0000,0.15287346,16.2910,0.05080702
24.10416698,AA,AX,734166.6875,-1590136.6250,1.15031159,-0.7760,0.01725219
24.10416698,AX,PV,-4217508608.0000,-4381108736.0000,0.10705123,-5.4688,0.03696057
24.10694504,AA,PV,-4216865024.0000,-4383186944.0000,0.08993969,0.8407,0.00276314
24.10694504,AA,AX,733991.0625,-1590058.5000,1.14885734,0.0354,0.00981436
24.10694504,AX,PV,-4217598976.0000,-4381597184.0000,0.10772974,16.7190,0.03793839
24.10972309,AA,PV,-4216985856.0000,-4383846912.0000,0.10820866,-0.5913,0.00346261
24.10972309,AA,AX,733732.5000,-1589943.6250,1.14850072,0.3713,0.01019127
