#SRC:M87,DATE(MJD):58228,FREQ:229.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.24861097,AA,PV,-4246897152.0000,-4390736896.0000,0.12623636,-1.4516,0.00330626
23.24861097,AX,PV,-4247754752.0000,-4388991488.0000,0.11245836,-23.8991,0.03496313
23.25138903,AA,PV,-4247960576.0000,-4391396352.0000,0.15805945,0.5598,0.00367830
23.25138903,AX,PV,-4248836096.0000,-4389661696.0000,0.15725317,-4.4418,0.03163775
23.25416708,AX,PV,-4249897216.0000,-4390321152.0000,0.15754698,-22.1755,0.02758408
23.25694513,AA,AX,857308.0000,-1745273.0000,1.09455047,-0.6400,0.01054598
23.25694513,AA,PV,-4250107904.0000,-4392731648.0000,0.13252521,-1.0454,0.00344311
23.25694513,AX,PV,-4250965248.0000,-4390986240.0000,0.11250488,13.5947,0.03463862
23.25972176,AA,AX,857208.3125,-1745138.8750,1.09169531,0.0757,0.01317852
23.25972176,AA,PV,-4251173632.0000,-4393396736.0000,0.14442298,1.0441,0.00462817
23.25972176,AX,PV,-4252030720.0000,-4391651328.0000,0.14451729,-13.7622,0.03225288
23.26249981,AA,AX,857108.1875,-1745004.7500,1.09444949,-0.6026,0.01027983
23.26249981,AA,PV,-4252237056.0000,-4394061824.0000,0.14301468,-0.6464,0.00399941
23.26249981,AX,PV,-4253127424.0000,-4392337920.0000,0.14113702,-10.1689,0.03035337
23.26527786,AA,AX,857007.5625,-1744870.6250,1.09323921,-0.6417,0.01094978
23.26527786,AA,PV,-4253298432.0000,-4394727424.0000,0.16642356,0.0035,0.00435073
23.26527786,AX,PV,-4254139392.0000,-4392972288.0000,0.16759329,-7.7435,0.02909500
23.53472185,AA,GL,-2681968128.0000,-6896686080.0000,0.03185806,0.1670,0.01611936
23.53749990,AA,GL,-2680502528.0000,-6897104896.0000,0.03179421,-6.0489,0.01644588
23.54027796,AA,GL,-2679030784.0000,-6897524736.0000,0.01709449,27.7642,0.01611343
23.54305601,AA,GL,-2677560064.0000,-6897944064.0000,0.03643711,-11.6970,0.01615528
23.54583263,AA,GL,-2676088064.0000,-6898362880.0000,0.07823697,11.6075,0.01650613
23.54583263,AA,PV,-4348741120.0000,-4462732288.0000,0.11561323,-0.5769,0.00330474
23.54583263,GL,PV,-1672653056.0000,2435630080.0000,0.10264938,48.9682,0.05688110
23.54861069,AA,GL,-2674614272.0000,-6898781184.0000,0.04342569,0.7093,0.01685844
23.54861069,AA,PV,-4349568512.0000,-4463412736.0000,0.12461765,1.4546,0.00337202
23.54861069,GL,PV,-1674985088.0000,2435364608.0000,0.06102079,-42.9027,0.05796130
23.55138874,AA,GL,-2673139456.0000,-6899200000.0000,0.05679249,16.3382,0.01699424
23.55138874,AA,PV,-4350390272.0000,-4464090112.0000,0.12554887,-0.3850,0.00339533
23.55138874,AA,AX,844213.6875,-1731153.6250,1.09339685,0.1121,0.00954790
23.55138874,AX,GL,-2673956608.0000,-6897476096.0000,0.13877662,34.7564,0.16263558
23.55138874,AX,PV,-4351238656.0000,-4462362112.0000,0.11819295,-0.6100,0.03184117
23.55138874,GL,PV,-1677300992.0000,2435100416.0000,0.15402466,-76.1111,0.05787020
23.55416679,AA,GL,-2671638272.0000,-6899624960.0000,0.08808452,8.8184,0.01987652
23.55416679,AA,AX,844067.2500,-1731022.6250,1.09301666,-0.3313,0.01025005
23.55416679,AA,PV,-4351217664.0000,-4464774144.0000,0.11796696,0.3808,0.00388665
23.55416679,AX,GL,-2672506880.0000,-6897886720.0000,0.05095676,137.3462,0.14925634
23.55416679,AX,PV,-4352061440.0000,-4463043072.0000,0.11294693,-9.4133,0.02979615
23.55416679,GL,PV,-1679554688.0000,2434843136.0000,0.06057024,-62.6141,0.05661229
23.55694485,AA,AX,843919.1250,-1730890.6250,1.09281309,0.1273,0.01023198
23.55694485,AA,GL,-2670185216.0000,-6900036096.0000,0.05452720,14.1106,0.01635656
23.55694485,AX,GL,-2671028992.0000,-6898305024.0000,0.21149458,28.3350,0.17721624
23.55694485,GL,PV,-1681853440.0000,2434580224.0000,0.07073623,-63.4436,0.05651995
23.55972290,AA,GL,-2668641280.0000,-6900471808.0000,0.08276937,16.5117,0.02644191
23.55972290,AX,GL,-2669549568.0000,-6898722816.0000,0.22340063,-8.6698,0.13223235
23.55972290,GL,PV,-1684151296.0000,2434316800.0000,0.11936132,6.1694,0.05642967
23.56249952,AA,PV,-4353670656.0000,-4466814976.0000,0.13791194,0.2079,0.00386768
23.56249952,AA,GL,-2667225088.0000,-6900871168.0000,0.05179254,19.7015,0.01903664
23.56249952,AA,AX,843621.5625,-1730626.5000,1.09291745,-0.2240,0.00995493
23.56249952,AX,GL,-2668068608.0000,-6899140608.0000,0.12803292,61.0287,0.14795909
23.56249952,AX,PV,-4354516992.0000,-4465086976.0000,0.13651929,-24.4188,0.02945241
23.56527758,AA,GL,-2665752832.0000,-6901285376.0000,0.05220625,6.2442,0.01827804
23.56527758,AA,AX,843472.0625,-1730494.5000,1.09306970,-0.3018,0.00970995
23.56527758,AX,GL,-2666578944.0000,-6899559936.0000,0.11706877,49.2839,0.15649247
23.56527758,AX,PV,-4355330560.0000,-4465767936.0000,0.10715469,-3.5801,0.03049250
23.56805563,AA,GL,-2664259328.0000,-6901705216.0000,0.06310437,-11.1877,0.01608021
23.56805563,AA,PV,-4355298816.0000,-4468179968.0000,0.12450508,-0.3735,0.00319480
23.56805563,AX,PV,-4356142080.0000,-4466449920.0000,0.11164176,-14.2644,0.03103952
23.56805563,GL,PV,-1691039488.0000,2433524736.0000,0.09870806,5.2656,0.05616075
23.57083368,AA,GL,-2662774528.0000,-6902121984.0000,0.06339764,25.8577,0.02190490
23.57083368,AA,AX,843171.8125,-1730230.6250,1.09250800,-0.4473,0.00977561
23.57083368,AA,PV,-4356108288.0000,-4468861440.0000,0.13747921,0.4608,0.00434789
23.57083368,AX,GL,-2663607808.0000,-6900394496.0000,0.18254701,46.3496,0.12862715
23.57083368,AX,PV,-4356951552.0000,-4467131392.0000,0.13087375,9.3096,0.02501441
23.57083368,GL,PV,-1693333760.0000,2433260032.0000,0.11436130,24.7095,0.05606984
23.57361174,AA,GL,-2661288192.0000,-6902538752.0000,0.07693107,20.0985,0.02047930
23.57361174,AA,AX,843021.0000,-1730098.6250,1.09233375,-0.5167,0.01029510
23.57361174,AA,PV,-4356915200.0000,-4469543424.0000,0.14878822,0.3231,0.00406093
23.57361174,AX,PV,-4357758464.0000,-4467813376.0000,0.14554311,-0.1064,0.02813277
23.57361174,GL,PV,-1695604224.0000,2432997376.0000,0.10561327,4.6245,0.05713561
23.57638836,AA,GL,-2659800320.0000,-6902955008.0000,0.04527569,15.4594,0.01640937
23.57638836,AA,PV,-4357720064.0000,-4470225408.0000,0.13774340,0.1311,0.00325265
23.57638836,AA,AX,842869.7500,-1729966.7500,1.09307140,-0.1724,0.00944045
23.57638836,AX,GL,-2660643328.0000,-6901224960.0000,0.14886458,-147.0996,0.16230187
23.57638836,AX,PV,-4358562816.0000,-4468495360.0000,0.13163227,-16.9351,0.03217020
23.57638836,GL,PV,-1697919616.0000,2432729344.0000,0.12959337,-0.3933,0.05593647
23.57916641,AA,GL,-2658311168.0000,-6903371264.0000,0.07460264,-1.2985,0.02027315
23.57916641,AA,PV,-4358522368.0000,-4470906880.0000,0.15148353,-0.5681,0.00401993
23.57916641,AX,PV,-4359355392.0000,-4469169152.0000,0.14983398,3.5662,0.03099656
23.57916641,AX,GL,-2659153920.0000,-6901641216.0000,0.07819991,3.6806,0.14994318
23.57916641,GL,PV,-1700211200.0000,2432463360.0000,0.13549869,-31.9842,0.05595971
23.58194447,AA,AX,842565.8750,-1729703.0000,1.09259173,-0.2699,0.00927899
23.58194447,AA,PV,-4359322112.0000,-4471589376.0000,0.13318481,0.5166,0.00306496
23.58194447,AA,GL,-2656820480.0000,-6903787008.0000,0.07075983,17.1936,0.01545115
23.58194447,AX,PV,-4360164864.0000,-4469859328.0000,0.12531137,-2.6535,0.03360751
23.58194447,GL,PV,-1702501888.0000,2432197120.0000,0.04801963,-41.6202,0.05598104
23.58472252,AA,GL,-2655316224.0000,-6904205824.0000,0.07708458,31.5946,0.01903354
23.58472252,AA,PV,-4360119808.0000,-4472271360.0000,0.13500483,1.2812,0.00370109
23.58472252,AX,GL,-2656171008.0000,-6902472704.0000,0.04857085,148.1557,0.15895612
23.58472252,AX,PV,-4360962560.0000,-4470541824.0000,0.13806290,-18.9087,0.03154137
23.58472252,GL,PV,-1704791680.0000,2431930624.0000,0.13844075,-12.8016,0.05600402
23.58750057,AA,GL,-2653844992.0000,-6904614912.0000,0.07675147,-0.6257,0.01605866
23.58750057,AA,AX,842260.2500,-1729439.3750,1.09320700,-0.0464,0.00847051
23.58750057,AA,PV,-4360915456.0000,-4472953856.0000,0.13925902,-0.9419,0.00312300
23.58750057,AX,GL,-2654677504.0000,-6902888448.0000,0.24282948,-75.3576,0.15191455
23.58750057,AX,PV,-4361757696.0000,-4471224320.0000,0.13386118,-7.4057,0.03015515
23.58750057,GL,PV,-1707080448.0000,2431663616.0000,0.14863087,10.3399,0.05602596
23.59027719,AA,GL,-2652340224.0000,-6905033216.0000,0.06060930,12.8605,0.01496932
23.59027719,AA,AX,842106.7500,-1729307.6250,1.09294304,-0.1304,0.00857359
23.59027719,AA,PV,-4361708544.0000,-4473636352.0000,0.12650122,-0.6919,0.00297260
23.59027719,AX,GL,-2653182464.0000,-6903303680.0000,0.16635948,-48.1139,0.16160955
23.59027719,AX,PV,-4362550784.0000,-4471906816.0000,0.11925502,3.8550,0.03209087
23.59027719,GL,PV,-1709368576.0000,2431396352.0000,0.14838392,-1.5013,0.05604909
23.59305525,AA,AX,841952.7500,-1729175.8750,1.09248347,-0.6811,0.00889909
23.59305525,AX,GL,-2651675648.0000,-6903721472.0000,0.04213957,-61.6027,0.20191666
