#SRC:M87,DATE(MJD):58228,FREQ:215.071GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
23.19027758,AA,AX,807030.3750,-1641635.1250,1.12078950,-0.6483,0.00963801
23.19027758,AA,PV,-3965706496.0000,-4109324032.0000,0.16858886,0.5349,0.00338492
23.19027758,AX,PV,-3966513408.0000,-4107682304.0000,0.17338740,-6.7563,0.03034438
23.19305563,AA,AX,806947.0625,-1641508.8750,1.12130516,-0.5557,0.00878618
23.19305563,AA,PV,-3966757888.0000,-4109944576.0000,0.15712147,0.3129,0.00299659
23.19305563,AX,PV,-3967564800.0000,-4108303104.0000,0.15355821,-24.9234,0.03123425
23.19583368,AA,AX,806855.1250,-1641370.2500,1.12107684,-0.6446,0.04858164
23.19583368,AA,PV,-3967806976.0000,-4110565376.0000,0.16649085,0.0471,0.00356046
23.19583368,AX,PV,-3968775424.0000,-4109019904.0000,0.16194458,29.2064,0.07830564
23.20138836,AA,AX,806692.1875,-1641126.6250,1.12173903,0.0459,0.01142137
23.20416641,AA,AX,806618.0625,-1641016.5000,1.12167032,-0.1662,0.01108098
23.20416641,AA,PV,-3970942208.0000,-4112428800.0000,0.15816846,-0.0406,0.00356480
23.20416641,AX,PV,-3971665664.0000,-4110738176.0000,0.15621334,-5.3876,0.03333451
23.20694447,AA,AX,806522.3125,-1640875.1250,1.12226675,-0.1051,0.01117775
23.21250057,AA,AX,806351.8125,-1640625.2500,1.12183563,-0.0964,0.00971581
23.21250057,AA,PV,-3974058496.0000,-4114293504.0000,0.14869983,0.3051,0.00334499
23.21250057,AX,PV,-3974864640.0000,-4112653056.0000,0.14429000,-2.2154,0.03092866
23.21527719,AA,AX,806265.0625,-1640499.1250,1.12193592,-0.3231,0.00985348
23.21527719,AA,PV,-3975092992.0000,-4114915584.0000,0.15544843,-0.8846,0.00373349
23.21527719,AX,PV,-3975914752.0000,-4113284352.0000,0.16058638,-9.5922,0.02868226
23.21805525,AA,AX,806177.9375,-1640373.0000,1.12177801,0.1495,0.00955335
23.21805525,AA,PV,-3976125440.0000,-4115537664.0000,0.15734054,0.5932,0.00357512
23.21805525,AX,PV,-3976931584.0000,-4113897216.0000,0.15580370,-7.5092,0.02845283
23.22083330,AA,AX,806090.3125,-1640246.8750,1.12165533,0.0358,0.00970024
23.22083330,AA,PV,-3977155584.0000,-4116160000.0000,0.15105861,-0.2143,0.00332310
23.22083330,AX,PV,-3977961728.0000,-4114519552.0000,0.14473944,-14.7796,0.03108227
23.22361135,AA,AX,806010.1875,-1640132.0000,1.12178268,-0.3830,0.02343701
23.22361135,AA,PV,-3978183680.0000,-4116782336.0000,0.15392658,0.2448,0.00307940
23.22361135,AX,PV,-3978835200.0000,-4115048448.0000,0.13962765,2.7589,0.05072949
23.22916603,AA,AX,805824.9375,-1639868.5000,1.12294248,-0.0394,0.01131156
23.22916603,AA,PV,-3980233728.0000,-4118027520.0000,0.15766731,0.5895,0.00315673
23.22916603,AX,PV,-3981039616.0000,-4116387840.0000,0.15192727,-21.3831,0.03844018
23.23194408,AA,AX,805735.5625,-1639742.3750,1.12329870,0.1251,0.00951188
23.23194408,AA,PV,-3981255424.0000,-4118650624.0000,0.16014379,-0.0359,0.00325094
23.23194408,AX,PV,-3982061312.0000,-4117010688.0000,0.15303347,-2.4480,0.03137426
23.23472214,AA,PV,-3982263296.0000,-4119266304.0000,0.15919137,0.8131,0.00431386
23.23472214,AX,PV,-3983080960.0000,-4117634048.0000,0.16333682,6.6645,0.03060050
23.23750019,AA,AX,805562.8750,-1639500.3750,1.12429264,0.9292,0.04153748
23.23750019,AA,PV,-3983292928.0000,-4119896832.0000,0.16496887,0.0309,0.00377880
23.23750019,AX,PV,-3983951360.0000,-4118167040.0000,0.15555041,-48.7722,0.08801966
23.24027824,AA,AX,805465.0625,-1639364.2500,1.12322114,0.3077,0.01122394
23.24027824,AX,PV,-3985113600.0000,-4118880768.0000,0.13473940,-6.7095,0.03435664
23.24305487,AA,AX,805374.0000,-1639238.2500,1.12279153,0.3523,0.01087279
23.24583292,AA,AX,805282.5625,-1639112.1250,1.12327620,0.0229,0.01161088
23.24583292,AA,PV,-3986336256.0000,-4121769472.0000,0.16017313,-1.9082,0.00422906
23.24583292,AX,PV,-3987138048.0000,-4120128256.0000,0.15568490,2.1429,0.03109740
23.24861097,AA,AX,805190.6875,-1638986.1250,1.12506387,0.4135,0.00919022
23.24861097,AA,PV,-3987341824.0000,-4122391296.0000,0.15910112,-1.5385,0.00344464
23.24861097,AX,PV,-3988147200.0000,-4120752128.0000,0.15509413,8.6781,0.02903905
23.25138903,AA,AX,805098.3125,-1638860.1250,1.12438970,0.3952,0.00853747
23.25416708,AX,PV,-3990011392.0000,-4121908992.0000,0.17628616,32.1989,0.16472427
23.25694513,AA,AX,804912.4375,-1638608.2500,1.12325324,0.8055,0.01097970
23.25694513,AA,PV,-3990356480.0000,-4124263680.0000,0.17649874,-0.2402,0.00351376
23.25694513,AX,PV,-3991161344.0000,-4122625024.0000,0.17404841,-6.5097,0.03426004
23.25972176,AA,AX,804818.1250,-1638481.3750,1.12204171,0.1090,0.02746816
23.25972176,AA,PV,-3991357184.0000,-4124888064.0000,0.14967244,0.2977,0.00383178
23.26249981,AA,AX,804724.7500,-1638356.3750,1.12318278,0.6180,0.00931848
23.26249981,AA,PV,-3992355584.0000,-4125512704.0000,0.16419678,-0.4052,0.00381303
23.26249981,AX,PV,-3993160448.0000,-4123874560.0000,0.16441741,9.9400,0.02686650
23.26527786,AA,AX,804630.3125,-1638230.5000,1.12233878,0.7562,0.00954688
23.26527786,AA,PV,-3993351936.0000,-4126137600.0000,0.18708673,-0.1414,0.00417848
23.26527786,AX,PV,-3994156544.0000,-4124499456.0000,0.18292671,14.5423,0.02511697
23.54583263,AA,PV,-4082961664.0000,-4189986304.0000,0.13782562,-1.0579,0.00316777
23.54861069,AA,PV,-4083738880.0000,-4190625024.0000,0.14850581,0.0245,0.00323626
23.55138874,AA,AX,792619.5625,-1625352.8750,1.12286474,-0.0385,0.00848365
23.55138874,AA,PV,-4084514048.0000,-4191264256.0000,0.15182243,-0.7765,0.00313902
23.55138874,AX,PV,-4085306624.0000,-4189638912.0000,0.15123369,17.1914,0.02973532
23.55416679,AA,AX,792480.8750,-1625228.8750,1.12160277,0.0265,0.00869542
23.55416679,AA,PV,-4085286912.0000,-4191903488.0000,0.14367577,0.0521,0.00347979
23.55416679,AX,PV,-4086079232.0000,-4190278144.0000,0.13958738,16.3760,0.02741902
23.55694485,AA,AX,792341.8125,-1625104.8750,1.12169335,-0.1233,0.00879222
23.55694485,AA,PV,-4086057728.0000,-4192542720.0000,0.13575710,0.4351,0.00368598
23.55694485,AX,PV,-4086850048.0000,-4190917632.0000,0.13564965,-29.1955,0.02610835
23.55972290,AA,AX,792202.3125,-1624980.8750,1.12050184,-0.0222,0.01001878
23.55972290,AA,PV,-4086826240.0000,-4193182208.0000,0.16253959,-0.6661,0.00401828
23.55972290,AX,PV,-4087618304.0000,-4191557120.0000,0.16356577,-0.3636,0.02722110
23.56249952,AA,AX,792062.4375,-1624857.0000,1.12194723,-0.1041,0.00889846
23.56249952,AA,PV,-4087592448.0000,-4193821696.0000,0.15242256,-0.3732,0.00317001
23.56249952,AX,PV,-4088384512.0000,-4192196864.0000,0.14585502,-20.8498,0.03058213
23.56527758,AA,AX,791922.1250,-1624733.0000,1.12175996,0.0859,0.00909596
23.56805563,AA,AX,791781.3750,-1624609.1250,1.12251724,-0.1473,0.00823121
23.56805563,AA,PV,-4089118720.0000,-4195101184.0000,0.13803393,0.4925,0.00282309
23.56805563,AX,PV,-4089910528.0000,-4193476608.0000,0.13545257,-12.7686,0.03160551
23.57083368,AA,AX,791640.1875,-1624485.2500,1.12101342,-0.1095,0.00921986
23.57361174,AA,AX,791511.6250,-1624372.7500,1.12083485,0.6425,0.01334221
23.57361174,AA,PV,-4090636288.0000,-4196381184.0000,0.13257835,-0.4267,0.00295834
23.57916641,AA,AX,791191.3125,-1624093.8750,1.12030716,0.2328,0.01581103
23.57916641,AA,PV,-4092145152.0000,-4197661440.0000,0.14856958,-0.4222,0.00320405
23.58194447,AA,AX,791071.2500,-1623989.8750,1.12090755,-0.0029,0.00820815
23.58194447,AA,PV,-4092896256.0000,-4198301952.0000,0.15685081,-0.3308,0.00306733
23.58194447,AX,PV,-4093687552.0000,-4196677888.0000,0.15500730,-3.7838,0.02886071
23.58472252,AA,PV,-4093642752.0000,-4198940160.0000,0.15269288,0.6894,0.00358058
23.58472252,AX,PV,-4094436352.0000,-4197318656.0000,0.15102137,-1.3534,0.02721619
23.58750057,AA,AX,790784.3125,-1623742.3750,1.12182516,0.0329,0.00745442
23.58750057,AX,PV,-4095182848.0000,-4197959168.0000,0.17633701,-14.8406,0.02478682
23.59027719,AA,AX,790640.1875,-1623618.6250,1.12165464,0.1832,0.00786713
23.59027719,AA,PV,-4095136768.0000,-4200223744.0000,0.16133014,-0.4927,0.00300197
23.59027719,AX,PV,-4095927552.0000,-4198600192.0000,0.16000290,2.0703,0.02830927
23.59305525,AA,AX,790501.4375,-1623499.8750,1.12179038,-0.0781,0.00815060
23.59305525,AA,PV,-4095879168.0000,-4200864512.0000,0.15764275,0.1271,0.00324097
23.59305525,AX,PV,-4096640000.0000,-4199215360.0000,0.14907715,-17.6325,0.02719880
23.59861135,AA,AX,790205.3125,-1623247.6250,1.12151120,0.1394,0.00850651
23.59861135,AA,PV,-4097357568.0000,-4202146560.0000,0.16460024,-0.1239,0.00322256
23.59861135,AX,PV,-4098147840.0000,-4200523520.0000,0.16450250,2.0424,0.02857264
23.60138941,AA,AX,790059.5000,-1623124.0000,1.12208700,-0.1239,0.00812011
23.60416603,AA,PV,-4098827264.0000,-4203429120.0000,0.16403019,-0.1981,0.00321565
23.60416603,AX,PV,-4099520768.0000,-4201721600.0000,0.17443300,-13.9754,0.06459023
23.60694408,AA,AX,789761.2500,-1622872.2500,1.12304383,-0.0557,0.01018957
23.60694408,AA,PV,-4099558912.0000,-4204070656.0000,0.16250009,0.3515,0.00347657
23.60694408,AX,PV,-4100392448.0000,-4202486272.0000,0.15963995,8.1703,0.02764027
23.60972214,AA,AX,789619.5625,-1622753.2500,1.12178952,0.1574,0.00818585
23.60972214,AA,PV,-4100288256.0000,-4204712192.0000,0.16169918,-0.1506,0.00325432
23.60972214,AX,PV,-4101077760.0000,-4203089408.0000,0.15857967,-6.4388,0.02729504
23.61250019,AA,AX,789472.1250,-1622629.6250,1.12267767,0.0786,0.00759371
23.61527824,AA,AX,789324.1875,-1622506.1250,1.12249189,-0.0854,0.00777989
23.61527824,AA,PV,-4101740288.0000,-4205995776.0000,0.15815595,-0.3791,0.00322461
23.61527824,AX,PV,-4102529792.0000,-4204372992.0000,0.16090939,-9.0605,0.02620556
23.66805553,AA,PV,-4115100928.0000,-4218210560.0000,0.13684006,0.8502,0.00298332
23.66805553,AX,PV,-4115887360.0000,-4216590592.0000,0.12865258,-12.2943,0.02866790
23.67083359,AA,AX,786278.1875,-1620040.6250,1.12240105,-0.4786,0.00711832
23.67083359,AA,PV,-4115782400.0000,-4218854656.0000,0.12501350,0.3187,0.00264703
23.67083359,AX,PV,-4116568576.0000,-4217234432.0000,0.11671325,-22.4695,0.02957971
23.67361164,AA,PV,-4116461568.0000,-4219498752.0000,0.14897457,0.3552,0.00282499
23.67361164,AX,PV,-4117247488.0000,-4217878784.0000,0.14937178,6.2794,0.02841744
23.67638826,AA,AX,785964.3750,-1619794.6250,1.12195407,-0.3639,0.00668569
23.67638826,AA,PV,-4117138432.0000,-4220142848.0000,0.17370784,0.4666,0.00333441
23.67638826,AX,PV,-4117924352.0000,-4218523136.0000,0.17248880,-21.7692,0.02209529
23.67916632,AA,AX,785810.0000,-1619674.1250,1.12227507,-0.4172,0.00873335
23.67916632,AA,PV,-4117813248.0000,-4220787200.0000,0.17294612,1.6399,0.00322293
23.67916632,AX,PV,-4118547712.0000,-4219118336.0000,0.17162434,-5.7486,0.02553359
23.68194437,AA,PV,-4118485760.0000,-4221431552.0000,0.17128254,-0.3898,0.00318866
23.68194437,AX,PV,-4119467008.0000,-4219999744.0000,0.15406981,21.8100,0.11721424
23.68472242,AA,AX,785490.5000,-1619425.7500,1.12280610,-0.4259,0.00849303
23.68472242,AA,PV,-4119156224.0000,-4222076160.0000,0.13994688,0.6308,0.00282714
23.68472242,AX,PV,-4119941632.0000,-4220456704.0000,0.13844899,-2.1066,0.03326423
23.68750048,AA,AX,785331.7500,-1619302.8750,1.12260666,-0.2290,0.00728019
23.68750048,AA,PV,-4119824384.0000,-4222720768.0000,0.13303612,0.3789,0.00279583
23.68750048,AX,PV,-4120609536.0000,-4221101312.0000,0.11738994,-7.0151,0.02875621
23.69027710,AA,AX,785172.0000,-1619179.6250,1.12311886,-0.5022,0.00752102
23.69027710,AA,PV,-4120490240.0000,-4223365376.0000,0.14713090,1.7369,0.00295985
23.69027710,AX,PV,-4121275392.0000,-4221746176.0000,0.14510013,6.5655,0.02749544
23.69305515,AA,AX,785012.8750,-1619057.1250,1.12219988,-0.1647,0.00837610
23.69305515,AA,PV,-4121154048.0000,-4224010240.0000,0.16712915,-0.6695,0.00344077
23.69305515,AX,PV,-4121939200.0000,-4222391040.0000,0.16749474,-6.1999,0.02690760
23.69583321,AA,PV,-4121803520.0000,-4224643328.0000,0.13133027,-0.0264,0.00261262
23.69583321,AX,PV,-4122600704.0000,-4223036160.0000,0.12653808,-0.1299,0.02931046
23.69861126,AA,AX,784692.4375,-1618811.5000,1.12279360,-0.1779,0.00700924
23.69861126,AA,PV,-4122475264.0000,-4225300224.0000,0.13824022,0.2177,0.00283444
23.69861126,AX,PV,-4123259904.0000,-4223681280.0000,0.13983528,14.7096,0.02737018
23.70138931,AA,AX,784531.5000,-1618688.7500,1.12209869,0.0058,0.00738054
23.70138931,AA,PV,-4123132416.0000,-4225945344.0000,0.14961626,0.2154,0.00285950
23.70138931,AX,PV,-4123917056.0000,-4224326656.0000,0.14643095,-6.7125,0.02858722
23.70416737,AA,AX,784391.8750,-1618582.5000,1.12356395,-0.0623,0.01515272
23.70416737,AA,PV,-4123787520.0000,-4226590464.0000,0.16425302,-0.3441,0.00345380
23.70416737,AX,PV,-4124441088.0000,-4224842752.0000,0.16813765,-5.6475,0.04080721
23.70694399,AA,AX,784143.7500,-1618394.2500,1.12161270,-0.4660,0.03043993
23.70694399,AA,PV,-4124440320.0000,-4227235840.0000,0.15824026,0.7639,0.00331911
23.70972204,AA,AX,784046.3750,-1618320.6250,1.12121344,0.1447,0.00885030
23.71250010,AA,AX,783883.8750,-1618197.8750,1.12083876,0.2655,0.00804520
23.71250010,AA,PV,-4125751296.0000,-4228538624.0000,0.13385638,0.1900,0.00322091
23.71250010,AX,PV,-4126523392.0000,-4226908672.0000,0.13560911,-18.8149,0.02846631
23.71527815,AA,AX,783720.9375,-1618075.2500,1.12162015,0.1391,0.00762272
23.71527815,AA,PV,-4126385664.0000,-4229172480.0000,0.12907067,-0.2491,0.00333318
23.71527815,AX,PV,-4127169280.0000,-4227554304.0000,0.13268815,2.4994,0.02563001
23.71805620,AA,AX,783557.5625,-1617952.6250,1.12120526,-0.0317,0.00769376
23.71805620,AA,PV,-4127029760.0000,-4229818112.0000,0.16368997,0.4103,0.00376446
23.71805620,AX,PV,-4127813376.0000,-4228200192.0000,0.16694684,-8.4647,0.02301394
23.72083282,AA,AX,783393.7500,-1617830.0000,1.12074963,0.2634,0.00781886
23.72083282,AA,PV,-4127671552.0000,-4230464000.0000,0.13898440,-0.3509,0.00305105
23.72083282,AX,PV,-4128454912.0000,-4228846080.0000,0.13888133,0.4365,0.02898151
23.72361088,AA,PV,-4128311296.0000,-4231109888.0000,0.14644824,0.7002,0.00351645
23.72361088,AX,PV,-4129034496.0000,-4229431552.0000,0.15998452,0.3095,0.03709096
23.72916698,AA,AX,782896.8125,-1617460.1250,1.12149764,0.4914,0.00841448
23.72916698,AA,PV,-4129584128.0000,-4232402176.0000,0.14172437,-0.4623,0.00332184
23.72916698,AX,PV,-4130378496.0000,-4230796288.0000,0.14409747,-8.0178,0.02901225
23.73194504,AA,AX,782734.4375,-1617339.8750,1.12142052,0.3395,0.00747031
23.73194504,AA,PV,-4130217216.0000,-4233048320.0000,0.12868748,-0.9502,0.00308107
23.73194504,AX,PV,-4130999808.0000,-4231430912.0000,0.12786234,0.0738,0.02789124
23.73472166,AA,AX,782568.5625,-1617217.5000,1.12125223,0.3418,0.00764320
23.73472166,AA,PV,-4130848000.0000,-4233694720.0000,0.13208182,-0.7326,0.00284416
23.73472166,AX,PV,-4131641088.0000,-4232088064.0000,0.12970797,-2.9563,0.03170244
23.73749971,AA,AX,782402.2500,-1617095.0000,1.12138500,0.4204,0.00738808
23.73749971,AA,PV,-4131471616.0000,-4234335744.0000,0.14927022,-0.6326,0.00304470
23.73749971,AX,PV,-4132259328.0000,-4232723968.0000,0.14834978,-8.9347,0.02873892
23.74027777,AA,PV,-4132105472.0000,-4234989824.0000,0.16221380,-0.0956,0.00318183
23.74027777,AX,PV,-4132888576.0000,-4233373952.0000,0.16241080,5.8863,0.02696374
23.74305582,AA,AX,782068.4375,-1616850.2500,1.12173765,0.4924,0.00716444
23.74305582,AA,PV,-4132719360.0000,-4235625472.0000,0.13873280,-1.6690,0.00305697
23.74305582,AX,PV,-4133509632.0000,-4234017280.0000,0.13607128,-7.0880,0.02794317
23.74583387,AA,AX,781900.8750,-1616727.8750,1.12206342,0.4357,0.00687600
23.74583387,AA,PV,-4133349632.0000,-4236280832.0000,0.16151284,-0.7776,0.00348007
23.74583387,AX,PV,-4134131712.0000,-4234664192.0000,0.16384876,-2.6470,0.02308328
23.74861050,AA,AX,781732.9375,-1616605.5000,1.12126476,0.6143,0.00774441
23.74861050,AA,PV,-4133969664.0000,-4236927744.0000,0.16540323,-0.7037,0.00344077
23.74861050,AX,PV,-4134751488.0000,-4235311104.0000,0.16896760,2.7682,0.02630134
24.06805515,AA,PV,-4190526976.0000,-4311878144.0000,0.14260826,0.5607,0.00271001
24.07083321,AA,AX,759454.3750,-1602609.7500,1.12175261,-0.0450,0.00684017
24.07083321,AA,PV,-4190885120.0000,-4312525312.0000,0.16011363,0.9406,0.00305411
24.07083321,AX,PV,-4191645184.0000,-4310923776.0000,0.16113870,-1.0903,0.02675995
24.07361126,AA,AX,759232.8125,-1602487.7500,1.12193080,-0.1578,0.00697876
24.07361126,AA,PV,-4191250688.0000,-4313189888.0000,0.12641123,0.7371,0.00234787
24.07361126,AX,PV,-4192005888.0000,-4311579648.0000,0.12039649,-3.2401,0.03398767
24.07638931,AA,AX,759022.1250,-1602372.1250,1.12173141,-0.1631,0.00672991
24.07916737,AA,AX,758801.3750,-1602251.2500,1.12140537,-0.0704,0.00712358
24.07916737,AA,PV,-4191957760.0000,-4314487296.0000,0.14562254,0.9194,0.00299473
24.07916737,AX,PV,-4192720128.0000,-4312891904.0000,0.14235339,-4.4272,0.02828974
24.08194542,AA,AX,758588.2500,-1602134.6250,1.12144631,-0.2072,0.00663623
24.08194542,AX,PV,-4193074176.0000,-4313547776.0000,0.12806932,-9.9395,0.03017244
24.08472347,AA,AX,758443.6250,-1602055.7500,1.12207222,-0.0529,0.01419460
24.08749866,AA,PV,-4193017088.0000,-4316462080.0000,0.16488272,0.2151,0.00294017
24.09027672,AA,AX,757934.4375,-1601778.7500,1.12199351,-0.1232,0.00598422
24.09027672,AA,PV,-4193364480.0000,-4317118464.0000,0.15533167,0.5874,0.00266198
24.09027672,AX,PV,-4194127104.0000,-4315525120.0000,0.14786037,-3.2928,0.02636693
24.09305477,AA,PV,-4193709824.0000,-4317774336.0000,0.13433012,-0.2408,0.00239009
24.09305477,AX,PV,-4194475520.0000,-4316188672.0000,0.12913780,0.0082,0.04079684
24.09583282,AA,PV,-4194050304.0000,-4318426112.0000,0.13995185,1.1100,0.00257784
24.09583282,AX,PV,-4194798336.0000,-4316806656.0000,0.12643446,20.0069,0.03994027
24.09861088,AA,PV,-4194393344.0000,-4319087104.0000,0.15244139,-0.5666,0.00271101
24.09861088,AX,PV,-4195150592.0000,-4317485568.0000,0.15645019,-19.7866,0.02754343
24.10138893,AA,AX,757057.0000,-1601304.6250,1.12189698,-0.0032,0.00602972
24.10138893,AA,PV,-4194731776.0000,-4319743488.0000,0.15576132,-0.0298,0.00269019
24.10138893,AX,PV,-4195489024.0000,-4318141952.0000,0.15336312,5.2805,0.02546969
24.10416698,AA,AX,756836.6875,-1601186.1250,1.12177793,0.0807,0.00615457
24.10416698,AA,PV,-4195068160.0000,-4320399872.0000,0.14078540,-0.4068,0.00247473
24.10416698,AX,PV,-4195824896.0000,-4318798336.0000,0.14071548,5.8254,0.02817810
24.10694504,AA,AX,756615.8750,-1601067.7500,1.12187135,0.0592,0.00604617
24.10694504,AA,PV,-4195402240.0000,-4321056256.0000,0.15994407,-0.4981,0.00269931
24.10694504,AX,PV,-4196165632.0000,-4319468032.0000,0.16053946,-11.0893,0.02582202
24.10972309,AA,AX,756394.7500,-1600949.3750,1.12202665,-0.1113,0.00607981
24.10972309,AA,PV,-4195734016.0000,-4321712640.0000,0.13812540,0.3108,0.00251127
24.10972309,AX,PV,-4196490496.0000,-4320111616.0000,0.13709430,-7.7259,0.02730067
24.11250114,AA,AX,756173.1875,-1600831.0000,1.12226199,0.0365,0.00622908
24.11250114,AA,PV,-4196063488.0000,-4322369024.0000,0.14741967,-0.1490,0.00265145
24.11250114,AX,PV,-4196819712.0000,-4320768512.0000,0.13679891,-7.7662,0.02647741
24.11527920,AA,AX,755987.6250,-1600732.1250,1.12195253,-0.2819,0.02445316
24.11805439,AA,AX,755688.7500,-1600573.1250,1.12191666,-0.0271,0.01099094
24.11805439,AA,PV,-4196716032.0000,-4323682304.0000,0.15243504,-0.4009,0.00297687
24.11805439,AX,PV,-4197508352.0000,-4322156032.0000,0.11843668,0.4790,0.08276836
24.12083244,AA,AX,755506.0625,-1600476.2500,1.12237420,0.2931,0.00700208
24.12361050,AA,AX,755287.0000,-1600360.1250,1.12228442,-0.0068,0.00744248
24.12361050,AA,PV,-4197359616.0000,-4324996096.0000,0.15918629,-0.8211,0.00303170
